League;Date;Get;Pay;Value;Confidence
Harvest;2020-06-25;Fertile Catalyst;Chaos Orb;4;High
Harvest;2020-06-26;Fertile Catalyst;Chaos Orb;5;High
Harvest;2020-06-27;Fertile Catalyst;Chaos Orb;5;High
Harvest;2020-06-28;Fertile Catalyst;Chaos Orb;6;High
Harvest;2020-06-29;Fertile Catalyst;Chaos Orb;6.44061;High
Harvest;2020-06-30;Fertile Catalyst;Chaos Orb;7;High
Harvest;2020-07-01;Fertile Catalyst;Chaos Orb;7;High
Harvest;2020-07-02;Fertile Catalyst;Chaos Orb;7;High
Harvest;2020-07-03;Fertile Catalyst;Chaos Orb;8;High
Harvest;2020-07-04;Fertile Catalyst;Chaos Orb;9;High
Harvest;2020-07-05;Fertile Catalyst;Chaos Orb;8;High
Harvest;2020-07-06;Fertile Catalyst;Chaos Orb;9;High
Harvest;2020-07-07;Fertile Catalyst;Chaos Orb;9;High
Harvest;2020-07-08;Fertile Catalyst;Chaos Orb;9;High
Harvest;2020-07-09;Fertile Catalyst;Chaos Orb;9;High
Harvest;2020-07-10;Fertile Catalyst;Chaos Orb;9;High
Harvest;2020-07-11;Fertile Catalyst;Chaos Orb;9;High
Harvest;2020-07-12;Fertile Catalyst;Chaos Orb;9;High
Harvest;2020-07-13;Fertile Catalyst;Chaos Orb;9;High
Harvest;2020-07-14;Fertile Catalyst;Chaos Orb;9;High
Harvest;2020-07-15;Fertile Catalyst;Chaos Orb;9;High
Harvest;2020-07-16;Fertile Catalyst;Chaos Orb;9;High
Harvest;2020-07-17;Fertile Catalyst;Chaos Orb;9;High
Harvest;2020-07-18;Fertile Catalyst;Chaos Orb;9;High
Harvest;2020-07-19;Fertile Catalyst;Chaos Orb;9;High
Harvest;2020-07-20;Fertile Catalyst;Chaos Orb;9.96005;High
Harvest;2020-07-21;Fertile Catalyst;Chaos Orb;9;High
Harvest;2020-07-22;Fertile Catalyst;Chaos Orb;9;High
Harvest;2020-07-23;Fertile Catalyst;Chaos Orb;8.91674;High
Harvest;2020-07-24;Fertile Catalyst;Chaos Orb;8;High
Harvest;2020-07-25;Fertile Catalyst;Chaos Orb;8;High
Harvest;2020-07-26;Fertile Catalyst;Chaos Orb;8;High
Harvest;2020-07-27;Fertile Catalyst;Chaos Orb;8;High
Harvest;2020-07-28;Fertile Catalyst;Chaos Orb;8;High
Harvest;2020-07-29;Fertile Catalyst;Chaos Orb;8;High
Harvest;2020-07-30;Fertile Catalyst;Chaos Orb;8;High
Harvest;2020-07-31;Fertile Catalyst;Chaos Orb;8;High
Harvest;2020-08-01;Fertile Catalyst;Chaos Orb;8;High
Harvest;2020-08-02;Fertile Catalyst;Chaos Orb;8;High
Harvest;2020-08-03;Fertile Catalyst;Chaos Orb;8;High
Harvest;2020-08-04;Fertile Catalyst;Chaos Orb;8;High
Harvest;2020-08-05;Fertile Catalyst;Chaos Orb;8;High
Harvest;2020-08-06;Fertile Catalyst;Chaos Orb;8;High
Harvest;2020-08-07;Fertile Catalyst;Chaos Orb;8.5;High
Harvest;2020-08-08;Fertile Catalyst;Chaos Orb;8;High
Harvest;2020-08-09;Fertile Catalyst;Chaos Orb;8;High
Harvest;2020-08-10;Fertile Catalyst;Chaos Orb;8;High
Harvest;2020-08-11;Fertile Catalyst;Chaos Orb;8;High
Harvest;2020-08-12;Fertile Catalyst;Chaos Orb;8.23798;High
Harvest;2020-08-13;Fertile Catalyst;Chaos Orb;8.80828;High
Harvest;2020-08-14;Fertile Catalyst;Chaos Orb;8.5;High
Harvest;2020-08-15;Fertile Catalyst;Chaos Orb;9;High
Harvest;2020-08-16;Fertile Catalyst;Chaos Orb;9;High
Harvest;2020-08-17;Fertile Catalyst;Chaos Orb;8.25063;High
Harvest;2020-08-18;Fertile Catalyst;Chaos Orb;8;High
Harvest;2020-08-19;Fertile Catalyst;Chaos Orb;8;High
Harvest;2020-08-20;Fertile Catalyst;Chaos Orb;8;High
Harvest;2020-08-21;Fertile Catalyst;Chaos Orb;8;High
Harvest;2020-08-22;Fertile Catalyst;Chaos Orb;8;High
Harvest;2020-08-23;Fertile Catalyst;Chaos Orb;8.83178;High
Harvest;2020-08-24;Fertile Catalyst;Chaos Orb;8.94006;High
Harvest;2020-08-25;Fertile Catalyst;Chaos Orb;8;High
Harvest;2020-08-26;Fertile Catalyst;Chaos Orb;8.59001;High
Harvest;2020-08-27;Fertile Catalyst;Chaos Orb;9;High
Harvest;2020-08-28;Fertile Catalyst;Chaos Orb;8.74038;High
Harvest;2020-08-29;Fertile Catalyst;Chaos Orb;8;High
Harvest;2020-08-30;Fertile Catalyst;Chaos Orb;8.5;High
Harvest;2020-08-31;Fertile Catalyst;Chaos Orb;9;High
Harvest;2020-09-01;Fertile Catalyst;Chaos Orb;9;High
Harvest;2020-09-02;Fertile Catalyst;Chaos Orb;9;High
Harvest;2020-09-03;Fertile Catalyst;Chaos Orb;8.4711;High
Harvest;2020-09-04;Fertile Catalyst;Chaos Orb;8;High
Harvest;2020-09-05;Fertile Catalyst;Chaos Orb;8;High
Harvest;2020-09-06;Fertile Catalyst;Chaos Orb;8.00007;High
Harvest;2020-09-07;Fertile Catalyst;Chaos Orb;8;High
Harvest;2020-09-08;Fertile Catalyst;Chaos Orb;8;High
Harvest;2020-09-09;Fertile Catalyst;Chaos Orb;8;High
Harvest;2020-09-10;Fertile Catalyst;Chaos Orb;8;High
Harvest;2020-09-11;Fertile Catalyst;Chaos Orb;8;High
Harvest;2020-09-12;Fertile Catalyst;Chaos Orb;8;High
Harvest;2020-09-13;Fertile Catalyst;Chaos Orb;8;High
Harvest;2020-09-14;Fertile Catalyst;Chaos Orb;8;High
Harvest;2020-06-20;Simulacrum Splinter;Chaos Orb;1;High
Harvest;2020-06-21;Simulacrum Splinter;Chaos Orb;0.5;High
Harvest;2020-06-22;Simulacrum Splinter;Chaos Orb;0.67873;High
Harvest;2020-06-23;Simulacrum Splinter;Chaos Orb;1;High
Harvest;2020-06-24;Simulacrum Splinter;Chaos Orb;1;High
Harvest;2020-06-25;Simulacrum Splinter;Chaos Orb;1;High
Harvest;2020-06-26;Simulacrum Splinter;Chaos Orb;1;High
Harvest;2020-06-27;Simulacrum Splinter;Chaos Orb;1.00222;High
Harvest;2020-06-28;Simulacrum Splinter;Chaos Orb;1.19219;High
Harvest;2020-06-29;Simulacrum Splinter;Chaos Orb;1.30281;High
Harvest;2020-06-30;Simulacrum Splinter;Chaos Orb;1.4;High
Harvest;2020-07-01;Simulacrum Splinter;Chaos Orb;1.40335;High
Harvest;2020-07-02;Simulacrum Splinter;Chaos Orb;1.38945;High
Harvest;2020-07-03;Simulacrum Splinter;Chaos Orb;1.36415;High
Harvest;2020-07-04;Simulacrum Splinter;Chaos Orb;1.36286;High
Harvest;2020-07-05;Simulacrum Splinter;Chaos Orb;1.399;High
Harvest;2020-07-06;Simulacrum Splinter;Chaos Orb;1.33537;High
Harvest;2020-07-07;Simulacrum Splinter;Chaos Orb;1.33333;High
Harvest;2020-07-08;Simulacrum Splinter;Chaos Orb;1.32446;High
Harvest;2020-07-09;Simulacrum Splinter;Chaos Orb;1.2144;High
Harvest;2020-07-10;Simulacrum Splinter;Chaos Orb;1.22274;High
Harvest;2020-07-11;Simulacrum Splinter;Chaos Orb;1;High
Harvest;2020-07-12;Simulacrum Splinter;Chaos Orb;1;High
Harvest;2020-07-13;Simulacrum Splinter;Chaos Orb;1;High
Harvest;2020-07-14;Simulacrum Splinter;Chaos Orb;0.99628;High
Harvest;2020-07-15;Simulacrum Splinter;Chaos Orb;0.98039;High
Harvest;2020-07-16;Simulacrum Splinter;Chaos Orb;0.98147;High
Harvest;2020-07-17;Simulacrum Splinter;Chaos Orb;0.98167;High
Harvest;2020-07-18;Simulacrum Splinter;Chaos Orb;0.95708;High
Harvest;2020-07-19;Simulacrum Splinter;Chaos Orb;0.86936;High
Harvest;2020-07-20;Simulacrum Splinter;Chaos Orb;0.82936;High
Harvest;2020-07-21;Simulacrum Splinter;Chaos Orb;0.7735;High
Harvest;2020-07-22;Simulacrum Splinter;Chaos Orb;0.76956;High
Harvest;2020-07-23;Simulacrum Splinter;Chaos Orb;0.73464;High
Harvest;2020-07-24;Simulacrum Splinter;Chaos Orb;0.70391;High
Harvest;2020-07-25;Simulacrum Splinter;Chaos Orb;0.70317;High
Harvest;2020-07-26;Simulacrum Splinter;Chaos Orb;0.72994;High
Harvest;2020-07-27;Simulacrum Splinter;Chaos Orb;0.7196;High
Harvest;2020-07-28;Simulacrum Splinter;Chaos Orb;0.73947;High
Harvest;2020-07-29;Simulacrum Splinter;Chaos Orb;0.75;High
Harvest;2020-07-30;Simulacrum Splinter;Chaos Orb;0.73877;High
Harvest;2020-07-31;Simulacrum Splinter;Chaos Orb;0.77645;High
Harvest;2020-08-01;Simulacrum Splinter;Chaos Orb;0.76923;High
Harvest;2020-08-02;Simulacrum Splinter;Chaos Orb;0.76923;High
Harvest;2020-08-03;Simulacrum Splinter;Chaos Orb;0.80157;High
Harvest;2020-08-04;Simulacrum Splinter;Chaos Orb;0.78431;High
Harvest;2020-08-05;Simulacrum Splinter;Chaos Orb;0.78033;High
Harvest;2020-08-06;Simulacrum Splinter;Chaos Orb;0.8;High
Harvest;2020-08-07;Simulacrum Splinter;Chaos Orb;0.80166;High
Harvest;2020-08-08;Simulacrum Splinter;Chaos Orb;0.83333;High
Harvest;2020-08-09;Simulacrum Splinter;Chaos Orb;0.83333;High
Harvest;2020-08-10;Simulacrum Splinter;Chaos Orb;0.83333;High
Harvest;2020-08-11;Simulacrum Splinter;Chaos Orb;0.86957;High
Harvest;2020-08-12;Simulacrum Splinter;Chaos Orb;0.8692;High
Harvest;2020-08-13;Simulacrum Splinter;Chaos Orb;0.86944;High
Harvest;2020-08-14;Simulacrum Splinter;Chaos Orb;0.87398;High
Harvest;2020-08-15;Simulacrum Splinter;Chaos Orb;0.85999;High
Harvest;2020-08-16;Simulacrum Splinter;Chaos Orb;0.86218;High
Harvest;2020-08-17;Simulacrum Splinter;Chaos Orb;0.85522;High
Harvest;2020-08-18;Simulacrum Splinter;Chaos Orb;0.85982;High
Harvest;2020-08-19;Simulacrum Splinter;Chaos Orb;0.85001;High
Harvest;2020-08-20;Simulacrum Splinter;Chaos Orb;0.8273;High
Harvest;2020-08-21;Simulacrum Splinter;Chaos Orb;0.80505;High
Harvest;2020-08-22;Simulacrum Splinter;Chaos Orb;0.80105;High
Harvest;2020-08-23;Simulacrum Splinter;Chaos Orb;0.8;High
Harvest;2020-08-24;Simulacrum Splinter;Chaos Orb;0.79582;High
Harvest;2020-08-25;Simulacrum Splinter;Chaos Orb;0.8;High
Harvest;2020-08-26;Simulacrum Splinter;Chaos Orb;0.79933;High
Harvest;2020-08-27;Simulacrum Splinter;Chaos Orb;0.79086;High
Harvest;2020-08-28;Simulacrum Splinter;Chaos Orb;0.79781;High
Harvest;2020-08-29;Simulacrum Splinter;Chaos Orb;0.77083;High
Harvest;2020-08-30;Simulacrum Splinter;Chaos Orb;0.77077;High
Harvest;2020-08-31;Simulacrum Splinter;Chaos Orb;0.76923;High
Harvest;2020-09-01;Simulacrum Splinter;Chaos Orb;0.76923;High
Harvest;2020-09-02;Simulacrum Splinter;Chaos Orb;0.76923;High
Harvest;2020-09-03;Simulacrum Splinter;Chaos Orb;0.76803;High
Harvest;2020-09-04;Simulacrum Splinter;Chaos Orb;0.75408;High
Harvest;2020-09-05;Simulacrum Splinter;Chaos Orb;0.70907;High
Harvest;2020-09-06;Simulacrum Splinter;Chaos Orb;0.69231;High
Harvest;2020-09-07;Simulacrum Splinter;Chaos Orb;0.65016;High
Harvest;2020-09-08;Simulacrum Splinter;Chaos Orb;0.6414;High
Harvest;2020-09-09;Simulacrum Splinter;Chaos Orb;0.64897;High
Harvest;2020-09-10;Simulacrum Splinter;Chaos Orb;0.62258;High
Harvest;2020-09-11;Simulacrum Splinter;Chaos Orb;0.54648;High
Harvest;2020-09-12;Simulacrum Splinter;Chaos Orb;0.5;High
Harvest;2020-09-13;Simulacrum Splinter;Chaos Orb;0.5148;High
Harvest;2020-09-14;Simulacrum Splinter;Chaos Orb;0.5;High
Harvest;2020-06-20;Splinter of Uul-Netol;Chaos Orb;1;High
Harvest;2020-06-21;Splinter of Uul-Netol;Chaos Orb;0.33333;High
Harvest;2020-06-22;Splinter of Uul-Netol;Chaos Orb;0.3803;High
Harvest;2020-06-23;Splinter of Uul-Netol;Chaos Orb;0.33333;High
Harvest;2020-06-24;Splinter of Uul-Netol;Chaos Orb;0.35292;High
Harvest;2020-06-25;Splinter of Uul-Netol;Chaos Orb;0.47351;High
Harvest;2020-06-26;Splinter of Uul-Netol;Chaos Orb;0.5;High
Harvest;2020-06-27;Splinter of Uul-Netol;Chaos Orb;0.5;High
Harvest;2020-06-28;Splinter of Uul-Netol;Chaos Orb;0.5;High
Harvest;2020-06-29;Splinter of Uul-Netol;Chaos Orb;0.5;High
Harvest;2020-06-30;Splinter of Uul-Netol;Chaos Orb;0.5;High
Harvest;2020-07-01;Splinter of Uul-Netol;Chaos Orb;0.5;High
Harvest;2020-07-02;Splinter of Uul-Netol;Chaos Orb;0.5;High
Harvest;2020-07-03;Splinter of Uul-Netol;Chaos Orb;0.5;High
Harvest;2020-07-04;Splinter of Uul-Netol;Chaos Orb;0.72844;High
Harvest;2020-07-05;Splinter of Uul-Netol;Chaos Orb;0.5;High
Harvest;2020-07-06;Splinter of Uul-Netol;Chaos Orb;0.5;High
Harvest;2020-07-07;Splinter of Uul-Netol;Chaos Orb;0.5;High
Harvest;2020-07-08;Splinter of Uul-Netol;Chaos Orb;0.5;High
Harvest;2020-07-09;Splinter of Uul-Netol;Chaos Orb;0.52369;High
Harvest;2020-07-10;Splinter of Uul-Netol;Chaos Orb;0.5;High
Harvest;2020-07-11;Splinter of Uul-Netol;Chaos Orb;0.5;High
Harvest;2020-07-12;Splinter of Uul-Netol;Chaos Orb;0.5;High
Harvest;2020-07-13;Splinter of Uul-Netol;Chaos Orb;0.5;High
Harvest;2020-07-14;Splinter of Uul-Netol;Chaos Orb;0.5;High
Harvest;2020-07-15;Splinter of Uul-Netol;Chaos Orb;0.5;High
Harvest;2020-07-16;Splinter of Uul-Netol;Chaos Orb;0.5;High
Harvest;2020-07-17;Splinter of Uul-Netol;Chaos Orb;0.5;High
Harvest;2020-07-18;Splinter of Uul-Netol;Chaos Orb;0.5;High
Harvest;2020-07-19;Splinter of Uul-Netol;Chaos Orb;0.5;High
Harvest;2020-07-20;Splinter of Uul-Netol;Chaos Orb;0.5;High
Harvest;2020-07-21;Splinter of Uul-Netol;Chaos Orb;0.5;High
Harvest;2020-07-22;Splinter of Uul-Netol;Chaos Orb;0.5;High
Harvest;2020-07-23;Splinter of Uul-Netol;Chaos Orb;0.49831;High
Harvest;2020-07-24;Splinter of Uul-Netol;Chaos Orb;0.49336;High
Harvest;2020-07-25;Splinter of Uul-Netol;Chaos Orb;0.33333;High
Harvest;2020-07-26;Splinter of Uul-Netol;Chaos Orb;0.33333;High
Harvest;2020-07-27;Splinter of Uul-Netol;Chaos Orb;0.33333;High
Harvest;2020-07-28;Splinter of Uul-Netol;Chaos Orb;0.33333;High
Harvest;2020-07-29;Splinter of Uul-Netol;Chaos Orb;0.33333;High
Harvest;2020-07-30;Splinter of Uul-Netol;Chaos Orb;0.33333;High
Harvest;2020-07-31;Splinter of Uul-Netol;Chaos Orb;0.33333;High
Harvest;2020-08-01;Splinter of Uul-Netol;Chaos Orb;0.33333;High
Harvest;2020-08-02;Splinter of Uul-Netol;Chaos Orb;0.33333;High
Harvest;2020-08-03;Splinter of Uul-Netol;Chaos Orb;0.33333;High
Harvest;2020-08-04;Splinter of Uul-Netol;Chaos Orb;0.33333;High
Harvest;2020-08-05;Splinter of Uul-Netol;Chaos Orb;0.33333;High
Harvest;2020-08-06;Splinter of Uul-Netol;Chaos Orb;0.33333;High
Harvest;2020-08-07;Splinter of Uul-Netol;Chaos Orb;0.33007;High
Harvest;2020-08-08;Splinter of Uul-Netol;Chaos Orb;0.33333;High
Harvest;2020-08-09;Splinter of Uul-Netol;Chaos Orb;0.32363;High
Harvest;2020-08-10;Splinter of Uul-Netol;Chaos Orb;0.32336;High
Harvest;2020-08-11;Splinter of Uul-Netol;Chaos Orb;0.32258;High
Harvest;2020-08-12;Splinter of Uul-Netol;Chaos Orb;0.33333;High
Harvest;2020-08-13;Splinter of Uul-Netol;Chaos Orb;0.33333;High
Harvest;2020-08-14;Splinter of Uul-Netol;Chaos Orb;0.33333;High
Harvest;2020-08-15;Splinter of Uul-Netol;Chaos Orb;0.33333;High
Harvest;2020-08-16;Splinter of Uul-Netol;Chaos Orb;0.33333;High
Harvest;2020-08-17;Splinter of Uul-Netol;Chaos Orb;0.32258;High
Harvest;2020-08-18;Splinter of Uul-Netol;Chaos Orb;0.31372;High
Harvest;2020-08-19;Splinter of Uul-Netol;Chaos Orb;0.32721;High
Harvest;2020-08-20;Splinter of Uul-Netol;Chaos Orb;0.32258;High
Harvest;2020-08-21;Splinter of Uul-Netol;Chaos Orb;0.32459;High
Harvest;2020-08-22;Splinter of Uul-Netol;Chaos Orb;0.33333;High
Harvest;2020-08-23;Splinter of Uul-Netol;Chaos Orb;0.33333;High
Harvest;2020-08-24;Splinter of Uul-Netol;Chaos Orb;0.33333;High
Harvest;2020-08-25;Splinter of Uul-Netol;Chaos Orb;0.33333;High
Harvest;2020-08-26;Splinter of Uul-Netol;Chaos Orb;0.33333;High
Harvest;2020-08-27;Splinter of Uul-Netol;Chaos Orb;0.32652;High
Harvest;2020-08-28;Splinter of Uul-Netol;Chaos Orb;0.31913;High
Harvest;2020-08-29;Splinter of Uul-Netol;Chaos Orb;0.33333;High
Harvest;2020-08-30;Splinter of Uul-Netol;Chaos Orb;0.33333;High
Harvest;2020-08-31;Splinter of Uul-Netol;Chaos Orb;0.33333;High
Harvest;2020-09-01;Splinter of Uul-Netol;Chaos Orb;0.33333;High
Harvest;2020-09-02;Splinter of Uul-Netol;Chaos Orb;0.33333;High
Harvest;2020-09-03;Splinter of Uul-Netol;Chaos Orb;0.33333;High
Harvest;2020-09-04;Splinter of Uul-Netol;Chaos Orb;0.33333;High
Harvest;2020-09-05;Splinter of Uul-Netol;Chaos Orb;0.32255;High
Harvest;2020-09-06;Splinter of Uul-Netol;Chaos Orb;0.30605;High
Harvest;2020-09-07;Splinter of Uul-Netol;Chaos Orb;0.30073;High
Harvest;2020-09-08;Splinter of Uul-Netol;Chaos Orb;0.30008;High
Harvest;2020-09-09;Splinter of Uul-Netol;Chaos Orb;0.31271;High
Harvest;2020-09-10;Splinter of Uul-Netol;Chaos Orb;0.30268;High
Harvest;2020-09-11;Splinter of Uul-Netol;Chaos Orb;0.30543;High
Harvest;2020-09-12;Splinter of Uul-Netol;Chaos Orb;0.30436;High
Harvest;2020-09-13;Splinter of Uul-Netol;Chaos Orb;0.31425;High
Harvest;2020-09-14;Splinter of Uul-Netol;Chaos Orb;0.30017;High
Harvest;2020-06-20;Prismatic Catalyst;Chaos Orb;1;High
Harvest;2020-06-21;Prismatic Catalyst;Chaos Orb;1;High
Harvest;2020-06-22;Prismatic Catalyst;Chaos Orb;2;High
Harvest;2020-06-23;Prismatic Catalyst;Chaos Orb;3;High
Harvest;2020-06-24;Prismatic Catalyst;Chaos Orb;4;High
Harvest;2020-06-25;Prismatic Catalyst;Chaos Orb;4.7753;High
Harvest;2020-06-26;Prismatic Catalyst;Chaos Orb;5;High
Harvest;2020-06-27;Prismatic Catalyst;Chaos Orb;5;High
Harvest;2020-06-28;Prismatic Catalyst;Chaos Orb;5;High
Harvest;2020-06-29;Prismatic Catalyst;Chaos Orb;5.28598;High
Harvest;2020-06-30;Prismatic Catalyst;Chaos Orb;6.00137;High
Harvest;2020-07-01;Prismatic Catalyst;Chaos Orb;6.22237;High
Harvest;2020-07-02;Prismatic Catalyst;Chaos Orb;6;High
Harvest;2020-07-03;Prismatic Catalyst;Chaos Orb;7;High
Harvest;2020-07-04;Prismatic Catalyst;Chaos Orb;6.00149;High
Harvest;2020-07-05;Prismatic Catalyst;Chaos Orb;6;High
Harvest;2020-07-06;Prismatic Catalyst;Chaos Orb;6;High
Harvest;2020-07-07;Prismatic Catalyst;Chaos Orb;6;High
Harvest;2020-07-08;Prismatic Catalyst;Chaos Orb;6;High
Harvest;2020-07-09;Prismatic Catalyst;Chaos Orb;6;High
Harvest;2020-07-10;Prismatic Catalyst;Chaos Orb;6;High
Harvest;2020-07-11;Prismatic Catalyst;Chaos Orb;6;High
Harvest;2020-07-12;Prismatic Catalyst;Chaos Orb;6;High
Harvest;2020-07-13;Prismatic Catalyst;Chaos Orb;5;High
Harvest;2020-07-14;Prismatic Catalyst;Chaos Orb;5;High
Harvest;2020-07-15;Prismatic Catalyst;Chaos Orb;5;High
Harvest;2020-07-16;Prismatic Catalyst;Chaos Orb;5;High
Harvest;2020-07-17;Prismatic Catalyst;Chaos Orb;5;High
Harvest;2020-07-18;Prismatic Catalyst;Chaos Orb;4;High
Harvest;2020-07-19;Prismatic Catalyst;Chaos Orb;4;High
Harvest;2020-07-20;Prismatic Catalyst;Chaos Orb;4;High
Harvest;2020-07-21;Prismatic Catalyst;Chaos Orb;3.34504;High
Harvest;2020-07-22;Prismatic Catalyst;Chaos Orb;3.15544;High
Harvest;2020-07-23;Prismatic Catalyst;Chaos Orb;3;High
Harvest;2020-07-24;Prismatic Catalyst;Chaos Orb;3;High
Harvest;2020-07-25;Prismatic Catalyst;Chaos Orb;3;High
Harvest;2020-07-26;Prismatic Catalyst;Chaos Orb;3;High
Harvest;2020-07-27;Prismatic Catalyst;Chaos Orb;2.91566;High
Harvest;2020-07-28;Prismatic Catalyst;Chaos Orb;3;High
Harvest;2020-07-29;Prismatic Catalyst;Chaos Orb;3;High
Harvest;2020-07-30;Prismatic Catalyst;Chaos Orb;3;High
Harvest;2020-07-31;Prismatic Catalyst;Chaos Orb;3;High
Harvest;2020-08-01;Prismatic Catalyst;Chaos Orb;3;High
Harvest;2020-08-02;Prismatic Catalyst;Chaos Orb;3;High
Harvest;2020-08-03;Prismatic Catalyst;Chaos Orb;2.5;High
Harvest;2020-08-04;Prismatic Catalyst;Chaos Orb;2.5;High
Harvest;2020-08-05;Prismatic Catalyst;Chaos Orb;2.5;High
Harvest;2020-08-06;Prismatic Catalyst;Chaos Orb;2.83921;High
Harvest;2020-08-07;Prismatic Catalyst;Chaos Orb;2.5;High
Harvest;2020-08-08;Prismatic Catalyst;Chaos Orb;2.39557;High
Harvest;2020-08-09;Prismatic Catalyst;Chaos Orb;2.3867;High
Harvest;2020-08-10;Prismatic Catalyst;Chaos Orb;2;High
Harvest;2020-08-11;Prismatic Catalyst;Chaos Orb;2.5;High
Harvest;2020-08-12;Prismatic Catalyst;Chaos Orb;2.5;High
Harvest;2020-08-13;Prismatic Catalyst;Chaos Orb;2.5;High
Harvest;2020-08-14;Prismatic Catalyst;Chaos Orb;2.5;High
Harvest;2020-08-15;Prismatic Catalyst;Chaos Orb;2.5;High
Harvest;2020-08-16;Prismatic Catalyst;Chaos Orb;2.9377;High
Harvest;2020-08-17;Prismatic Catalyst;Chaos Orb;2.91405;High
Harvest;2020-08-18;Prismatic Catalyst;Chaos Orb;3;High
Harvest;2020-08-19;Prismatic Catalyst;Chaos Orb;2.8929;High
Harvest;2020-08-20;Prismatic Catalyst;Chaos Orb;3;High
Harvest;2020-08-21;Prismatic Catalyst;Chaos Orb;2.5;High
Harvest;2020-08-22;Prismatic Catalyst;Chaos Orb;2.30236;High
Harvest;2020-08-23;Prismatic Catalyst;Chaos Orb;3;High
Harvest;2020-08-24;Prismatic Catalyst;Chaos Orb;2.7568;High
Harvest;2020-08-25;Prismatic Catalyst;Chaos Orb;3;High
Harvest;2020-08-26;Prismatic Catalyst;Chaos Orb;2.75781;High
Harvest;2020-08-27;Prismatic Catalyst;Chaos Orb;2.5;High
Harvest;2020-08-28;Prismatic Catalyst;Chaos Orb;2.5;High
Harvest;2020-08-29;Prismatic Catalyst;Chaos Orb;2.45037;High
Harvest;2020-08-30;Prismatic Catalyst;Chaos Orb;2;High
Harvest;2020-08-31;Prismatic Catalyst;Chaos Orb;2;High
Harvest;2020-09-01;Prismatic Catalyst;Chaos Orb;2;High
Harvest;2020-09-02;Prismatic Catalyst;Chaos Orb;2.5;High
Harvest;2020-09-03;Prismatic Catalyst;Chaos Orb;2;High
Harvest;2020-09-04;Prismatic Catalyst;Chaos Orb;2;High
Harvest;2020-09-05;Prismatic Catalyst;Chaos Orb;2.08986;High
Harvest;2020-09-06;Prismatic Catalyst;Chaos Orb;2.5;High
Harvest;2020-09-07;Prismatic Catalyst;Chaos Orb;2.5;High
Harvest;2020-09-08;Prismatic Catalyst;Chaos Orb;2.45536;High
Harvest;2020-09-09;Prismatic Catalyst;Chaos Orb;2;High
Harvest;2020-09-10;Prismatic Catalyst;Chaos Orb;2.03344;High
Harvest;2020-09-11;Prismatic Catalyst;Chaos Orb;2.05535;High
Harvest;2020-09-12;Prismatic Catalyst;Chaos Orb;2.17;High
Harvest;2020-09-13;Prismatic Catalyst;Chaos Orb;2.01757;High
Harvest;2020-09-14;Prismatic Catalyst;Chaos Orb;2.14138;High
Harvest;2020-06-20;Harbinger's Orb;Chaos Orb;3;High
Harvest;2020-06-21;Harbinger's Orb;Chaos Orb;5;High
Harvest;2020-06-22;Harbinger's Orb;Chaos Orb;5;High
Harvest;2020-06-23;Harbinger's Orb;Chaos Orb;5;High
Harvest;2020-06-24;Harbinger's Orb;Chaos Orb;6;High
Harvest;2020-06-25;Harbinger's Orb;Chaos Orb;7;High
Harvest;2020-06-26;Harbinger's Orb;Chaos Orb;7;High
Harvest;2020-06-27;Harbinger's Orb;Chaos Orb;7;High
Harvest;2020-06-28;Harbinger's Orb;Chaos Orb;6.43565;High
Harvest;2020-06-29;Harbinger's Orb;Chaos Orb;7;High
Harvest;2020-06-30;Harbinger's Orb;Chaos Orb;7.68383;High
Harvest;2020-07-01;Harbinger's Orb;Chaos Orb;7;High
Harvest;2020-07-02;Harbinger's Orb;Chaos Orb;8;High
Harvest;2020-07-03;Harbinger's Orb;Chaos Orb;8;High
Harvest;2020-07-04;Harbinger's Orb;Chaos Orb;8;High
Harvest;2020-07-05;Harbinger's Orb;Chaos Orb;7.31219;High
Harvest;2020-07-06;Harbinger's Orb;Chaos Orb;7;High
Harvest;2020-07-07;Harbinger's Orb;Chaos Orb;8;High
Harvest;2020-07-08;Harbinger's Orb;Chaos Orb;8;High
Harvest;2020-07-09;Harbinger's Orb;Chaos Orb;8;High
Harvest;2020-07-10;Harbinger's Orb;Chaos Orb;8;High
Harvest;2020-07-11;Harbinger's Orb;Chaos Orb;7;High
Harvest;2020-07-12;Harbinger's Orb;Chaos Orb;7;High
Harvest;2020-07-13;Harbinger's Orb;Chaos Orb;7;High
Harvest;2020-07-14;Harbinger's Orb;Chaos Orb;6;High
Harvest;2020-07-15;Harbinger's Orb;Chaos Orb;6.5;High
Harvest;2020-07-16;Harbinger's Orb;Chaos Orb;7;High
Harvest;2020-07-17;Harbinger's Orb;Chaos Orb;7.5;High
Harvest;2020-07-18;Harbinger's Orb;Chaos Orb;8;High
Harvest;2020-07-19;Harbinger's Orb;Chaos Orb;8;High
Harvest;2020-07-20;Harbinger's Orb;Chaos Orb;9;High
Harvest;2020-07-21;Harbinger's Orb;Chaos Orb;9;High
Harvest;2020-07-22;Harbinger's Orb;Chaos Orb;8;High
Harvest;2020-07-23;Harbinger's Orb;Chaos Orb;8;High
Harvest;2020-07-24;Harbinger's Orb;Chaos Orb;7;High
Harvest;2020-07-25;Harbinger's Orb;Chaos Orb;7;High
Harvest;2020-07-26;Harbinger's Orb;Chaos Orb;7;High
