League;Date;Get;Pay;Value;Confidence
Metamorph;2019-12-15;Stacked Deck;Chaos Orb;1;High
Metamorph;2019-12-16;Stacked Deck;Chaos Orb;2;High
Metamorph;2019-12-17;Stacked Deck;Chaos Orb;2;High
Metamorph;2019-12-18;Stacked Deck;Chaos Orb;2;High
Metamorph;2019-12-19;Stacked Deck;Chaos Orb;2;High
Metamorph;2019-12-20;Stacked Deck;Chaos Orb;2;High
Metamorph;2019-12-21;Stacked Deck;Chaos Orb;2;High
Metamorph;2019-12-22;Stacked Deck;Chaos Orb;2;High
Metamorph;2019-12-23;Stacked Deck;Chaos Orb;2;High
Metamorph;2019-12-24;Stacked Deck;Chaos Orb;2;High
Metamorph;2019-12-25;Stacked Deck;Chaos Orb;2;High
Metamorph;2019-12-26;Stacked Deck;Chaos Orb;2.50009;High
Metamorph;2019-12-27;Stacked Deck;Chaos Orb;3;High
Metamorph;2019-12-28;Stacked Deck;Chaos Orb;3;High
Metamorph;2019-12-29;Stacked Deck;Chaos Orb;3;High
Metamorph;2019-12-30;Stacked Deck;Chaos Orb;3;High
Metamorph;2019-12-31;Stacked Deck;Chaos Orb;3;High
Metamorph;2020-01-01;Stacked Deck;Chaos Orb;3;High
Metamorph;2020-01-02;Stacked Deck;Chaos Orb;3;High
Metamorph;2020-01-03;Stacked Deck;Chaos Orb;3;High
Metamorph;2020-01-04;Stacked Deck;Chaos Orb;3;High
Metamorph;2020-01-05;Stacked Deck;Chaos Orb;3;High
Metamorph;2020-01-06;Stacked Deck;Chaos Orb;3;High
Metamorph;2020-01-07;Stacked Deck;Chaos Orb;3;High
Metamorph;2020-01-08;Stacked Deck;Chaos Orb;3;High
Metamorph;2020-01-09;Stacked Deck;Chaos Orb;3;High
Metamorph;2020-01-10;Stacked Deck;Chaos Orb;3;High
Metamorph;2020-01-11;Stacked Deck;Chaos Orb;3;High
Metamorph;2020-01-12;Stacked Deck;Chaos Orb;3;High
Metamorph;2020-01-13;Stacked Deck;Chaos Orb;3;High
Metamorph;2020-01-14;Stacked Deck;Chaos Orb;3;High
Metamorph;2020-01-15;Stacked Deck;Chaos Orb;3;High
Metamorph;2020-01-16;Stacked Deck;Chaos Orb;3;High
Metamorph;2020-01-17;Stacked Deck;Chaos Orb;3;High
Metamorph;2020-01-18;Stacked Deck;Chaos Orb;3;High
Metamorph;2020-01-19;Stacked Deck;Chaos Orb;3;High
Metamorph;2020-01-20;Stacked Deck;Chaos Orb;3.5;High
Metamorph;2020-01-21;Stacked Deck;Chaos Orb;4;High
Metamorph;2020-01-22;Stacked Deck;Chaos Orb;4;High
Metamorph;2020-01-23;Stacked Deck;Chaos Orb;4;High
Metamorph;2020-01-24;Stacked Deck;Chaos Orb;4;High
Metamorph;2020-01-25;Stacked Deck;Chaos Orb;4;High
Metamorph;2020-01-26;Stacked Deck;Chaos Orb;4;High
Metamorph;2020-01-27;Stacked Deck;Chaos Orb;4;High
Metamorph;2020-01-28;Stacked Deck;Chaos Orb;4.5;High
Metamorph;2020-01-29;Stacked Deck;Chaos Orb;4.5;High
Metamorph;2020-01-30;Stacked Deck;Chaos Orb;5;High
Metamorph;2020-01-31;Stacked Deck;Chaos Orb;5;High
Metamorph;2020-02-01;Stacked Deck;Chaos Orb;4.16236;High
Metamorph;2020-02-02;Stacked Deck;Chaos Orb;4.76839;High
Metamorph;2020-02-03;Stacked Deck;Chaos Orb;5;High
Metamorph;2020-02-04;Stacked Deck;Chaos Orb;5;High
Metamorph;2020-02-05;Stacked Deck;Chaos Orb;5;High
Metamorph;2020-02-06;Stacked Deck;Chaos Orb;5;High
Metamorph;2020-02-07;Stacked Deck;Chaos Orb;5;High
Metamorph;2020-02-08;Stacked Deck;Chaos Orb;5;High
Metamorph;2020-02-09;Stacked Deck;Chaos Orb;5;High
Metamorph;2020-02-10;Stacked Deck;Chaos Orb;5;High
Metamorph;2020-02-11;Stacked Deck;Chaos Orb;5;High
Metamorph;2020-02-12;Stacked Deck;Chaos Orb;5;High
Metamorph;2020-02-13;Stacked Deck;Chaos Orb;5;High
Metamorph;2020-02-14;Stacked Deck;Chaos Orb;5;High
Metamorph;2020-02-15;Stacked Deck;Chaos Orb;5;High
Metamorph;2020-02-16;Stacked Deck;Chaos Orb;5;High
Metamorph;2020-02-17;Stacked Deck;Chaos Orb;5;High
Metamorph;2020-02-18;Stacked Deck;Chaos Orb;5;High
Metamorph;2020-02-19;Stacked Deck;Chaos Orb;5;High
Metamorph;2020-02-20;Stacked Deck;Chaos Orb;5;High
Metamorph;2020-02-21;Stacked Deck;Chaos Orb;5;High
Metamorph;2020-02-22;Stacked Deck;Chaos Orb;5;High
Metamorph;2020-02-23;Stacked Deck;Chaos Orb;5;High
Metamorph;2020-02-24;Stacked Deck;Chaos Orb;5;High
Metamorph;2020-02-25;Stacked Deck;Chaos Orb;5;High
Metamorph;2020-02-26;Stacked Deck;Chaos Orb;5;High
Metamorph;2020-02-27;Stacked Deck;Chaos Orb;5;High
Metamorph;2020-02-28;Stacked Deck;Chaos Orb;5;High
Metamorph;2020-02-29;Stacked Deck;Chaos Orb;5;High
Metamorph;2020-03-01;Stacked Deck;Chaos Orb;5;High
Metamorph;2020-03-02;Stacked Deck;Chaos Orb;5;High
Metamorph;2020-03-03;Stacked Deck;Chaos Orb;5;High
Metamorph;2020-03-04;Stacked Deck;Chaos Orb;5;High
Metamorph;2020-03-05;Stacked Deck;Chaos Orb;5;High
Metamorph;2020-03-06;Stacked Deck;Chaos Orb;5;High
Metamorph;2020-03-07;Stacked Deck;Chaos Orb;5;High
Metamorph;2020-03-08;Stacked Deck;Chaos Orb;5;High
Metamorph;2020-03-09;Stacked Deck;Chaos Orb;5;High
Metamorph;2019-12-13;Chaos Orb;Orb of Regret;20;Low
Metamorph;2019-12-14;Chaos Orb;Orb of Regret;1.99253;High
Metamorph;2019-12-15;Chaos Orb;Orb of Regret;1.49494;High
Metamorph;2019-12-16;Chaos Orb;Orb of Regret;1.28571;High
Metamorph;2019-12-17;Chaos Orb;Orb of Regret;1.28571;High
Metamorph;2019-12-18;Chaos Orb;Orb of Regret;1.33333;High
Metamorph;2019-12-19;Chaos Orb;Orb of Regret;1.33333;High
Metamorph;2019-12-20;Chaos Orb;Orb of Regret;1.4;High
Metamorph;2019-12-21;Chaos Orb;Orb of Regret;1.4;High
Metamorph;2019-12-22;Chaos Orb;Orb of Regret;1.4;High
Metamorph;2019-12-23;Chaos Orb;Orb of Regret;1.54545;High
Metamorph;2019-12-24;Chaos Orb;Orb of Regret;1.75;High
Metamorph;2019-12-25;Chaos Orb;Orb of Regret;1.75;High
Metamorph;2019-12-26;Chaos Orb;Orb of Regret;1.75;High
Metamorph;2019-12-27;Chaos Orb;Orb of Regret;1.8;High
Metamorph;2019-12-28;Chaos Orb;Orb of Regret;1.88889;High
Metamorph;2019-12-29;Chaos Orb;Orb of Regret;1.9;High
Metamorph;2019-12-30;Chaos Orb;Orb of Regret;1.9;High
Metamorph;2019-12-31;Chaos Orb;Orb of Regret;1.90909;High
Metamorph;2020-01-01;Chaos Orb;Orb of Regret;1.90909;High
Metamorph;2020-01-02;Chaos Orb;Orb of Regret;1.90909;High
Metamorph;2020-01-03;Chaos Orb;Orb of Regret;2;High
Metamorph;2020-01-04;Chaos Orb;Orb of Regret;2;High
Metamorph;2020-01-05;Chaos Orb;Orb of Regret;2.16237;High
Metamorph;2020-01-06;Chaos Orb;Orb of Regret;2.1;High
Metamorph;2020-01-07;Chaos Orb;Orb of Regret;2.1;High
Metamorph;2020-01-08;Chaos Orb;Orb of Regret;2.1;High
Metamorph;2020-01-09;Chaos Orb;Orb of Regret;2.1;High
Metamorph;2020-01-10;Chaos Orb;Orb of Regret;2.1;High
Metamorph;2020-01-11;Chaos Orb;Orb of Regret;2.08333;High
Metamorph;2020-01-12;Chaos Orb;Orb of Regret;2.08333;High
Metamorph;2020-01-13;Chaos Orb;Orb of Regret;2.1;High
Metamorph;2020-01-14;Chaos Orb;Orb of Regret;2.1;High
Metamorph;2020-01-15;Chaos Orb;Orb of Regret;2.1;High
Metamorph;2020-01-16;Chaos Orb;Orb of Regret;2.1;High
Metamorph;2020-01-17;Chaos Orb;Orb of Regret;2.2;High
Metamorph;2020-01-18;Chaos Orb;Orb of Regret;2.2;High
Metamorph;2020-01-19;Chaos Orb;Orb of Regret;2.3;High
Metamorph;2020-01-20;Chaos Orb;Orb of Regret;2.3;High
Metamorph;2020-01-21;Chaos Orb;Orb of Regret;2.3;High
Metamorph;2020-01-22;Chaos Orb;Orb of Regret;2.3;High
Metamorph;2020-01-23;Chaos Orb;Orb of Regret;2.3;High
Metamorph;2020-01-24;Chaos Orb;Orb of Regret;2.27273;High
Metamorph;2020-01-25;Chaos Orb;Orb of Regret;1.95;High
Metamorph;2020-01-26;Chaos Orb;Orb of Regret;1.95;High
Metamorph;2020-01-27;Chaos Orb;Orb of Regret;1.95;High
Metamorph;2020-01-28;Chaos Orb;Orb of Regret;2.3;High
Metamorph;2020-01-29;Chaos Orb;Orb of Regret;2.25;High
Metamorph;2020-01-30;Chaos Orb;Orb of Regret;2.25;High
Metamorph;2020-01-31;Chaos Orb;Orb of Regret;2.2;High
Metamorph;2020-02-01;Chaos Orb;Orb of Regret;2.2;High
Metamorph;2020-02-02;Chaos Orb;Orb of Regret;2.2;High
Metamorph;2020-02-03;Chaos Orb;Orb of Regret;2.2;High
Metamorph;2020-02-04;Chaos Orb;Orb of Regret;2.2;High
Metamorph;2020-02-05;Chaos Orb;Orb of Regret;2.11403;High
Metamorph;2020-02-06;Chaos Orb;Orb of Regret;1.99753;High
Metamorph;2020-02-07;Chaos Orb;Orb of Regret;1.91465;High
Metamorph;2020-02-08;Chaos Orb;Orb of Regret;1.87879;High
Metamorph;2020-02-09;Chaos Orb;Orb of Regret;1.86728;High
Metamorph;2020-02-10;Chaos Orb;Orb of Regret;1.8;High
Metamorph;2020-02-11;Chaos Orb;Orb of Regret;1.7931;High
Metamorph;2020-02-12;Chaos Orb;Orb of Regret;1.7931;High
Metamorph;2020-02-13;Chaos Orb;Orb of Regret;1.8;High
Metamorph;2020-02-14;Chaos Orb;Orb of Regret;1.75;High
Metamorph;2020-02-15;Chaos Orb;Orb of Regret;1.7;High
Metamorph;2020-02-16;Chaos Orb;Orb of Regret;1.5;High
Metamorph;2020-02-17;Chaos Orb;Orb of Regret;1.42857;High
Metamorph;2020-02-18;Chaos Orb;Orb of Regret;1.4;High
Metamorph;2020-02-19;Chaos Orb;Orb of Regret;1.5;High
Metamorph;2020-02-20;Chaos Orb;Orb of Regret;1.5;High
Metamorph;2020-02-21;Chaos Orb;Orb of Regret;1.5;High
Metamorph;2020-02-22;Chaos Orb;Orb of Regret;1.5;High
Metamorph;2020-02-23;Chaos Orb;Orb of Regret;1.58702;High
Metamorph;2020-02-24;Chaos Orb;Orb of Regret;1.65256;High
Metamorph;2020-02-25;Chaos Orb;Orb of Regret;1.7;High
Metamorph;2020-02-26;Chaos Orb;Orb of Regret;1.7;High
Metamorph;2020-02-27;Chaos Orb;Orb of Regret;1.71809;High
Metamorph;2020-02-28;Chaos Orb;Orb of Regret;1.77778;High
Metamorph;2020-02-29;Chaos Orb;Orb of Regret;1.7;High
Metamorph;2020-03-01;Chaos Orb;Orb of Regret;1.7;High
Metamorph;2020-03-02;Chaos Orb;Orb of Regret;1.7;High
Metamorph;2020-03-03;Chaos Orb;Orb of Regret;1.69565;High
Metamorph;2020-03-04;Chaos Orb;Orb of Regret;1.6;High
Metamorph;2020-03-05;Chaos Orb;Orb of Regret;1.6;High
Metamorph;2020-03-06;Chaos Orb;Orb of Regret;1.59702;High
Metamorph;2020-03-07;Chaos Orb;Orb of Regret;1.6;High
Metamorph;2020-03-08;Chaos Orb;Orb of Regret;1.6;High
Metamorph;2020-03-09;Chaos Orb;Orb of Regret;1.57143;High
Metamorph;2019-12-13;Orb of Annulment;Chaos Orb;11.62;Low
Metamorph;2019-12-14;Orb of Annulment;Chaos Orb;5;High
Metamorph;2019-12-15;Orb of Annulment;Chaos Orb;5;High
Metamorph;2019-12-16;Orb of Annulment;Chaos Orb;6;High
Metamorph;2019-12-17;Orb of Annulment;Chaos Orb;6;High
Metamorph;2019-12-18;Orb of Annulment;Chaos Orb;6;High
Metamorph;2019-12-19;Orb of Annulment;Chaos Orb;6;High
Metamorph;2019-12-20;Orb of Annulment;Chaos Orb;7;High
Metamorph;2019-12-21;Orb of Annulment;Chaos Orb;7;High
Metamorph;2019-12-22;Orb of Annulment;Chaos Orb;6.11192;High
Metamorph;2019-12-23;Orb of Annulment;Chaos Orb;6;High
Metamorph;2019-12-24;Orb of Annulment;Chaos Orb;6;High
Metamorph;2019-12-25;Orb of Annulment;Chaos Orb;7;High
Metamorph;2019-12-26;Orb of Annulment;Chaos Orb;7;High
Metamorph;2019-12-27;Orb of Annulment;Chaos Orb;7;High
Metamorph;2019-12-28;Orb of Annulment;Chaos Orb;7;High
Metamorph;2019-12-29;Orb of Annulment;Chaos Orb;7;High
Metamorph;2019-12-30;Orb of Annulment;Chaos Orb;7;High
Metamorph;2019-12-31;Orb of Annulment;Chaos Orb;8;High
Metamorph;2020-01-01;Orb of Annulment;Chaos Orb;8;High
Metamorph;2020-01-02;Orb of Annulment;Chaos Orb;8;High
Metamorph;2020-01-03;Orb of Annulment;Chaos Orb;7;High
Metamorph;2020-01-04;Orb of Annulment;Chaos Orb;7;High
Metamorph;2020-01-05;Orb of Annulment;Chaos Orb;7;High
Metamorph;2020-01-06;Orb of Annulment;Chaos Orb;7;High
Metamorph;2020-01-07;Orb of Annulment;Chaos Orb;7;High
Metamorph;2020-01-08;Orb of Annulment;Chaos Orb;7.01075;High
Metamorph;2020-01-09;Orb of Annulment;Chaos Orb;7.5;High
Metamorph;2020-01-10;Orb of Annulment;Chaos Orb;7.33333;High
Metamorph;2020-01-11;Orb of Annulment;Chaos Orb;7.02149;High
Metamorph;2020-01-12;Orb of Annulment;Chaos Orb;7;High
Metamorph;2020-01-13;Orb of Annulment;Chaos Orb;8;High
Metamorph;2020-01-14;Orb of Annulment;Chaos Orb;8;High
Metamorph;2020-01-15;Orb of Annulment;Chaos Orb;9;High
Metamorph;2020-01-16;Orb of Annulment;Chaos Orb;9;High
Metamorph;2020-01-17;Orb of Annulment;Chaos Orb;9.76888;High
Metamorph;2020-01-18;Orb of Annulment;Chaos Orb;9.92703;High
Metamorph;2020-01-19;Orb of Annulment;Chaos Orb;9.95468;High
Metamorph;2020-01-20;Orb of Annulment;Chaos Orb;9.26037;High
Metamorph;2020-01-21;Orb of Annulment;Chaos Orb;10;High
Metamorph;2020-01-22;Orb of Annulment;Chaos Orb;10;High
Metamorph;2020-01-23;Orb of Annulment;Chaos Orb;10;High
Metamorph;2020-01-24;Orb of Annulment;Chaos Orb;10;High
Metamorph;2020-01-25;Orb of Annulment;Chaos Orb;10;High
Metamorph;2020-01-26;Orb of Annulment;Chaos Orb;10;High
Metamorph;2020-01-27;Orb of Annulment;Chaos Orb;10.41065;High
Metamorph;2020-01-28;Orb of Annulment;Chaos Orb;10.95647;High
Metamorph;2020-01-29;Orb of Annulment;Chaos Orb;11.02409;High
Metamorph;2020-01-30;Orb of Annulment;Chaos Orb;13;High
Metamorph;2020-01-31;Orb of Annulment;Chaos Orb;13;High
Metamorph;2020-02-01;Orb of Annulment;Chaos Orb;13.56766;High
Metamorph;2020-02-02;Orb of Annulment;Chaos Orb;13;High
Metamorph;2020-02-03;Orb of Annulment;Chaos Orb;13;High
Metamorph;2020-02-04;Orb of Annulment;Chaos Orb;14;High
Metamorph;2020-02-05;Orb of Annulment;Chaos Orb;14;High
Metamorph;2020-02-06;Orb of Annulment;Chaos Orb;14;High
Metamorph;2020-02-07;Orb of Annulment;Chaos Orb;14;High
Metamorph;2020-02-08;Orb of Annulment;Chaos Orb;14;High
Metamorph;2020-02-09;Orb of Annulment;Chaos Orb;14;High
Metamorph;2020-02-10;Orb of Annulment;Chaos Orb;14;High
Metamorph;2020-02-11;Orb of Annulment;Chaos Orb;14.18569;High
Metamorph;2020-02-12;Orb of Annulment;Chaos Orb;15;High
Metamorph;2020-02-13;Orb of Annulment;Chaos Orb;15;High
Metamorph;2020-02-14;Orb of Annulment;Chaos Orb;16;High
Metamorph;2020-02-15;Orb of Annulment;Chaos Orb;16;High
Metamorph;2020-02-16;Orb of Annulment;Chaos Orb;16;High
Metamorph;2020-02-17;Orb of Annulment;Chaos Orb;17;High
Metamorph;2020-02-18;Orb of Annulment;Chaos Orb;16;High
Metamorph;2020-02-19;Orb of Annulment;Chaos Orb;16;High
Metamorph;2020-02-20;Orb of Annulment;Chaos Orb;16;High
Metamorph;2020-02-21;Orb of Annulment;Chaos Orb;15.03871;High
Metamorph;2020-02-22;Orb of Annulment;Chaos Orb;15.9201;High
Metamorph;2020-02-23;Orb of Annulment;Chaos Orb;15;High
Metamorph;2020-02-24;Orb of Annulment;Chaos Orb;15;High
Metamorph;2020-02-25;Orb of Annulment;Chaos Orb;16;High
Metamorph;2020-02-26;Orb of Annulment;Chaos Orb;16;High
Metamorph;2020-02-27;Orb of Annulment;Chaos Orb;15.78696;High
Metamorph;2020-02-28;Orb of Annulment;Chaos Orb;16;High
Metamorph;2020-02-29;Orb of Annulment;Chaos Orb;16;High
Metamorph;2020-03-01;Orb of Annulment;Chaos Orb;16;High
Metamorph;2020-03-02;Orb of Annulment;Chaos Orb;16;High
Metamorph;2020-03-03;Orb of Annulment;Chaos Orb;16;High
Metamorph;2020-03-04;Orb of Annulment;Chaos Orb;17;High
Metamorph;2020-03-05;Orb of Annulment;Chaos Orb;18;High
Metamorph;2020-03-06;Orb of Annulment;Chaos Orb;18;High
Metamorph;2020-03-07;Orb of Annulment;Chaos Orb;18;High
Metamorph;2020-03-08;Orb of Annulment;Chaos Orb;17.23232;High
Metamorph;2020-03-09;Orb of Annulment;Chaos Orb;23;High
Metamorph;2019-12-14;Chaos Orb;Mirror of Kalandra;0.01852;Low
Metamorph;2019-12-15;Chaos Orb;Mirror of Kalandra;0.0008;Medium
Metamorph;2019-12-16;Chaos Orb;Mirror of Kalandra;0.0003;Medium
Metamorph;2019-12-17;Chaos Orb;Mirror of Kalandra;0.00022;High
Metamorph;2019-12-18;Chaos Orb;Mirror of Kalandra;0.00017;High
Metamorph;2019-12-19;Chaos Orb;Mirror of Kalandra;0.00014;High
Metamorph;2019-12-20;Chaos Orb;Mirror of Kalandra;0.00012;High
Metamorph;2019-12-21;Chaos Orb;Mirror of Kalandra;0.00012;High
Metamorph;2019-12-22;Chaos Orb;Mirror of Kalandra;0.00012;High
Metamorph;2019-12-23;Chaos Orb;Mirror of Kalandra;0.00009;High
Metamorph;2019-12-24;Chaos Orb;Mirror of Kalandra;0.00008;High
Metamorph;2019-12-25;Chaos Orb;Mirror of Kalandra;0.00008;High
Metamorph;2019-12-26;Chaos Orb;Mirror of Kalandra;0.00008;High
Metamorph;2019-12-27;Chaos Orb;Mirror of Kalandra;0.00006;High
Metamorph;2019-12-28;Chaos Orb;Mirror of Kalandra;0.00005;High
Metamorph;2019-12-29;Chaos Orb;Mirror of Kalandra;0.00005;High
Metamorph;2019-12-30;Chaos Orb;Mirror of Kalandra;0.00005;High
Metamorph;2019-12-31;Chaos Orb;Mirror of Kalandra;0.00006;High
Metamorph;2020-01-01;Chaos Orb;Mirror of Kalandra;0.00005;High
Metamorph;2020-01-02;Chaos Orb;Mirror of Kalandra;0.00006;High
Metamorph;2020-01-03;Chaos Orb;Mirror of Kalandra;0.00006;High
Metamorph;2020-01-04;Chaos Orb;Mirror of Kalandra;0.00005;High
Metamorph;2020-01-05;Chaos Orb;Mirror of Kalandra;0.00006;High
Metamorph;2020-01-06;Chaos Orb;Mirror of Kalandra;0.00005;High
Metamorph;2020-01-07;Chaos Orb;Mirror of Kalandra;0.00005;High
Metamorph;2020-01-08;Chaos Orb;Mirror of Kalandra;0.00005;High
Metamorph;2020-01-09;Chaos Orb;Mirror of Kalandra;0.00005;High
Metamorph;2020-01-10;Chaos Orb;Mirror of Kalandra;0.00005;High
Metamorph;2020-01-11;Chaos Orb;Mirror of Kalandra;0.00005;High
Metamorph;2020-01-12;Chaos Orb;Mirror of Kalandra;0.00005;High
Metamorph;2020-01-13;Chaos Orb;Mirror of Kalandra;0.00004;High
Metamorph;2020-01-14;Chaos Orb;Mirror of Kalandra;0.00004;High
Metamorph;2020-01-15;Chaos Orb;Mirror of Kalandra;0.00004;High
Metamorph;2020-01-16;Chaos Orb;Mirror of Kalandra;0.00004;High
Metamorph;2020-01-17;Chaos Orb;Mirror of Kalandra;0.00004;High
Metamorph;2020-01-18;Chaos Orb;Mirror of Kalandra;0.00004;High
Metamorph;2020-01-19;Chaos Orb;Mirror of Kalandra;0.00004;High
Metamorph;2020-01-20;Chaos Orb;Mirror of Kalandra;0.00003;High
Metamorph;2020-01-21;Chaos Orb;Mirror of Kalandra;0.00003;High
Metamorph;2020-01-22;Chaos Orb;Mirror of Kalandra;0.00003;High
Metamorph;2020-01-23;Chaos Orb;Mirror of Kalandra;0.00003;High
Metamorph;2020-01-24;Chaos Orb;Mirror of Kalandra;0.00003;High
Metamorph;2020-01-25;Chaos Orb;Mirror of Kalandra;0.00003;High
Metamorph;2020-01-26;Chaos Orb;Mirror of Kalandra;0.00003;High
Metamorph;2020-01-27;Chaos Orb;Mirror of Kalandra;0.00003;High
Metamorph;2020-01-28;Chaos Orb;Mirror of Kalandra;0.00003;High
Metamorph;2020-01-29;Chaos Orb;Mirror of Kalandra;0.00003;High
Metamorph;2020-01-30;Chaos Orb;Mirror of Kalandra;0.00003;High
Metamorph;2020-01-31;Chaos Orb;Mirror of Kalandra;0.00002;High
Metamorph;2020-02-01;Chaos Orb;Mirror of Kalandra;0.00002;High
Metamorph;2020-02-02;Chaos Orb;Mirror of Kalandra;0.00002;High
Metamorph;2020-02-03;Chaos Orb;Mirror of Kalandra;0.00002;High
Metamorph;2020-02-04;Chaos Orb;Mirror of Kalandra;0.00002;High
Metamorph;2020-02-05;Chaos Orb;Mirror of Kalandra;0.00002;High
Metamorph;2020-02-06;Chaos Orb;Mirror of Kalandra;0.00002;High
Metamorph;2020-02-07;Chaos Orb;Mirror of Kalandra;0.00002;High
Metamorph;2020-02-08;Chaos Orb;Mirror of Kalandra;0.00002;High
Metamorph;2020-02-09;Chaos Orb;Mirror of Kalandra;0.00002;High
Metamorph;2020-02-10;Chaos Orb;Mirror of Kalandra;0.00002;High
Metamorph;2020-02-11;Chaos Orb;Mirror of Kalandra;0.00002;High
Metamorph;2020-02-12;Chaos Orb;Mirror of Kalandra;0.00002;High
Metamorph;2020-02-13;Chaos Orb;Mirror of Kalandra;0.00002;High
Metamorph;2020-02-14;Chaos Orb;Mirror of Kalandra;0.00002;High
Metamorph;2020-02-15;Chaos Orb;Mirror of Kalandra;0.00002;High
Metamorph;2020-02-16;Chaos Orb;Mirror of Kalandra;0.00002;High
Metamorph;2020-02-17;Chaos Orb;Mirror of Kalandra;0.00002;High
Metamorph;2020-02-18;Chaos Orb;Mirror of Kalandra;0.00002;High
Metamorph;2020-02-19;Chaos Orb;Mirror of Kalandra;0.00002;High
Metamorph;2020-02-20;Chaos Orb;Mirror of Kalandra;0.00002;High
Metamorph;2020-02-21;Chaos Orb;Mirror of Kalandra;0.00002;High
Metamorph;2020-02-22;Chaos Orb;Mirror of Kalandra;0.00002;High
Metamorph;2020-02-23;Chaos Orb;Mirror of Kalandra;0.00002;High
Metamorph;2020-02-24;Chaos Orb;Mirror of Kalandra;0.00002;High
Metamorph;2020-02-25;Chaos Orb;Mirror of Kalandra;0.00002;High
Metamorph;2020-02-26;Chaos Orb;Mirror of Kalandra;0.00002;High
Metamorph;2020-02-27;Chaos Orb;Mirror of Kalandra;0.00002;High
Metamorph;2020-02-28;Chaos Orb;Mirror of Kalandra;0.00002;High
Metamorph;2020-02-29;Chaos Orb;Mirror of Kalandra;0.00002;High
Metamorph;2020-03-01;Chaos Orb;Mirror of Kalandra;0.00002;High
Metamorph;2020-03-02;Chaos Orb;Mirror of Kalandra;0.00002;High
Metamorph;2020-03-03;Chaos Orb;Mirror of Kalandra;0.00002;High
Metamorph;2020-03-04;Chaos Orb;Mirror of Kalandra;0.00002;High
Metamorph;2020-03-05;Chaos Orb;Mirror of Kalandra;0.00002;High
Metamorph;2020-03-06;Chaos Orb;Mirror of Kalandra;0.00002;High
Metamorph;2020-03-07;Chaos Orb;Mirror of Kalandra;0.00002;High
Metamorph;2020-03-08;Chaos Orb;Mirror of Kalandra;0.00002;High
Metamorph;2020-03-09;Chaos Orb;Mirror of Kalandra;0.00002;High
Metamorph;2019-12-14;Sacrifice at Midnight;Chaos Orb;1;High
Metamorph;2019-12-15;Sacrifice at Midnight;Chaos Orb;1;High
Metamorph;2019-12-16;Sacrifice at Midnight;Chaos Orb;1;High
Metamorph;2019-12-17;Sacrifice at Midnight;Chaos Orb;1;High
Metamorph;2019-12-18;Sacrifice at Midnight;Chaos Orb;1;High
Metamorph;2019-12-19;Sacrifice at Midnight;Chaos Orb;1;High
Metamorph;2019-12-20;Sacrifice at Midnight;Chaos Orb;1;High
Metamorph;2019-12-21;Sacrifice at Midnight;Chaos Orb;1;High
Metamorph;2019-12-22;Sacrifice at Midnight;Chaos Orb;1;High
Metamorph;2019-12-23;Sacrifice at Midnight;Chaos Orb;1;High
Metamorph;2019-12-24;Sacrifice at Midnight;Chaos Orb;1;High
Metamorph;2019-12-25;Sacrifice at Midnight;Chaos Orb;1;High
Metamorph;2019-12-26;Sacrifice at Midnight;Chaos Orb;1;High
Metamorph;2019-12-27;Sacrifice at Midnight;Chaos Orb;1;High
Metamorph;2019-12-28;Sacrifice at Midnight;Chaos Orb;1;High
Metamorph;2019-12-29;Sacrifice at Midnight;Chaos Orb;1;High
Metamorph;2019-12-30;Sacrifice at Midnight;Chaos Orb;1;High
Metamorph;2019-12-31;Sacrifice at Midnight;Chaos Orb;1;High
Metamorph;2020-01-01;Sacrifice at Midnight;Chaos Orb;1;High
Metamorph;2020-01-02;Sacrifice at Midnight;Chaos Orb;1;High
Metamorph;2020-01-03;Sacrifice at Midnight;Chaos Orb;1;High
Metamorph;2020-01-04;Sacrifice at Midnight;Chaos Orb;1;High
Metamorph;2020-01-05;Sacrifice at Midnight;Chaos Orb;1;High
Metamorph;2020-01-06;Sacrifice at Midnight;Chaos Orb;1;High
Metamorph;2020-01-07;Sacrifice at Midnight;Chaos Orb;1;High
Metamorph;2020-01-08;Sacrifice at Midnight;Chaos Orb;1;High
Metamorph;2020-01-09;Sacrifice at Midnight;Chaos Orb;1;High
Metamorph;2020-01-10;Sacrifice at Midnight;Chaos Orb;1;High
Metamorph;2020-01-11;Sacrifice at Midnight;Chaos Orb;1;High
Metamorph;2020-01-12;Sacrifice at Midnight;Chaos Orb;1;High
Metamorph;2020-01-13;Sacrifice at Midnight;Chaos Orb;1;High
Metamorph;2020-01-14;Sacrifice at Midnight;Chaos Orb;1;High
Metamorph;2020-01-15;Sacrifice at Midnight;Chaos Orb;1;High
Metamorph;2020-01-16;Sacrifice at Midnight;Chaos Orb;1;High
Metamorph;2020-01-17;Sacrifice at Midnight;Chaos Orb;1;High
Metamorph;2020-01-18;Sacrifice at Midnight;Chaos Orb;1;High
Metamorph;2020-01-19;Sacrifice at Midnight;Chaos Orb;1;High
Metamorph;2020-01-20;Sacrifice at Midnight;Chaos Orb;1;High
Metamorph;2020-01-21;Sacrifice at Midnight;Chaos Orb;1;High
Metamorph;2020-01-22;Sacrifice at Midnight;Chaos Orb;1;High
Metamorph;2020-01-23;Sacrifice at Midnight;Chaos Orb;1;High
Metamorph;2020-01-24;Sacrifice at Midnight;Chaos Orb;1;High
