League,Date,Get,Pay,Value,Confidence,daysIntoLeague
Harvest,2020-07-02,Abrasive Catalyst,Chaos Orb,1.0,High,14
Harvest,2020-07-03,Abrasive Catalyst,Chaos Orb,1.0,High,15
Harvest,2020-07-04,Abrasive Catalyst,Chaos Orb,1.0,High,16
Harvest,2020-07-05,Abrasive Catalyst,Chaos Orb,1.0,High,17
Harvest,2020-07-06,Abrasive Catalyst,Chaos Orb,1.0,High,18
Harvest,2020-07-07,Abrasive Catalyst,Chaos Orb,1.0,High,19
Harvest,2020-07-08,Abrasive Catalyst,Chaos Orb,1.0,High,20
Harvest,2020-07-09,Abrasive Catalyst,Chaos Orb,0.99827,High,21
Harvest,2020-07-10,Abrasive Catalyst,Chaos Orb,0.99205,High,22
Harvest,2020-07-11,Abrasive Catalyst,Chaos Orb,0.987,High,23
Harvest,2020-07-12,Abrasive Catalyst,Chaos Orb,0.94778,High,24
Harvest,2020-07-13,Abrasive Catalyst,Chaos Orb,0.80153,High,25
Harvest,2020-07-14,Abrasive Catalyst,Chaos Orb,0.80433,High,26
Harvest,2020-07-15,Abrasive Catalyst,Chaos Orb,0.83922,High,27
Harvest,2020-07-16,Abrasive Catalyst,Chaos Orb,0.78911,High,28
Harvest,2020-07-17,Abrasive Catalyst,Chaos Orb,0.74918,High,29
Harvest,2020-07-18,Abrasive Catalyst,Chaos Orb,0.77218,High,30
Harvest,2020-07-19,Abrasive Catalyst,Chaos Orb,0.69727,High,31
Harvest,2020-07-20,Abrasive Catalyst,Chaos Orb,0.66667,High,32
Harvest,2020-07-21,Abrasive Catalyst,Chaos Orb,0.5,High,33
Harvest,2020-07-22,Abrasive Catalyst,Chaos Orb,0.5,High,34
Harvest,2020-07-23,Abrasive Catalyst,Chaos Orb,0.5,High,35
Harvest,2020-07-24,Abrasive Catalyst,Chaos Orb,0.5,High,36
Harvest,2020-07-25,Abrasive Catalyst,Chaos Orb,0.49765,High,37
Harvest,2020-07-26,Abrasive Catalyst,Chaos Orb,0.5,High,38
Harvest,2020-07-27,Abrasive Catalyst,Chaos Orb,0.5,High,39
Harvest,2020-07-28,Abrasive Catalyst,Chaos Orb,0.5,High,40
Harvest,2020-07-29,Abrasive Catalyst,Chaos Orb,0.481,High,41
Harvest,2020-07-30,Abrasive Catalyst,Chaos Orb,0.5,High,42
Harvest,2020-07-31,Abrasive Catalyst,Chaos Orb,0.49218,High,43
Harvest,2020-08-01,Abrasive Catalyst,Chaos Orb,0.5,High,44
Harvest,2020-08-02,Abrasive Catalyst,Chaos Orb,0.5,High,45
Harvest,2020-08-03,Abrasive Catalyst,Chaos Orb,0.49008,High,46
Harvest,2020-08-04,Abrasive Catalyst,Chaos Orb,0.49508,High,47
Harvest,2020-08-05,Abrasive Catalyst,Chaos Orb,0.48237,High,48
Harvest,2020-08-06,Abrasive Catalyst,Chaos Orb,0.44389,High,49
Harvest,2020-08-07,Abrasive Catalyst,Chaos Orb,0.44748,High,50
Harvest,2020-08-08,Abrasive Catalyst,Chaos Orb,0.39781,High,51
Harvest,2020-08-09,Abrasive Catalyst,Chaos Orb,0.40346,High,52
Harvest,2020-08-10,Abrasive Catalyst,Chaos Orb,0.40376,High,53
Harvest,2020-08-11,Abrasive Catalyst,Chaos Orb,0.33981,High,54
Harvest,2020-08-12,Abrasive Catalyst,Chaos Orb,0.37683,High,55
Harvest,2020-08-13,Abrasive Catalyst,Chaos Orb,0.43819,High,56
Harvest,2020-08-14,Abrasive Catalyst,Chaos Orb,0.45391,High,57
Harvest,2020-08-15,Abrasive Catalyst,Chaos Orb,0.40003,High,58
Harvest,2020-08-16,Abrasive Catalyst,Chaos Orb,0.40005,High,59
Harvest,2020-08-17,Abrasive Catalyst,Chaos Orb,0.45822,High,60
Harvest,2020-08-18,Abrasive Catalyst,Chaos Orb,0.48974,High,61
Harvest,2020-08-19,Abrasive Catalyst,Chaos Orb,0.47619,High,62
Harvest,2020-08-20,Abrasive Catalyst,Chaos Orb,0.47601,High,63
Harvest,2020-08-21,Abrasive Catalyst,Chaos Orb,0.484,High,64
Harvest,2020-08-22,Abrasive Catalyst,Chaos Orb,0.48789,High,65
Harvest,2020-08-23,Abrasive Catalyst,Chaos Orb,0.42585,High,66
Harvest,2020-08-24,Abrasive Catalyst,Chaos Orb,0.4,High,67
Harvest,2020-08-25,Abrasive Catalyst,Chaos Orb,0.48321,High,68
Harvest,2020-08-26,Abrasive Catalyst,Chaos Orb,0.4571,High,69
Harvest,2020-08-27,Abrasive Catalyst,Chaos Orb,0.47507,High,70
Harvest,2020-08-28,Abrasive Catalyst,Chaos Orb,0.46791,High,71
Harvest,2020-08-29,Abrasive Catalyst,Chaos Orb,0.45,High,72
Harvest,2020-08-30,Abrasive Catalyst,Chaos Orb,0.40001,High,73
Harvest,2020-08-31,Abrasive Catalyst,Chaos Orb,0.4,High,74
Harvest,2020-09-01,Abrasive Catalyst,Chaos Orb,0.43459,High,75
Harvest,2020-09-02,Abrasive Catalyst,Chaos Orb,0.44189,High,76
Harvest,2020-09-03,Abrasive Catalyst,Chaos Orb,0.4531,High,77
Harvest,2020-09-04,Abrasive Catalyst,Chaos Orb,0.43353,High,78
Harvest,2020-09-05,Abrasive Catalyst,Chaos Orb,0.45455,High,79
Harvest,2020-09-06,Abrasive Catalyst,Chaos Orb,0.48676,High,80
Harvest,2020-09-07,Abrasive Catalyst,Chaos Orb,0.42287,High,81
Harvest,2020-09-08,Abrasive Catalyst,Chaos Orb,0.41649,High,82
Harvest,2020-09-09,Abrasive Catalyst,Chaos Orb,0.4,High,83
Harvest,2020-09-10,Abrasive Catalyst,Chaos Orb,0.4253,High,84
Harvest,2020-09-11,Abrasive Catalyst,Chaos Orb,0.44165,High,85
Harvest,2020-09-12,Abrasive Catalyst,Chaos Orb,0.43767,High,86
Harvest,2020-09-13,Abrasive Catalyst,Chaos Orb,0.45004,High,87
Harvest,2020-09-14,Abrasive Catalyst,Chaos Orb,0.45764,High,88
Harvest,2020-06-20,Splinter of Tul,Chaos Orb,0.91774,High,2
Harvest,2020-06-21,Splinter of Tul,Chaos Orb,0.33333,High,3
Harvest,2020-06-22,Splinter of Tul,Chaos Orb,0.28571,High,4
Harvest,2020-06-23,Splinter of Tul,Chaos Orb,0.24035,High,5
Harvest,2020-06-24,Splinter of Tul,Chaos Orb,0.26592,High,6
Harvest,2020-06-25,Splinter of Tul,Chaos Orb,0.27065,High,7
Harvest,2020-06-26,Splinter of Tul,Chaos Orb,0.26363,High,8
Harvest,2020-06-27,Splinter of Tul,Chaos Orb,0.27816,High,9
Harvest,2020-06-28,Splinter of Tul,Chaos Orb,0.25599,High,10
Harvest,2020-06-29,Splinter of Tul,Chaos Orb,0.25524,High,11
Harvest,2020-06-30,Splinter of Tul,Chaos Orb,0.2731,High,12
Harvest,2020-07-01,Splinter of Tul,Chaos Orb,0.28571,High,13
Harvest,2020-07-02,Splinter of Tul,Chaos Orb,0.28456,High,14
Harvest,2020-07-03,Splinter of Tul,Chaos Orb,0.31538,High,15
Harvest,2020-07-04,Splinter of Tul,Chaos Orb,0.30522,High,16
Harvest,2020-07-05,Splinter of Tul,Chaos Orb,0.32913,High,17
Harvest,2020-07-06,Splinter of Tul,Chaos Orb,0.33245,High,18
Harvest,2020-07-07,Splinter of Tul,Chaos Orb,0.32613,High,19
Harvest,2020-07-08,Splinter of Tul,Chaos Orb,0.33333,High,20
Harvest,2020-07-09,Splinter of Tul,Chaos Orb,0.33333,High,21
Harvest,2020-07-10,Splinter of Tul,Chaos Orb,0.33333,High,22
Harvest,2020-07-11,Splinter of Tul,Chaos Orb,0.33333,High,23
Harvest,2020-07-12,Splinter of Tul,Chaos Orb,0.33333,High,24
Harvest,2020-07-13,Splinter of Tul,Chaos Orb,0.33333,High,25
Harvest,2020-07-14,Splinter of Tul,Chaos Orb,0.33333,High,26
Harvest,2020-07-15,Splinter of Tul,Chaos Orb,0.33328,High,27
Harvest,2020-07-16,Splinter of Tul,Chaos Orb,0.32743,High,28
Harvest,2020-07-17,Splinter of Tul,Chaos Orb,0.33333,High,29
Harvest,2020-07-18,Splinter of Tul,Chaos Orb,0.33333,High,30
Harvest,2020-07-19,Splinter of Tul,Chaos Orb,0.33333,High,31
Harvest,2020-07-20,Splinter of Tul,Chaos Orb,0.33333,High,32
Harvest,2020-07-21,Splinter of Tul,Chaos Orb,0.33333,High,33
Harvest,2020-07-22,Splinter of Tul,Chaos Orb,0.33333,High,34
Harvest,2020-07-23,Splinter of Tul,Chaos Orb,0.33333,High,35
Harvest,2020-07-24,Splinter of Tul,Chaos Orb,0.29156,High,36
Harvest,2020-07-25,Splinter of Tul,Chaos Orb,0.28853,High,37
Harvest,2020-07-26,Splinter of Tul,Chaos Orb,0.28571,High,38
Harvest,2020-07-27,Splinter of Tul,Chaos Orb,0.28571,High,39
Harvest,2020-07-28,Splinter of Tul,Chaos Orb,0.28571,High,40
Harvest,2020-07-29,Splinter of Tul,Chaos Orb,0.26706,High,41
Harvest,2020-07-30,Splinter of Tul,Chaos Orb,0.26316,High,42
Harvest,2020-07-31,Splinter of Tul,Chaos Orb,0.25,High,43
Harvest,2020-08-01,Splinter of Tul,Chaos Orb,0.23496,High,44
Harvest,2020-08-02,Splinter of Tul,Chaos Orb,0.23009,High,45
Harvest,2020-08-03,Splinter of Tul,Chaos Orb,0.23868,High,46
Harvest,2020-08-04,Splinter of Tul,Chaos Orb,0.19861,High,47
Harvest,2020-08-05,Splinter of Tul,Chaos Orb,0.2,High,48
Harvest,2020-08-06,Splinter of Tul,Chaos Orb,0.19188,High,49
Harvest,2020-08-07,Splinter of Tul,Chaos Orb,0.19025,High,50
Harvest,2020-08-08,Splinter of Tul,Chaos Orb,0.19144,High,51
Harvest,2020-08-09,Splinter of Tul,Chaos Orb,0.20795,High,52
Harvest,2020-08-10,Splinter of Tul,Chaos Orb,0.20389,High,53
Harvest,2020-08-11,Splinter of Tul,Chaos Orb,0.179,High,54
Harvest,2020-08-12,Splinter of Tul,Chaos Orb,0.18069,High,55
Harvest,2020-08-13,Splinter of Tul,Chaos Orb,0.1757,High,56
Harvest,2020-08-14,Splinter of Tul,Chaos Orb,0.19334,High,57
Harvest,2020-08-15,Splinter of Tul,Chaos Orb,0.1833,High,58
Harvest,2020-08-16,Splinter of Tul,Chaos Orb,0.18839,High,59
Harvest,2020-08-17,Splinter of Tul,Chaos Orb,0.16667,High,60
Harvest,2020-08-18,Splinter of Tul,Chaos Orb,0.16667,High,61
Harvest,2020-08-19,Splinter of Tul,Chaos Orb,0.16667,High,62
Harvest,2020-08-20,Splinter of Tul,Chaos Orb,0.16667,High,63
Harvest,2020-08-21,Splinter of Tul,Chaos Orb,0.16634,High,64
Harvest,2020-08-22,Splinter of Tul,Chaos Orb,0.1653,High,65
Harvest,2020-08-23,Splinter of Tul,Chaos Orb,0.16129,High,66
Harvest,2020-08-24,Splinter of Tul,Chaos Orb,0.15662,High,67
Harvest,2020-08-25,Splinter of Tul,Chaos Orb,0.15875,High,68
Harvest,2020-08-26,Splinter of Tul,Chaos Orb,0.16181,High,69
Harvest,2020-08-27,Splinter of Tul,Chaos Orb,0.14286,High,70
Harvest,2020-08-28,Splinter of Tul,Chaos Orb,0.14286,High,71
Harvest,2020-08-29,Splinter of Tul,Chaos Orb,0.14286,High,72
Harvest,2020-08-30,Splinter of Tul,Chaos Orb,0.14286,High,73
Harvest,2020-08-31,Splinter of Tul,Chaos Orb,0.14286,High,74
Harvest,2020-09-01,Splinter of Tul,Chaos Orb,0.14286,High,75
Harvest,2020-09-02,Splinter of Tul,Chaos Orb,0.14286,High,76
Harvest,2020-09-03,Splinter of Tul,Chaos Orb,0.14286,High,77
Harvest,2020-09-04,Splinter of Tul,Chaos Orb,0.14286,High,78
Harvest,2020-09-05,Splinter of Tul,Chaos Orb,0.14286,High,79
Harvest,2020-09-06,Splinter of Tul,Chaos Orb,0.14286,High,80
Harvest,2020-09-07,Splinter of Tul,Chaos Orb,0.14286,High,81
Harvest,2020-09-08,Splinter of Tul,Chaos Orb,0.14286,High,82
Harvest,2020-09-09,Splinter of Tul,Chaos Orb,0.14286,High,83
Harvest,2020-09-10,Splinter of Tul,Chaos Orb,0.14286,High,84
Harvest,2020-09-11,Splinter of Tul,Chaos Orb,0.14394,High,85
Harvest,2020-09-12,Splinter of Tul,Chaos Orb,0.14286,High,86
Harvest,2020-09-13,Splinter of Tul,Chaos Orb,0.14286,High,87
Harvest,2020-09-14,Splinter of Tul,Chaos Orb,0.14286,High,88
Harvest,2020-06-20,Imbued Catalyst,Chaos Orb,1.0,High,2
Harvest,2020-06-21,Imbued Catalyst,Chaos Orb,1.0,High,3
Harvest,2020-06-22,Imbued Catalyst,Chaos Orb,1.0,High,4
Harvest,2020-06-23,Imbued Catalyst,Chaos Orb,1.0,High,5
Harvest,2020-06-24,Imbued Catalyst,Chaos Orb,0.85295,High,6
Harvest,2020-06-25,Imbued Catalyst,Chaos Orb,0.59261,High,7
Harvest,2020-06-26,Imbued Catalyst,Chaos Orb,0.66667,High,8
Harvest,2020-06-27,Imbued Catalyst,Chaos Orb,0.66667,High,9
Harvest,2020-06-28,Imbued Catalyst,Chaos Orb,0.66667,High,10
Harvest,2020-06-29,Imbued Catalyst,Chaos Orb,0.5,High,11
Harvest,2020-06-30,Imbued Catalyst,Chaos Orb,0.60102,High,12
Harvest,2020-07-01,Imbued Catalyst,Chaos Orb,0.58202,High,13
Harvest,2020-07-02,Imbued Catalyst,Chaos Orb,0.5,High,14
Harvest,2020-07-03,Imbued Catalyst,Chaos Orb,0.5,High,15
Harvest,2020-07-04,Imbued Catalyst,Chaos Orb,0.50347,High,16
Harvest,2020-07-05,Imbued Catalyst,Chaos Orb,0.5,High,17
Harvest,2020-07-06,Imbued Catalyst,Chaos Orb,0.5,High,18
Harvest,2020-07-07,Imbued Catalyst,Chaos Orb,0.5,High,19
Harvest,2020-07-08,Imbued Catalyst,Chaos Orb,0.5,High,20
Harvest,2020-07-09,Imbued Catalyst,Chaos Orb,0.5,High,21
Harvest,2020-07-10,Imbued Catalyst,Chaos Orb,0.5,High,22
Harvest,2020-07-11,Imbued Catalyst,Chaos Orb,0.5,High,23
Harvest,2020-07-12,Imbued Catalyst,Chaos Orb,0.5,High,24
Harvest,2020-07-13,Imbued Catalyst,Chaos Orb,0.49873,High,25
Harvest,2020-07-14,Imbued Catalyst,Chaos Orb,0.5,High,26
Harvest,2020-07-15,Imbued Catalyst,Chaos Orb,0.4883,High,27
Harvest,2020-07-16,Imbued Catalyst,Chaos Orb,0.5,High,28
Harvest,2020-07-17,Imbued Catalyst,Chaos Orb,0.5,High,29
Harvest,2020-07-18,Imbued Catalyst,Chaos Orb,0.49398,High,30
Harvest,2020-07-19,Imbued Catalyst,Chaos Orb,0.49784,High,31
Harvest,2020-07-20,Imbued Catalyst,Chaos Orb,0.5,High,32
Harvest,2020-07-21,Imbued Catalyst,Chaos Orb,0.49098,High,33
Harvest,2020-07-22,Imbued Catalyst,Chaos Orb,0.46009,High,34
Harvest,2020-07-23,Imbued Catalyst,Chaos Orb,0.45002,High,35
Harvest,2020-07-24,Imbued Catalyst,Chaos Orb,0.42989,High,36
Harvest,2020-07-25,Imbued Catalyst,Chaos Orb,0.40785,High,37
Harvest,2020-07-26,Imbued Catalyst,Chaos Orb,0.4,High,38
Harvest,2020-07-27,Imbued Catalyst,Chaos Orb,0.4,High,39
Harvest,2020-07-28,Imbued Catalyst,Chaos Orb,0.37577,High,40
Harvest,2020-07-29,Imbued Catalyst,Chaos Orb,0.36364,High,41
Harvest,2020-07-30,Imbued Catalyst,Chaos Orb,0.34416,High,42
Harvest,2020-07-31,Imbued Catalyst,Chaos Orb,0.33333,High,43
Harvest,2020-08-01,Imbued Catalyst,Chaos Orb,0.33333,High,44
Harvest,2020-08-02,Imbued Catalyst,Chaos Orb,0.33333,High,45
Harvest,2020-08-03,Imbued Catalyst,Chaos Orb,0.33333,High,46
Harvest,2020-08-04,Imbued Catalyst,Chaos Orb,0.33333,High,47
Harvest,2020-08-05,Imbued Catalyst,Chaos Orb,0.33333,High,48
Harvest,2020-08-06,Imbued Catalyst,Chaos Orb,0.33333,High,49
Harvest,2020-08-07,Imbued Catalyst,Chaos Orb,0.33333,High,50
Harvest,2020-08-08,Imbued Catalyst,Chaos Orb,0.33333,High,51
Harvest,2020-08-09,Imbued Catalyst,Chaos Orb,0.33333,High,52
Harvest,2020-08-10,Imbued Catalyst,Chaos Orb,0.33333,High,53
Harvest,2020-08-11,Imbued Catalyst,Chaos Orb,0.33333,High,54
Harvest,2020-08-12,Imbued Catalyst,Chaos Orb,0.33333,High,55
Harvest,2020-08-13,Imbued Catalyst,Chaos Orb,0.33333,High,56
Harvest,2020-08-14,Imbued Catalyst,Chaos Orb,0.33333,High,57
Harvest,2020-08-15,Imbued Catalyst,Chaos Orb,0.33032,High,58
Harvest,2020-08-16,Imbued Catalyst,Chaos Orb,0.31928,High,59
Harvest,2020-08-17,Imbued Catalyst,Chaos Orb,0.33333,High,60
Harvest,2020-08-18,Imbued Catalyst,Chaos Orb,0.33333,High,61
Harvest,2020-08-19,Imbued Catalyst,Chaos Orb,0.33333,High,62
Harvest,2020-08-20,Imbued Catalyst,Chaos Orb,0.33333,High,63
Harvest,2020-08-21,Imbued Catalyst,Chaos Orb,0.32829,High,64
Harvest,2020-08-22,Imbued Catalyst,Chaos Orb,0.33333,High,65
Harvest,2020-08-23,Imbued Catalyst,Chaos Orb,0.33333,High,66
Harvest,2020-08-24,Imbued Catalyst,Chaos Orb,0.33333,High,67
Harvest,2020-08-25,Imbued Catalyst,Chaos Orb,0.33333,High,68
Harvest,2020-08-26,Imbued Catalyst,Chaos Orb,0.33333,High,69
Harvest,2020-08-27,Imbued Catalyst,Chaos Orb,0.33333,High,70
Harvest,2020-08-28,Imbued Catalyst,Chaos Orb,0.33333,High,71
Harvest,2020-08-29,Imbued Catalyst,Chaos Orb,0.33333,High,72
Harvest,2020-08-30,Imbued Catalyst,Chaos Orb,0.33333,High,73
Harvest,2020-08-31,Imbued Catalyst,Chaos Orb,0.33146,High,74
Harvest,2020-09-01,Imbued Catalyst,Chaos Orb,0.33144,High,75
Harvest,2020-09-02,Imbued Catalyst,Chaos Orb,0.33092,High,76
Harvest,2020-09-03,Imbued Catalyst,Chaos Orb,0.33333,High,77
Harvest,2020-09-04,Imbued Catalyst,Chaos Orb,0.33333,High,78
Harvest,2020-09-05,Imbued Catalyst,Chaos Orb,0.33333,High,79
Harvest,2020-09-06,Imbued Catalyst,Chaos Orb,0.33333,High,80
Harvest,2020-09-07,Imbued Catalyst,Chaos Orb,0.33333,High,81
Harvest,2020-09-08,Imbued Catalyst,Chaos Orb,0.33333,High,82
Harvest,2020-09-09,Imbued Catalyst,Chaos Orb,0.33333,High,83
Harvest,2020-09-10,Imbued Catalyst,Chaos Orb,0.29911,High,84
Harvest,2020-09-11,Imbued Catalyst,Chaos Orb,0.29977,High,85
Harvest,2020-09-12,Imbued Catalyst,Chaos Orb,0.29699,High,86
Harvest,2020-09-13,Imbued Catalyst,Chaos Orb,0.31834,High,87
Harvest,2020-09-14,Imbued Catalyst,Chaos Orb,0.33333,High,88
Harvest,2020-06-20,Timeless Eternal Empire Splinter,Chaos Orb,1.0,High,2
Harvest,2020-06-21,Timeless Eternal Empire Splinter,Chaos Orb,0.4979,High,3
Harvest,2020-06-22,Timeless Eternal Empire Splinter,Chaos Orb,0.5,High,4
Harvest,2020-06-23,Timeless Eternal Empire Splinter,Chaos Orb,0.41175,High,5
Harvest,2020-06-24,Timeless Eternal Empire Splinter,Chaos Orb,0.33333,High,6
Harvest,2020-06-25,Timeless Eternal Empire Splinter,Chaos Orb,0.33333,High,7
Harvest,2020-06-26,Timeless Eternal Empire Splinter,Chaos Orb,0.33333,High,8
Harvest,2020-06-27,Timeless Eternal Empire Splinter,Chaos Orb,0.33333,High,9
Harvest,2020-06-28,Timeless Eternal Empire Splinter,Chaos Orb,0.33333,High,10
Harvest,2020-06-29,Timeless Eternal Empire Splinter,Chaos Orb,0.33333,High,11
Harvest,2020-06-30,Timeless Eternal Empire Splinter,Chaos Orb,0.33333,High,12
Harvest,2020-07-01,Timeless Eternal Empire Splinter,Chaos Orb,0.33333,High,13
Harvest,2020-07-02,Timeless Eternal Empire Splinter,Chaos Orb,0.33333,High,14
Harvest,2020-07-03,Timeless Eternal Empire Splinter,Chaos Orb,0.33333,High,15
Harvest,2020-07-04,Timeless Eternal Empire Splinter,Chaos Orb,0.33333,High,16
Harvest,2020-07-05,Timeless Eternal Empire Splinter,Chaos Orb,0.33333,High,17
Harvest,2020-07-06,Timeless Eternal Empire Splinter,Chaos Orb,0.33333,High,18
Harvest,2020-07-07,Timeless Eternal Empire Splinter,Chaos Orb,0.33333,High,19
Harvest,2020-07-08,Timeless Eternal Empire Splinter,Chaos Orb,0.33333,High,20
Harvest,2020-07-09,Timeless Eternal Empire Splinter,Chaos Orb,0.33333,High,21
Harvest,2020-07-10,Timeless Eternal Empire Splinter,Chaos Orb,0.33333,High,22
Harvest,2020-07-11,Timeless Eternal Empire Splinter,Chaos Orb,0.33333,High,23
Harvest,2020-07-12,Timeless Eternal Empire Splinter,Chaos Orb,0.33333,High,24
Harvest,2020-07-13,Timeless Eternal Empire Splinter,Chaos Orb,0.33333,High,25
Harvest,2020-07-14,Timeless Eternal Empire Splinter,Chaos Orb,0.33333,High,26
Harvest,2020-07-15,Timeless Eternal Empire Splinter,Chaos Orb,0.33333,High,27
Harvest,2020-07-16,Timeless Eternal Empire Splinter,Chaos Orb,0.33333,High,28
Harvest,2020-07-17,Timeless Eternal Empire Splinter,Chaos Orb,0.33333,High,29
Harvest,2020-07-18,Timeless Eternal Empire Splinter,Chaos Orb,0.33333,High,30
Harvest,2020-07-19,Timeless Eternal Empire Splinter,Chaos Orb,0.33333,High,31
Harvest,2020-07-20,Timeless Eternal Empire Splinter,Chaos Orb,0.33333,High,32
Harvest,2020-07-21,Timeless Eternal Empire Splinter,Chaos Orb,0.33333,High,33
Harvest,2020-07-22,Timeless Eternal Empire Splinter,Chaos Orb,0.33333,High,34
Harvest,2020-07-23,Timeless Eternal Empire Splinter,Chaos Orb,0.33333,High,35
Harvest,2020-07-24,Timeless Eternal Empire Splinter,Chaos Orb,0.33333,High,36
Harvest,2020-07-25,Timeless Eternal Empire Splinter,Chaos Orb,0.33333,High,37
Harvest,2020-07-26,Timeless Eternal Empire Splinter,Chaos Orb,0.33131,High,38
Harvest,2020-07-27,Timeless Eternal Empire Splinter,Chaos Orb,0.33333,High,39
Harvest,2020-07-28,Timeless Eternal Empire Splinter,Chaos Orb,0.33333,High,40
Harvest,2020-07-29,Timeless Eternal Empire Splinter,Chaos Orb,0.33333,High,41
Harvest,2020-07-30,Timeless Eternal Empire Splinter,Chaos Orb,0.33333,High,42
Harvest,2020-07-31,Timeless Eternal Empire Splinter,Chaos Orb,0.33333,High,43
Harvest,2020-08-01,Timeless Eternal Empire Splinter,Chaos Orb,0.33306,High,44
Harvest,2020-08-02,Timeless Eternal Empire Splinter,Chaos Orb,0.33333,High,45
Harvest,2020-08-03,Timeless Eternal Empire Splinter,Chaos Orb,0.33333,High,46
Harvest,2020-08-04,Timeless Eternal Empire Splinter,Chaos Orb,0.32703,High,47
Harvest,2020-08-05,Timeless Eternal Empire Splinter,Chaos Orb,0.32724,High,48
Harvest,2020-08-06,Timeless Eternal Empire Splinter,Chaos Orb,0.32725,High,49
Harvest,2020-08-07,Timeless Eternal Empire Splinter,Chaos Orb,0.33333,High,50
Harvest,2020-08-08,Timeless Eternal Empire Splinter,Chaos Orb,0.33333,High,51
Harvest,2020-08-09,Timeless Eternal Empire Splinter,Chaos Orb,0.33333,High,52
Harvest,2020-08-10,Timeless Eternal Empire Splinter,Chaos Orb,0.33333,High,53
Harvest,2020-08-11,Timeless Eternal Empire Splinter,Chaos Orb,0.33333,High,54
Harvest,2020-08-12,Timeless Eternal Empire Splinter,Chaos Orb,0.33333,High,55
Harvest,2020-08-13,Timeless Eternal Empire Splinter,Chaos Orb,0.33333,High,56
Harvest,2020-08-14,Timeless Eternal Empire Splinter,Chaos Orb,0.33333,High,57
Harvest,2020-08-15,Timeless Eternal Empire Splinter,Chaos Orb,0.33333,High,58
Harvest,2020-08-16,Timeless Eternal Empire Splinter,Chaos Orb,0.33333,High,59
Harvest,2020-08-17,Timeless Eternal Empire Splinter,Chaos Orb,0.33333,High,60
Harvest,2020-08-18,Timeless Eternal Empire Splinter,Chaos Orb,0.33333,High,61
Harvest,2020-08-19,Timeless Eternal Empire Splinter,Chaos Orb,0.33333,High,62
Harvest,2020-08-20,Timeless Eternal Empire Splinter,Chaos Orb,0.33333,High,63
Harvest,2020-08-21,Timeless Eternal Empire Splinter,Chaos Orb,0.33333,High,64
Harvest,2020-08-22,Timeless Eternal Empire Splinter,Chaos Orb,0.33333,High,65
Harvest,2020-08-23,Timeless Eternal Empire Splinter,Chaos Orb,0.33333,High,66
Harvest,2020-08-24,Timeless Eternal Empire Splinter,Chaos Orb,0.33333,High,67
Harvest,2020-08-25,Timeless Eternal Empire Splinter,Chaos Orb,0.33333,High,68
Harvest,2020-08-26,Timeless Eternal Empire Splinter,Chaos Orb,0.33333,High,69
Harvest,2020-08-27,Timeless Eternal Empire Splinter,Chaos Orb,0.33333,High,70
Harvest,2020-08-28,Timeless Eternal Empire Splinter,Chaos Orb,0.33333,High,71
Harvest,2020-08-29,Timeless Eternal Empire Splinter,Chaos Orb,0.33333,High,72
Harvest,2020-08-30,Timeless Eternal Empire Splinter,Chaos Orb,0.33333,High,73
Harvest,2020-08-31,Timeless Eternal Empire Splinter,Chaos Orb,0.33333,High,74
Harvest,2020-09-01,Timeless Eternal Empire Splinter,Chaos Orb,0.33333,High,75
Harvest,2020-09-02,Timeless Eternal Empire Splinter,Chaos Orb,0.33333,High,76
Harvest,2020-09-03,Timeless Eternal Empire Splinter,Chaos Orb,0.33333,High,77
Harvest,2020-09-04,Timeless Eternal Empire Splinter,Chaos Orb,0.33333,High,78
Harvest,2020-09-05,Timeless Eternal Empire Splinter,Chaos Orb,0.33333,High,79
Harvest,2020-09-06,Timeless Eternal Empire Splinter,Chaos Orb,0.33333,High,80
Harvest,2020-09-07,Timeless Eternal Empire Splinter,Chaos Orb,0.33333,High,81
Harvest,2020-09-08,Timeless Eternal Empire Splinter,Chaos Orb,0.33333,High,82
Harvest,2020-09-09,Timeless Eternal Empire Splinter,Chaos Orb,0.33333,High,83
Harvest,2020-09-10,Timeless Eternal Empire Splinter,Chaos Orb,0.33333,High,84
Harvest,2020-09-11,Timeless Eternal Empire Splinter,Chaos Orb,0.33333,High,85
Harvest,2020-09-12,Timeless Eternal Empire Splinter,Chaos Orb,0.33333,High,86
Harvest,2020-09-13,Timeless Eternal Empire Splinter,Chaos Orb,0.33333,High,87
Harvest,2020-09-14,Timeless Eternal Empire Splinter,Chaos Orb,0.33333,High,88
Harvest,2020-06-20,Chaos Orb,Sacrifice at Dawn,3.0,Low,2
Harvest,2020-06-21,Chaos Orb,Sacrifice at Dawn,3.30309,Low,3
Harvest,2020-06-22,Chaos Orb,Sacrifice at Dawn,2.22219,Medium,4
Harvest,2020-06-23,Chaos Orb,Sacrifice at Dawn,2.6,High,5
Harvest,2020-06-24,Chaos Orb,Sacrifice at Dawn,2.5,High,6
Harvest,2020-06-25,Chaos Orb,Sacrifice at Dawn,2.0,High,7
Harvest,2020-06-26,Chaos Orb,Sacrifice at Dawn,2.0,High,8
Harvest,2020-06-27,Chaos Orb,Sacrifice at Dawn,1.80555,High,9
Harvest,2020-06-28,Chaos Orb,Sacrifice at Dawn,1.72001,High,10
