League,Date,Get,Pay,Value,Confidence,daysIntoLeague
Heist,2020-12-18,Tempering Catalyst,Chaos Orb,0.99614,High,92
Heist,2020-12-19,Tempering Catalyst,Chaos Orb,1.0,High,93
Heist,2020-12-20,Tempering Catalyst,Chaos Orb,1.0,High,94
Heist,2020-12-21,Tempering Catalyst,Chaos Orb,1.0,High,95
Heist,2020-12-22,Tempering Catalyst,Chaos Orb,0.96395,High,96
Heist,2020-12-23,Tempering Catalyst,Chaos Orb,0.91982,High,97
Heist,2020-12-24,Tempering Catalyst,Chaos Orb,0.98195,High,98
Heist,2020-12-25,Tempering Catalyst,Chaos Orb,0.94079,High,99
Heist,2020-12-26,Tempering Catalyst,Chaos Orb,0.92308,High,100
Heist,2020-12-27,Tempering Catalyst,Chaos Orb,0.99923,High,101
Heist,2020-12-28,Tempering Catalyst,Chaos Orb,0.988,High,102
Heist,2020-12-29,Tempering Catalyst,Chaos Orb,1.0,High,103
Heist,2020-12-30,Tempering Catalyst,Chaos Orb,1.0,High,104
Heist,2020-12-31,Tempering Catalyst,Chaos Orb,1.0,High,105
Heist,2021-01-01,Tempering Catalyst,Chaos Orb,1.0,High,106
Heist,2021-01-02,Tempering Catalyst,Chaos Orb,1.0,High,107
Heist,2021-01-03,Tempering Catalyst,Chaos Orb,1.0,High,108
Heist,2021-01-04,Tempering Catalyst,Chaos Orb,1.0,High,109
Heist,2021-01-05,Tempering Catalyst,Chaos Orb,1.0,High,110
Heist,2021-01-06,Tempering Catalyst,Chaos Orb,1.0,High,111
Heist,2021-01-07,Tempering Catalyst,Chaos Orb,0.99213,High,112
Heist,2021-01-08,Tempering Catalyst,Chaos Orb,1.0,High,113
Heist,2021-01-09,Tempering Catalyst,Chaos Orb,1.0,High,114
Heist,2021-01-10,Tempering Catalyst,Chaos Orb,1.0,High,115
Heist,2021-01-11,Tempering Catalyst,Chaos Orb,1.0,High,116
Heist,2020-09-19,Splinter of Tul,Chaos Orb,0.49081,High,2
Heist,2020-09-20,Splinter of Tul,Chaos Orb,0.27055,High,3
Heist,2020-09-21,Splinter of Tul,Chaos Orb,0.17261,High,4
Heist,2020-09-22,Splinter of Tul,Chaos Orb,0.15307,High,5
Heist,2020-09-23,Splinter of Tul,Chaos Orb,0.14286,High,6
Heist,2020-09-24,Splinter of Tul,Chaos Orb,0.14286,High,7
Heist,2020-09-25,Splinter of Tul,Chaos Orb,0.14286,High,8
Heist,2020-09-26,Splinter of Tul,Chaos Orb,0.14286,High,9
Heist,2020-09-27,Splinter of Tul,Chaos Orb,0.14286,High,10
Heist,2020-09-28,Splinter of Tul,Chaos Orb,0.14286,High,11
Heist,2020-09-29,Splinter of Tul,Chaos Orb,0.14286,High,12
Heist,2020-09-30,Splinter of Tul,Chaos Orb,0.14286,High,13
Heist,2020-10-01,Splinter of Tul,Chaos Orb,0.14286,High,14
Heist,2020-10-02,Splinter of Tul,Chaos Orb,0.14286,High,15
Heist,2020-10-03,Splinter of Tul,Chaos Orb,0.14286,High,16
Heist,2020-10-04,Splinter of Tul,Chaos Orb,0.14286,High,17
Heist,2020-10-05,Splinter of Tul,Chaos Orb,0.13528,High,18
Heist,2020-10-06,Splinter of Tul,Chaos Orb,0.13636,High,19
Heist,2020-10-07,Splinter of Tul,Chaos Orb,0.12936,High,20
Heist,2020-10-08,Splinter of Tul,Chaos Orb,0.11631,High,21
Heist,2020-10-09,Splinter of Tul,Chaos Orb,0.11111,High,22
Heist,2020-10-10,Splinter of Tul,Chaos Orb,0.11091,High,23
Heist,2020-10-11,Splinter of Tul,Chaos Orb,0.10983,High,24
Heist,2020-10-12,Splinter of Tul,Chaos Orb,0.11077,High,25
Heist,2020-10-13,Splinter of Tul,Chaos Orb,0.11061,High,26
Heist,2020-10-14,Splinter of Tul,Chaos Orb,0.1087,High,27
Heist,2020-10-15,Splinter of Tul,Chaos Orb,0.10632,High,28
Heist,2020-10-16,Splinter of Tul,Chaos Orb,0.10626,High,29
Heist,2020-10-17,Splinter of Tul,Chaos Orb,0.09814,High,30
Heist,2020-10-18,Splinter of Tul,Chaos Orb,0.10515,High,31
Heist,2020-10-19,Splinter of Tul,Chaos Orb,0.09754,High,32
Heist,2020-10-20,Splinter of Tul,Chaos Orb,0.09942,High,33
Heist,2020-10-21,Splinter of Tul,Chaos Orb,0.1,High,34
Heist,2020-10-22,Splinter of Tul,Chaos Orb,0.0995,High,35
Heist,2020-10-23,Splinter of Tul,Chaos Orb,0.09091,High,36
Heist,2020-10-24,Splinter of Tul,Chaos Orb,0.08333,High,37
Heist,2020-10-25,Splinter of Tul,Chaos Orb,0.08333,High,38
Heist,2020-10-26,Splinter of Tul,Chaos Orb,0.08333,High,39
Heist,2020-10-27,Splinter of Tul,Chaos Orb,0.08333,High,40
Heist,2020-10-28,Splinter of Tul,Chaos Orb,0.08333,High,41
Heist,2020-10-29,Splinter of Tul,Chaos Orb,0.07692,High,42
Heist,2020-10-30,Splinter of Tul,Chaos Orb,0.07692,High,43
Heist,2020-10-31,Splinter of Tul,Chaos Orb,0.07692,High,44
Heist,2020-11-01,Splinter of Tul,Chaos Orb,0.07739,High,45
Heist,2020-11-02,Splinter of Tul,Chaos Orb,0.07692,High,46
Heist,2020-11-03,Splinter of Tul,Chaos Orb,0.07692,High,47
Heist,2020-11-04,Splinter of Tul,Chaos Orb,0.07692,High,48
Heist,2020-11-05,Splinter of Tul,Chaos Orb,0.07614,High,49
Heist,2020-11-06,Splinter of Tul,Chaos Orb,0.07143,High,50
Heist,2020-11-07,Splinter of Tul,Chaos Orb,0.06937,High,51
Heist,2020-11-08,Splinter of Tul,Chaos Orb,0.06667,High,52
Heist,2020-11-09,Splinter of Tul,Chaos Orb,0.06667,High,53
Heist,2020-11-10,Splinter of Tul,Chaos Orb,0.06667,High,54
Heist,2020-11-11,Splinter of Tul,Chaos Orb,0.06667,High,55
Heist,2020-11-12,Splinter of Tul,Chaos Orb,0.06667,High,56
Heist,2020-11-13,Splinter of Tul,Chaos Orb,0.06871,High,57
Heist,2020-11-14,Splinter of Tul,Chaos Orb,0.06989,High,58
Heist,2020-11-15,Splinter of Tul,Chaos Orb,0.06667,High,59
Heist,2020-11-16,Splinter of Tul,Chaos Orb,0.06667,High,60
Heist,2020-11-17,Splinter of Tul,Chaos Orb,0.06667,High,61
Heist,2020-11-18,Splinter of Tul,Chaos Orb,0.06667,High,62
Heist,2020-11-19,Splinter of Tul,Chaos Orb,0.06667,High,63
Heist,2020-11-20,Splinter of Tul,Chaos Orb,0.06667,High,64
Heist,2020-11-21,Splinter of Tul,Chaos Orb,0.06667,High,65
Heist,2020-11-22,Splinter of Tul,Chaos Orb,0.06667,High,66
Heist,2020-11-23,Splinter of Tul,Chaos Orb,0.06563,High,67
Heist,2020-11-24,Splinter of Tul,Chaos Orb,0.0625,High,68
Heist,2020-11-25,Splinter of Tul,Chaos Orb,0.06282,High,69
Heist,2020-11-26,Splinter of Tul,Chaos Orb,0.06667,High,70
Heist,2020-11-27,Splinter of Tul,Chaos Orb,0.06487,High,71
Heist,2020-11-28,Splinter of Tul,Chaos Orb,0.06667,High,72
Heist,2020-11-29,Splinter of Tul,Chaos Orb,0.06667,High,73
Heist,2020-11-30,Splinter of Tul,Chaos Orb,0.06667,High,74
Heist,2020-12-01,Splinter of Tul,Chaos Orb,0.06667,High,75
Heist,2020-12-02,Splinter of Tul,Chaos Orb,0.0625,High,76
Heist,2020-12-03,Splinter of Tul,Chaos Orb,0.0625,High,77
Heist,2020-12-04,Splinter of Tul,Chaos Orb,0.06468,High,78
Heist,2020-12-05,Splinter of Tul,Chaos Orb,0.06667,High,79
Heist,2020-12-06,Splinter of Tul,Chaos Orb,0.06667,High,80
Heist,2020-12-07,Splinter of Tul,Chaos Orb,0.06667,High,81
Heist,2020-12-08,Splinter of Tul,Chaos Orb,0.06667,High,82
Heist,2020-12-09,Splinter of Tul,Chaos Orb,0.06667,High,83
Heist,2020-12-10,Splinter of Tul,Chaos Orb,0.06798,High,84
Heist,2020-12-11,Splinter of Tul,Chaos Orb,0.0691,High,85
Heist,2020-12-12,Splinter of Tul,Chaos Orb,0.06594,High,86
Heist,2020-12-13,Splinter of Tul,Chaos Orb,0.06667,High,87
Heist,2020-12-14,Splinter of Tul,Chaos Orb,0.06515,High,88
Heist,2020-12-15,Splinter of Tul,Chaos Orb,0.06667,High,89
Heist,2020-12-16,Splinter of Tul,Chaos Orb,0.06667,High,90
Heist,2020-12-17,Splinter of Tul,Chaos Orb,0.07053,High,91
Heist,2020-12-18,Splinter of Tul,Chaos Orb,0.07143,High,92
Heist,2020-12-19,Splinter of Tul,Chaos Orb,0.07143,High,93
Heist,2020-12-20,Splinter of Tul,Chaos Orb,0.07143,High,94
Heist,2020-12-21,Splinter of Tul,Chaos Orb,0.07143,High,95
Heist,2020-12-22,Splinter of Tul,Chaos Orb,0.07053,High,96
Heist,2020-12-23,Splinter of Tul,Chaos Orb,0.06848,High,97
Heist,2020-12-24,Splinter of Tul,Chaos Orb,0.0676,High,98
Heist,2020-12-25,Splinter of Tul,Chaos Orb,0.07143,High,99
Heist,2020-12-26,Splinter of Tul,Chaos Orb,0.07143,High,100
Heist,2020-12-27,Splinter of Tul,Chaos Orb,0.07143,High,101
Heist,2020-12-28,Splinter of Tul,Chaos Orb,0.07143,High,102
Heist,2020-12-29,Splinter of Tul,Chaos Orb,0.07038,High,103
Heist,2020-12-30,Splinter of Tul,Chaos Orb,0.07143,High,104
Heist,2020-12-31,Splinter of Tul,Chaos Orb,0.07143,High,105
Heist,2021-01-01,Splinter of Tul,Chaos Orb,0.07309,High,106
Heist,2021-01-02,Splinter of Tul,Chaos Orb,0.09434,High,107
Heist,2021-01-03,Splinter of Tul,Chaos Orb,0.11307,High,108
Heist,2021-01-04,Splinter of Tul,Chaos Orb,0.1175,High,109
Heist,2021-01-05,Splinter of Tul,Chaos Orb,0.11111,High,110
Heist,2021-01-06,Splinter of Tul,Chaos Orb,0.10872,High,111
Heist,2021-01-07,Splinter of Tul,Chaos Orb,0.11111,High,112
Heist,2021-01-08,Splinter of Tul,Chaos Orb,0.11209,High,113
Heist,2021-01-09,Splinter of Tul,Chaos Orb,0.11111,High,114
Heist,2021-01-10,Splinter of Tul,Chaos Orb,0.10813,High,115
Heist,2021-01-11,Splinter of Tul,Chaos Orb,0.0882,High,116
Heist,2020-09-19,Abrasive Catalyst,Chaos Orb,1.0,High,2
Heist,2020-09-20,Abrasive Catalyst,Chaos Orb,1.0,High,3
Heist,2020-09-21,Abrasive Catalyst,Chaos Orb,1.0,High,4
Heist,2020-09-22,Abrasive Catalyst,Chaos Orb,0.77819,High,5
Heist,2020-09-23,Abrasive Catalyst,Chaos Orb,0.5,High,6
Heist,2020-09-24,Abrasive Catalyst,Chaos Orb,0.5,High,7
Heist,2020-09-25,Abrasive Catalyst,Chaos Orb,0.43899,High,8
Heist,2020-09-26,Abrasive Catalyst,Chaos Orb,0.43478,High,9
Heist,2020-09-27,Abrasive Catalyst,Chaos Orb,0.4192,High,10
Heist,2020-09-28,Abrasive Catalyst,Chaos Orb,0.4,High,11
Heist,2020-09-29,Abrasive Catalyst,Chaos Orb,0.4085,High,12
Heist,2020-09-30,Abrasive Catalyst,Chaos Orb,0.33333,High,13
Heist,2020-10-01,Abrasive Catalyst,Chaos Orb,0.33333,High,14
Heist,2020-10-02,Abrasive Catalyst,Chaos Orb,0.33333,High,15
Heist,2020-10-03,Abrasive Catalyst,Chaos Orb,0.28571,High,16
Heist,2020-10-04,Abrasive Catalyst,Chaos Orb,0.27532,High,17
Heist,2020-10-05,Abrasive Catalyst,Chaos Orb,0.26456,High,18
Heist,2020-10-06,Abrasive Catalyst,Chaos Orb,0.25396,High,19
Heist,2020-10-07,Abrasive Catalyst,Chaos Orb,0.23595,High,20
Heist,2020-10-08,Abrasive Catalyst,Chaos Orb,0.21487,High,21
Heist,2020-10-09,Abrasive Catalyst,Chaos Orb,0.2,High,22
Heist,2020-10-10,Abrasive Catalyst,Chaos Orb,0.2,High,23
Heist,2020-10-11,Abrasive Catalyst,Chaos Orb,0.19048,High,24
Heist,2020-10-12,Abrasive Catalyst,Chaos Orb,0.1819,High,25
Heist,2020-10-13,Abrasive Catalyst,Chaos Orb,0.16667,High,26
Heist,2020-10-14,Abrasive Catalyst,Chaos Orb,0.16667,High,27
Heist,2020-10-15,Abrasive Catalyst,Chaos Orb,0.16446,High,28
Heist,2020-10-16,Abrasive Catalyst,Chaos Orb,0.15152,High,29
Heist,2020-10-17,Abrasive Catalyst,Chaos Orb,0.14286,High,30
Heist,2020-10-18,Abrasive Catalyst,Chaos Orb,0.14286,High,31
Heist,2020-10-19,Abrasive Catalyst,Chaos Orb,0.14286,High,32
Heist,2020-10-20,Abrasive Catalyst,Chaos Orb,0.14286,High,33
Heist,2020-10-21,Abrasive Catalyst,Chaos Orb,0.14286,High,34
Heist,2020-10-22,Abrasive Catalyst,Chaos Orb,0.14086,High,35
Heist,2020-10-23,Abrasive Catalyst,Chaos Orb,0.13333,High,36
Heist,2020-10-24,Abrasive Catalyst,Chaos Orb,0.125,High,37
Heist,2020-10-25,Abrasive Catalyst,Chaos Orb,0.12509,High,38
Heist,2020-10-26,Abrasive Catalyst,Chaos Orb,0.125,High,39
Heist,2020-10-27,Abrasive Catalyst,Chaos Orb,0.125,High,40
Heist,2020-10-28,Abrasive Catalyst,Chaos Orb,0.12433,High,41
Heist,2020-10-29,Abrasive Catalyst,Chaos Orb,0.1193,High,42
Heist,2020-10-30,Abrasive Catalyst,Chaos Orb,0.12165,High,43
Heist,2020-10-31,Abrasive Catalyst,Chaos Orb,0.12036,High,44
Heist,2020-11-01,Abrasive Catalyst,Chaos Orb,0.12397,High,45
Heist,2020-11-02,Abrasive Catalyst,Chaos Orb,0.12459,High,46
Heist,2020-11-03,Abrasive Catalyst,Chaos Orb,0.11692,High,47
Heist,2020-11-04,Abrasive Catalyst,Chaos Orb,0.1122,High,48
Heist,2020-11-05,Abrasive Catalyst,Chaos Orb,0.1164,High,49
Heist,2020-11-06,Abrasive Catalyst,Chaos Orb,0.11952,High,50
Heist,2020-11-07,Abrasive Catalyst,Chaos Orb,0.1144,High,51
Heist,2020-11-08,Abrasive Catalyst,Chaos Orb,0.11189,High,52
Heist,2020-11-09,Abrasive Catalyst,Chaos Orb,0.11765,High,53
Heist,2020-11-10,Abrasive Catalyst,Chaos Orb,0.12211,High,54
Heist,2020-11-11,Abrasive Catalyst,Chaos Orb,0.12419,High,55
Heist,2020-11-12,Abrasive Catalyst,Chaos Orb,0.125,High,56
Heist,2020-11-13,Abrasive Catalyst,Chaos Orb,0.125,High,57
Heist,2020-11-14,Abrasive Catalyst,Chaos Orb,0.13537,High,58
Heist,2020-11-15,Abrasive Catalyst,Chaos Orb,0.12568,High,59
Heist,2020-11-16,Abrasive Catalyst,Chaos Orb,0.125,High,60
Heist,2020-11-17,Abrasive Catalyst,Chaos Orb,0.12475,High,61
Heist,2020-11-18,Abrasive Catalyst,Chaos Orb,0.125,High,62
Heist,2020-11-19,Abrasive Catalyst,Chaos Orb,0.13114,High,63
Heist,2020-11-20,Abrasive Catalyst,Chaos Orb,0.13419,High,64
Heist,2020-11-21,Abrasive Catalyst,Chaos Orb,0.1406,High,65
Heist,2020-11-22,Abrasive Catalyst,Chaos Orb,0.1334,High,66
Heist,2020-11-23,Abrasive Catalyst,Chaos Orb,0.13554,High,67
Heist,2020-11-24,Abrasive Catalyst,Chaos Orb,0.13889,High,68
Heist,2020-11-25,Abrasive Catalyst,Chaos Orb,0.1262,High,69
Heist,2020-11-26,Abrasive Catalyst,Chaos Orb,0.13901,High,70
Heist,2020-11-27,Abrasive Catalyst,Chaos Orb,0.14286,High,71
Heist,2020-11-28,Abrasive Catalyst,Chaos Orb,0.13937,High,72
Heist,2020-11-29,Abrasive Catalyst,Chaos Orb,0.13889,High,73
Heist,2020-11-30,Abrasive Catalyst,Chaos Orb,0.14172,High,74
Heist,2020-12-01,Abrasive Catalyst,Chaos Orb,0.14286,High,75
Heist,2020-12-02,Abrasive Catalyst,Chaos Orb,0.13704,High,76
Heist,2020-12-03,Abrasive Catalyst,Chaos Orb,0.14199,High,77
Heist,2020-12-04,Abrasive Catalyst,Chaos Orb,0.13583,High,78
Heist,2020-12-05,Abrasive Catalyst,Chaos Orb,0.1402,High,79
Heist,2020-12-06,Abrasive Catalyst,Chaos Orb,0.14197,High,80
Heist,2020-12-07,Abrasive Catalyst,Chaos Orb,0.1419,High,81
Heist,2020-12-08,Abrasive Catalyst,Chaos Orb,0.14111,High,82
Heist,2020-12-09,Abrasive Catalyst,Chaos Orb,0.13847,High,83
Heist,2020-12-10,Abrasive Catalyst,Chaos Orb,0.13849,High,84
Heist,2020-12-11,Abrasive Catalyst,Chaos Orb,0.14286,High,85
Heist,2020-12-12,Abrasive Catalyst,Chaos Orb,0.14286,High,86
Heist,2020-12-13,Abrasive Catalyst,Chaos Orb,0.14004,High,87
Heist,2020-12-14,Abrasive Catalyst,Chaos Orb,0.14032,High,88
Heist,2020-12-15,Abrasive Catalyst,Chaos Orb,0.14286,High,89
Heist,2020-12-16,Abrasive Catalyst,Chaos Orb,0.14286,High,90
Heist,2020-12-17,Abrasive Catalyst,Chaos Orb,0.14286,High,91
Heist,2020-12-18,Abrasive Catalyst,Chaos Orb,0.14286,High,92
Heist,2020-12-19,Abrasive Catalyst,Chaos Orb,0.14286,High,93
Heist,2020-12-20,Abrasive Catalyst,Chaos Orb,0.14286,High,94
Heist,2020-12-21,Abrasive Catalyst,Chaos Orb,0.14286,High,95
Heist,2020-12-22,Abrasive Catalyst,Chaos Orb,0.14286,High,96
Heist,2020-12-23,Abrasive Catalyst,Chaos Orb,0.14286,High,97
Heist,2020-12-24,Abrasive Catalyst,Chaos Orb,0.14286,High,98
Heist,2020-12-25,Abrasive Catalyst,Chaos Orb,0.14286,High,99
Heist,2020-12-26,Abrasive Catalyst,Chaos Orb,0.14286,High,100
Heist,2020-12-27,Abrasive Catalyst,Chaos Orb,0.14286,High,101
Heist,2020-12-28,Abrasive Catalyst,Chaos Orb,0.16471,High,102
Heist,2020-12-29,Abrasive Catalyst,Chaos Orb,0.16419,High,103
Heist,2020-12-30,Abrasive Catalyst,Chaos Orb,0.14286,High,104
Heist,2020-12-31,Abrasive Catalyst,Chaos Orb,0.14286,High,105
Heist,2021-01-01,Abrasive Catalyst,Chaos Orb,0.14286,High,106
Heist,2021-01-02,Abrasive Catalyst,Chaos Orb,0.14286,High,107
Heist,2021-01-03,Abrasive Catalyst,Chaos Orb,0.14286,High,108
Heist,2021-01-04,Abrasive Catalyst,Chaos Orb,0.14286,High,109
Heist,2021-01-05,Abrasive Catalyst,Chaos Orb,0.14286,High,110
Heist,2021-01-06,Abrasive Catalyst,Chaos Orb,0.14286,High,111
Heist,2021-01-07,Abrasive Catalyst,Chaos Orb,0.14286,High,112
Heist,2021-01-08,Abrasive Catalyst,Chaos Orb,0.14286,High,113
Heist,2021-01-09,Abrasive Catalyst,Chaos Orb,0.14286,High,114
Heist,2021-01-10,Abrasive Catalyst,Chaos Orb,0.14286,High,115
Heist,2021-01-11,Abrasive Catalyst,Chaos Orb,0.14286,High,116
Heist,2020-09-19,Timeless Vaal Splinter,Chaos Orb,0.9798,High,2
Heist,2020-09-20,Timeless Vaal Splinter,Chaos Orb,0.5,High,3
Heist,2020-09-21,Timeless Vaal Splinter,Chaos Orb,0.66667,High,4
Heist,2020-09-22,Timeless Vaal Splinter,Chaos Orb,0.655,High,5
Heist,2020-09-23,Timeless Vaal Splinter,Chaos Orb,0.89712,High,6
Heist,2020-09-24,Timeless Vaal Splinter,Chaos Orb,0.66667,High,7
Heist,2020-09-25,Timeless Vaal Splinter,Chaos Orb,0.66667,High,8
Heist,2020-09-26,Timeless Vaal Splinter,Chaos Orb,0.66667,High,9
Heist,2020-09-27,Timeless Vaal Splinter,Chaos Orb,0.5,High,10
Heist,2020-09-28,Timeless Vaal Splinter,Chaos Orb,0.5,High,11
Heist,2020-09-29,Timeless Vaal Splinter,Chaos Orb,0.5,High,12
Heist,2020-09-30,Timeless Vaal Splinter,Chaos Orb,0.5,High,13
Heist,2020-10-01,Timeless Vaal Splinter,Chaos Orb,0.48484,High,14
Heist,2020-10-02,Timeless Vaal Splinter,Chaos Orb,0.42857,High,15
Heist,2020-10-03,Timeless Vaal Splinter,Chaos Orb,0.33333,High,16
Heist,2020-10-04,Timeless Vaal Splinter,Chaos Orb,0.33333,High,17
Heist,2020-10-05,Timeless Vaal Splinter,Chaos Orb,0.32743,High,18
Heist,2020-10-06,Timeless Vaal Splinter,Chaos Orb,0.33254,High,19
Heist,2020-10-07,Timeless Vaal Splinter,Chaos Orb,0.32258,High,20
Heist,2020-10-08,Timeless Vaal Splinter,Chaos Orb,0.30303,High,21
Heist,2020-10-09,Timeless Vaal Splinter,Chaos Orb,0.27447,High,22
Heist,2020-10-10,Timeless Vaal Splinter,Chaos Orb,0.26667,High,23
Heist,2020-10-11,Timeless Vaal Splinter,Chaos Orb,0.26631,High,24
Heist,2020-10-12,Timeless Vaal Splinter,Chaos Orb,0.26847,High,25
Heist,2020-10-13,Timeless Vaal Splinter,Chaos Orb,0.26773,High,26
Heist,2020-10-14,Timeless Vaal Splinter,Chaos Orb,0.26462,High,27
Heist,2020-10-15,Timeless Vaal Splinter,Chaos Orb,0.25002,High,28
Heist,2020-10-16,Timeless Vaal Splinter,Chaos Orb,0.25,High,29
Heist,2020-10-17,Timeless Vaal Splinter,Chaos Orb,0.25,High,30
Heist,2020-10-18,Timeless Vaal Splinter,Chaos Orb,0.24482,High,31
Heist,2020-10-19,Timeless Vaal Splinter,Chaos Orb,0.23854,High,32
Heist,2020-10-20,Timeless Vaal Splinter,Chaos Orb,0.23209,High,33
Heist,2020-10-21,Timeless Vaal Splinter,Chaos Orb,0.2175,High,34
Heist,2020-10-22,Timeless Vaal Splinter,Chaos Orb,0.21583,High,35
Heist,2020-10-23,Timeless Vaal Splinter,Chaos Orb,0.19887,High,36
Heist,2020-10-24,Timeless Vaal Splinter,Chaos Orb,0.19982,High,37
Heist,2020-10-25,Timeless Vaal Splinter,Chaos Orb,0.19608,High,38
Heist,2020-10-26,Timeless Vaal Splinter,Chaos Orb,0.19985,High,39
Heist,2020-10-27,Timeless Vaal Splinter,Chaos Orb,0.19385,High,40
Heist,2020-10-28,Timeless Vaal Splinter,Chaos Orb,0.1912,High,41
Heist,2020-10-29,Timeless Vaal Splinter,Chaos Orb,0.19941,High,42
Heist,2020-10-30,Timeless Vaal Splinter,Chaos Orb,0.19048,High,43
Heist,2020-10-31,Timeless Vaal Splinter,Chaos Orb,0.19238,High,44
Heist,2020-11-01,Timeless Vaal Splinter,Chaos Orb,0.19701,High,45
Heist,2020-11-02,Timeless Vaal Splinter,Chaos Orb,0.2,High,46
Heist,2020-11-03,Timeless Vaal Splinter,Chaos Orb,0.21625,High,47
Heist,2020-11-04,Timeless Vaal Splinter,Chaos Orb,0.2,High,48
Heist,2020-11-05,Timeless Vaal Splinter,Chaos Orb,0.19392,High,49
Heist,2020-11-06,Timeless Vaal Splinter,Chaos Orb,0.2,High,50
Heist,2020-11-07,Timeless Vaal Splinter,Chaos Orb,0.21194,High,51
Heist,2020-11-08,Timeless Vaal Splinter,Chaos Orb,0.22057,High,52
Heist,2020-11-09,Timeless Vaal Splinter,Chaos Orb,0.2,High,53
Heist,2020-11-10,Timeless Vaal Splinter,Chaos Orb,0.2,High,54
Heist,2020-11-11,Timeless Vaal Splinter,Chaos Orb,0.22313,High,55
Heist,2020-11-12,Timeless Vaal Splinter,Chaos Orb,0.22713,High,56
Heist,2020-11-13,Timeless Vaal Splinter,Chaos Orb,0.22129,High,57
Heist,2020-11-14,Timeless Vaal Splinter,Chaos Orb,0.22156,High,58
Heist,2020-11-15,Timeless Vaal Splinter,Chaos Orb,0.25,High,59
Heist,2020-11-16,Timeless Vaal Splinter,Chaos Orb,0.28016,High,60
Heist,2020-11-17,Timeless Vaal Splinter,Chaos Orb,0.29121,High,61
Heist,2020-11-18,Timeless Vaal Splinter,Chaos Orb,0.25,High,62
Heist,2020-11-19,Timeless Vaal Splinter,Chaos Orb,0.28571,High,63
Heist,2020-11-20,Timeless Vaal Splinter,Chaos Orb,0.28571,High,64
Heist,2020-11-21,Timeless Vaal Splinter,Chaos Orb,0.28571,High,65
Heist,2020-11-22,Timeless Vaal Splinter,Chaos Orb,0.29856,High,66
Heist,2020-11-23,Timeless Vaal Splinter,Chaos Orb,0.31942,High,67
Heist,2020-11-24,Timeless Vaal Splinter,Chaos Orb,0.32441,High,68
Heist,2020-11-25,Timeless Vaal Splinter,Chaos Orb,0.32033,High,69
Heist,2020-11-26,Timeless Vaal Splinter,Chaos Orb,0.33333,High,70
Heist,2020-11-27,Timeless Vaal Splinter,Chaos Orb,0.33333,High,71
Heist,2020-11-28,Timeless Vaal Splinter,Chaos Orb,0.32975,High,72
Heist,2020-11-29,Timeless Vaal Splinter,Chaos Orb,0.32875,High,73
Heist,2020-11-30,Timeless Vaal Splinter,Chaos Orb,0.33333,High,74
Heist,2020-12-01,Timeless Vaal Splinter,Chaos Orb,0.33333,High,75
Heist,2020-12-02,Timeless Vaal Splinter,Chaos Orb,0.33333,High,76
Heist,2020-12-03,Timeless Vaal Splinter,Chaos Orb,0.33333,High,77
Heist,2020-12-04,Timeless Vaal Splinter,Chaos Orb,0.33333,High,78
Heist,2020-12-05,Timeless Vaal Splinter,Chaos Orb,0.33333,High,79
Heist,2020-12-06,Timeless Vaal Splinter,Chaos Orb,0.33333,High,80
Heist,2020-12-07,Timeless Vaal Splinter,Chaos Orb,0.33333,High,81
Heist,2020-12-08,Timeless Vaal Splinter,Chaos Orb,0.33333,High,82
Heist,2020-12-09,Timeless Vaal Splinter,Chaos Orb,0.33333,High,83
Heist,2020-12-10,Timeless Vaal Splinter,Chaos Orb,0.35,High,84
Heist,2020-12-11,Timeless Vaal Splinter,Chaos Orb,0.33333,High,85
Heist,2020-12-12,Timeless Vaal Splinter,Chaos Orb,0.33333,High,86
Heist,2020-12-13,Timeless Vaal Splinter,Chaos Orb,0.33333,High,87
Heist,2020-12-14,Timeless Vaal Splinter,Chaos Orb,0.33333,High,88
Heist,2020-12-15,Timeless Vaal Splinter,Chaos Orb,0.33333,High,89
Heist,2020-12-16,Timeless Vaal Splinter,Chaos Orb,0.33333,High,90
Heist,2020-12-17,Timeless Vaal Splinter,Chaos Orb,0.33333,High,91
Heist,2020-12-18,Timeless Vaal Splinter,Chaos Orb,0.33333,High,92
Heist,2020-12-19,Timeless Vaal Splinter,Chaos Orb,0.33333,High,93
Heist,2020-12-20,Timeless Vaal Splinter,Chaos Orb,0.33333,High,94
Heist,2020-12-21,Timeless Vaal Splinter,Chaos Orb,0.33333,High,95
Heist,2020-12-22,Timeless Vaal Splinter,Chaos Orb,0.33333,High,96
Heist,2020-12-23,Timeless Vaal Splinter,Chaos Orb,0.33506,High,97
Heist,2020-12-24,Timeless Vaal Splinter,Chaos Orb,0.34544,High,98
Heist,2020-12-25,Timeless Vaal Splinter,Chaos Orb,0.33388,High,99
Heist,2020-12-26,Timeless Vaal Splinter,Chaos Orb,0.33333,High,100
Heist,2020-12-27,Timeless Vaal Splinter,Chaos Orb,0.33333,High,101
Heist,2020-12-28,Timeless Vaal Splinter,Chaos Orb,0.33333,High,102
Heist,2020-12-29,Timeless Vaal Splinter,Chaos Orb,0.31379,High,103
Heist,2020-12-30,Timeless Vaal Splinter,Chaos Orb,0.33333,High,104
Heist,2020-12-31,Timeless Vaal Splinter,Chaos Orb,0.31623,High,105
Heist,2021-01-01,Timeless Vaal Splinter,Chaos Orb,0.30981,High,106
