League;Date;Get;Pay;Value;Confidence
Delirium;2020-05-06;Exalted Shard;Chaos Orb;9;High
Delirium;2020-05-07;Exalted Shard;Chaos Orb;9;High
Delirium;2020-05-08;Exalted Shard;Chaos Orb;9;High
Delirium;2020-05-09;Exalted Shard;Chaos Orb;9;High
Delirium;2020-05-10;Exalted Shard;Chaos Orb;9;High
Delirium;2020-05-11;Exalted Shard;Chaos Orb;9;High
Delirium;2020-05-12;Exalted Shard;Chaos Orb;9;High
Delirium;2020-05-13;Exalted Shard;Chaos Orb;9;High
Delirium;2020-05-14;Exalted Shard;Chaos Orb;9;High
Delirium;2020-05-15;Exalted Shard;Chaos Orb;9;High
Delirium;2020-05-16;Exalted Shard;Chaos Orb;9;High
Delirium;2020-05-17;Exalted Shard;Chaos Orb;8.50019;High
Delirium;2020-05-18;Exalted Shard;Chaos Orb;9;High
Delirium;2020-05-19;Exalted Shard;Chaos Orb;8.5;High
Delirium;2020-05-20;Exalted Shard;Chaos Orb;8;High
Delirium;2020-05-21;Exalted Shard;Chaos Orb;8;High
Delirium;2020-05-22;Exalted Shard;Chaos Orb;8;High
Delirium;2020-05-23;Exalted Shard;Chaos Orb;8;High
Delirium;2020-05-24;Exalted Shard;Chaos Orb;8;High
Delirium;2020-05-25;Exalted Shard;Chaos Orb;7;High
Delirium;2020-05-26;Exalted Shard;Chaos Orb;7;High
Delirium;2020-05-27;Exalted Shard;Chaos Orb;7;High
Delirium;2020-05-28;Exalted Shard;Chaos Orb;7;High
Delirium;2020-05-29;Exalted Shard;Chaos Orb;7;High
Delirium;2020-05-30;Exalted Shard;Chaos Orb;6.5;High
Delirium;2020-05-31;Exalted Shard;Chaos Orb;6;High
Delirium;2020-06-01;Exalted Shard;Chaos Orb;6.94612;High
Delirium;2020-06-02;Exalted Shard;Chaos Orb;6;High
Delirium;2020-06-03;Exalted Shard;Chaos Orb;6;High
Delirium;2020-06-04;Exalted Shard;Chaos Orb;6;High
Delirium;2020-06-05;Exalted Shard;Chaos Orb;6.78595;High
Delirium;2020-06-06;Exalted Shard;Chaos Orb;7;High
Delirium;2020-06-07;Exalted Shard;Chaos Orb;7;High
Delirium;2020-06-08;Exalted Shard;Chaos Orb;7;High
Delirium;2020-06-09;Exalted Shard;Chaos Orb;7;High
Delirium;2020-06-10;Exalted Shard;Chaos Orb;7;High
Delirium;2020-06-11;Exalted Shard;Chaos Orb;6.98443;High
Delirium;2020-06-12;Exalted Shard;Chaos Orb;7;High
Delirium;2020-06-13;Exalted Shard;Chaos Orb;7;High
Delirium;2020-06-14;Exalted Shard;Chaos Orb;7;High
Delirium;2020-06-15;Exalted Shard;Chaos Orb;7;High
Delirium;2020-03-14;Abrasive Catalyst;Chaos Orb;1;High
Delirium;2020-03-15;Abrasive Catalyst;Chaos Orb;1;High
Delirium;2020-03-16;Abrasive Catalyst;Chaos Orb;1;High
Delirium;2020-03-17;Abrasive Catalyst;Chaos Orb;1;High
Delirium;2020-03-18;Abrasive Catalyst;Chaos Orb;1;High
Delirium;2020-03-19;Abrasive Catalyst;Chaos Orb;1;High
Delirium;2020-03-20;Abrasive Catalyst;Chaos Orb;0.9;High
Delirium;2020-03-21;Abrasive Catalyst;Chaos Orb;0.62899;High
Delirium;2020-03-22;Abrasive Catalyst;Chaos Orb;0.5;High
Delirium;2020-03-23;Abrasive Catalyst;Chaos Orb;0.49361;High
Delirium;2020-03-24;Abrasive Catalyst;Chaos Orb;0.48956;High
Delirium;2020-03-25;Abrasive Catalyst;Chaos Orb;0.46312;High
Delirium;2020-03-26;Abrasive Catalyst;Chaos Orb;0.47619;High
Delirium;2020-03-27;Abrasive Catalyst;Chaos Orb;0.42037;High
Delirium;2020-03-28;Abrasive Catalyst;Chaos Orb;0.33333;High
Delirium;2020-03-29;Abrasive Catalyst;Chaos Orb;0.33333;High
Delirium;2020-03-30;Abrasive Catalyst;Chaos Orb;0.33333;High
Delirium;2020-03-31;Abrasive Catalyst;Chaos Orb;0.33333;High
Delirium;2020-04-01;Abrasive Catalyst;Chaos Orb;0.33333;High
Delirium;2020-04-02;Abrasive Catalyst;Chaos Orb;0.3254;High
Delirium;2020-04-03;Abrasive Catalyst;Chaos Orb;0.33333;High
Delirium;2020-04-04;Abrasive Catalyst;Chaos Orb;0.33333;High
Delirium;2020-04-05;Abrasive Catalyst;Chaos Orb;0.27815;High
Delirium;2020-04-06;Abrasive Catalyst;Chaos Orb;0.25;High
Delirium;2020-04-07;Abrasive Catalyst;Chaos Orb;0.24491;High
Delirium;2020-04-08;Abrasive Catalyst;Chaos Orb;0.21959;High
Delirium;2020-04-09;Abrasive Catalyst;Chaos Orb;0.22344;High
Delirium;2020-04-15;Abrasive Catalyst;Chaos Orb;0.3144;High
Delirium;2020-04-16;Abrasive Catalyst;Chaos Orb;0.2;High
Delirium;2020-04-17;Abrasive Catalyst;Chaos Orb;0.18917;High
Delirium;2020-04-18;Abrasive Catalyst;Chaos Orb;0.16667;High
Delirium;2020-04-19;Abrasive Catalyst;Chaos Orb;0.16667;High
Delirium;2020-04-20;Abrasive Catalyst;Chaos Orb;0.16667;High
Delirium;2020-04-21;Abrasive Catalyst;Chaos Orb;0.16667;High
Delirium;2020-04-22;Abrasive Catalyst;Chaos Orb;0.16667;High
Delirium;2020-04-23;Abrasive Catalyst;Chaos Orb;0.15212;High
Delirium;2020-04-24;Abrasive Catalyst;Chaos Orb;0.14286;High
Delirium;2020-04-25;Abrasive Catalyst;Chaos Orb;0.14286;High
Delirium;2020-04-26;Abrasive Catalyst;Chaos Orb;0.14286;High
Delirium;2020-04-27;Abrasive Catalyst;Chaos Orb;0.14286;High
Delirium;2020-04-28;Abrasive Catalyst;Chaos Orb;0.14286;High
Delirium;2020-04-29;Abrasive Catalyst;Chaos Orb;0.1445;High
Delirium;2020-04-30;Abrasive Catalyst;Chaos Orb;0.14286;High
Delirium;2020-05-01;Abrasive Catalyst;Chaos Orb;0.14286;High
Delirium;2020-05-02;Abrasive Catalyst;Chaos Orb;0.14286;High
Delirium;2020-05-03;Abrasive Catalyst;Chaos Orb;0.14286;High
Delirium;2020-05-04;Abrasive Catalyst;Chaos Orb;0.14286;High
Delirium;2020-05-05;Abrasive Catalyst;Chaos Orb;0.14286;High
Delirium;2020-05-06;Abrasive Catalyst;Chaos Orb;0.14286;High
Delirium;2020-05-07;Abrasive Catalyst;Chaos Orb;0.14282;High
Delirium;2020-05-08;Abrasive Catalyst;Chaos Orb;0.14286;High
Delirium;2020-05-09;Abrasive Catalyst;Chaos Orb;0.14286;High
Delirium;2020-05-10;Abrasive Catalyst;Chaos Orb;0.14286;High
Delirium;2020-05-11;Abrasive Catalyst;Chaos Orb;0.14286;High
Delirium;2020-05-12;Abrasive Catalyst;Chaos Orb;0.14286;High
Delirium;2020-05-13;Abrasive Catalyst;Chaos Orb;0.14286;High
Delirium;2020-05-14;Abrasive Catalyst;Chaos Orb;0.14286;High
Delirium;2020-05-15;Abrasive Catalyst;Chaos Orb;0.14286;High
Delirium;2020-05-16;Abrasive Catalyst;Chaos Orb;0.14286;High
Delirium;2020-05-17;Abrasive Catalyst;Chaos Orb;0.14286;High
Delirium;2020-05-18;Abrasive Catalyst;Chaos Orb;0.14286;High
Delirium;2020-05-19;Abrasive Catalyst;Chaos Orb;0.14286;High
Delirium;2020-05-20;Abrasive Catalyst;Chaos Orb;0.14286;High
Delirium;2020-05-21;Abrasive Catalyst;Chaos Orb;0.14286;High
Delirium;2020-05-22;Abrasive Catalyst;Chaos Orb;0.14286;High
Delirium;2020-05-23;Abrasive Catalyst;Chaos Orb;0.14286;High
Delirium;2020-05-24;Abrasive Catalyst;Chaos Orb;0.14286;High
Delirium;2020-05-25;Abrasive Catalyst;Chaos Orb;0.14286;High
Delirium;2020-05-26;Abrasive Catalyst;Chaos Orb;0.14286;High
Delirium;2020-05-27;Abrasive Catalyst;Chaos Orb;0.14286;High
Delirium;2020-05-28;Abrasive Catalyst;Chaos Orb;0.14286;High
Delirium;2020-05-29;Abrasive Catalyst;Chaos Orb;0.14286;High
Delirium;2020-05-30;Abrasive Catalyst;Chaos Orb;0.14252;High
Delirium;2020-05-31;Abrasive Catalyst;Chaos Orb;0.14068;High
Delirium;2020-06-01;Abrasive Catalyst;Chaos Orb;0.14165;High
Delirium;2020-06-02;Abrasive Catalyst;Chaos Orb;0.14042;High
Delirium;2020-06-03;Abrasive Catalyst;Chaos Orb;0.14232;High
Delirium;2020-06-04;Abrasive Catalyst;Chaos Orb;0.14286;High
Delirium;2020-06-05;Abrasive Catalyst;Chaos Orb;0.13333;High
Delirium;2020-06-06;Abrasive Catalyst;Chaos Orb;0.13968;High
Delirium;2020-06-07;Abrasive Catalyst;Chaos Orb;0.13333;High
Delirium;2020-06-08;Abrasive Catalyst;Chaos Orb;0.13333;High
Delirium;2020-06-09;Abrasive Catalyst;Chaos Orb;0.14286;High
Delirium;2020-06-10;Abrasive Catalyst;Chaos Orb;0.14286;High
Delirium;2020-06-11;Abrasive Catalyst;Chaos Orb;0.14286;High
Delirium;2020-06-12;Abrasive Catalyst;Chaos Orb;0.13824;High
Delirium;2020-06-13;Abrasive Catalyst;Chaos Orb;0.14286;High
Delirium;2020-06-14;Abrasive Catalyst;Chaos Orb;0.14286;High
Delirium;2020-06-15;Abrasive Catalyst;Chaos Orb;0.14286;High
Delirium;2020-03-14;Fertile Catalyst;Chaos Orb;2;High
Delirium;2020-03-15;Fertile Catalyst;Chaos Orb;2;High
Delirium;2020-03-16;Fertile Catalyst;Chaos Orb;3;High
Delirium;2020-03-17;Fertile Catalyst;Chaos Orb;3;High
Delirium;2020-03-18;Fertile Catalyst;Chaos Orb;3;High
Delirium;2020-03-19;Fertile Catalyst;Chaos Orb;3;High
Delirium;2020-03-20;Fertile Catalyst;Chaos Orb;3;High
Delirium;2020-03-21;Fertile Catalyst;Chaos Orb;3;High
Delirium;2020-03-22;Fertile Catalyst;Chaos Orb;4;High
Delirium;2020-03-23;Fertile Catalyst;Chaos Orb;4;High
Delirium;2020-03-24;Fertile Catalyst;Chaos Orb;4;High
Delirium;2020-03-25;Fertile Catalyst;Chaos Orb;4;High
Delirium;2020-03-26;Fertile Catalyst;Chaos Orb;4;High
Delirium;2020-03-27;Fertile Catalyst;Chaos Orb;4;High
Delirium;2020-03-28;Fertile Catalyst;Chaos Orb;4;High
Delirium;2020-03-29;Fertile Catalyst;Chaos Orb;4;High
Delirium;2020-03-30;Fertile Catalyst;Chaos Orb;2.99805;High
Delirium;2020-03-31;Fertile Catalyst;Chaos Orb;3;High
Delirium;2020-04-01;Fertile Catalyst;Chaos Orb;3;High
Delirium;2020-04-02;Fertile Catalyst;Chaos Orb;3.81865;High
Delirium;2020-04-03;Fertile Catalyst;Chaos Orb;4;High
Delirium;2020-04-04;Fertile Catalyst;Chaos Orb;4;High
Delirium;2020-04-05;Fertile Catalyst;Chaos Orb;4;High
Delirium;2020-04-06;Fertile Catalyst;Chaos Orb;3.5;High
Delirium;2020-04-07;Fertile Catalyst;Chaos Orb;3;High
Delirium;2020-04-08;Fertile Catalyst;Chaos Orb;3;High
Delirium;2020-04-09;Fertile Catalyst;Chaos Orb;3;High
Delirium;2020-04-15;Fertile Catalyst;Chaos Orb;3;High
Delirium;2020-04-16;Fertile Catalyst;Chaos Orb;3;High
Delirium;2020-04-17;Fertile Catalyst;Chaos Orb;3;High
Delirium;2020-04-18;Fertile Catalyst;Chaos Orb;3;High
Delirium;2020-04-19;Fertile Catalyst;Chaos Orb;2.99975;High
Delirium;2020-04-20;Fertile Catalyst;Chaos Orb;3;High
Delirium;2020-04-21;Fertile Catalyst;Chaos Orb;2.5;High
Delirium;2020-04-22;Fertile Catalyst;Chaos Orb;2.5;High
Delirium;2020-04-23;Fertile Catalyst;Chaos Orb;2.5;High
Delirium;2020-04-24;Fertile Catalyst;Chaos Orb;2.5;High
Delirium;2020-04-25;Fertile Catalyst;Chaos Orb;2.5;High
Delirium;2020-04-26;Fertile Catalyst;Chaos Orb;2.5;High
Delirium;2020-04-27;Fertile Catalyst;Chaos Orb;2.5;High
Delirium;2020-04-28;Fertile Catalyst;Chaos Orb;2.64297;High
Delirium;2020-04-29;Fertile Catalyst;Chaos Orb;2.5;High
Delirium;2020-04-30;Fertile Catalyst;Chaos Orb;2.5;High
Delirium;2020-05-01;Fertile Catalyst;Chaos Orb;2.5;High
Delirium;2020-05-02;Fertile Catalyst;Chaos Orb;2.5;High
Delirium;2020-05-03;Fertile Catalyst;Chaos Orb;2.5;High
Delirium;2020-05-04;Fertile Catalyst;Chaos Orb;2.5;High
Delirium;2020-05-05;Fertile Catalyst;Chaos Orb;2.47565;High
Delirium;2020-05-06;Fertile Catalyst;Chaos Orb;2;High
Delirium;2020-05-07;Fertile Catalyst;Chaos Orb;2;High
Delirium;2020-05-08;Fertile Catalyst;Chaos Orb;2.5;High
Delirium;2020-05-09;Fertile Catalyst;Chaos Orb;2.5;High
Delirium;2020-05-10;Fertile Catalyst;Chaos Orb;2.5;High
Delirium;2020-05-11;Fertile Catalyst;Chaos Orb;2.5;High
Delirium;2020-05-12;Fertile Catalyst;Chaos Orb;2;High
Delirium;2020-05-13;Fertile Catalyst;Chaos Orb;2;High
Delirium;2020-05-14;Fertile Catalyst;Chaos Orb;2;High
Delirium;2020-05-15;Fertile Catalyst;Chaos Orb;2.37229;High
Delirium;2020-05-16;Fertile Catalyst;Chaos Orb;2.5;High
Delirium;2020-05-17;Fertile Catalyst;Chaos Orb;2.20961;High
Delirium;2020-05-18;Fertile Catalyst;Chaos Orb;2.2422;High
Delirium;2020-05-19;Fertile Catalyst;Chaos Orb;2.5;High
Delirium;2020-05-20;Fertile Catalyst;Chaos Orb;2.5;High
Delirium;2020-05-21;Fertile Catalyst;Chaos Orb;2.26849;High
Delirium;2020-05-22;Fertile Catalyst;Chaos Orb;2.5;High
Delirium;2020-05-23;Fertile Catalyst;Chaos Orb;2.5;High
Delirium;2020-05-24;Fertile Catalyst;Chaos Orb;2.5;High
Delirium;2020-05-25;Fertile Catalyst;Chaos Orb;2.49543;High
Delirium;2020-05-26;Fertile Catalyst;Chaos Orb;2;High
Delirium;2020-05-27;Fertile Catalyst;Chaos Orb;2.12827;High
Delirium;2020-05-28;Fertile Catalyst;Chaos Orb;2.49554;High
Delirium;2020-05-29;Fertile Catalyst;Chaos Orb;2.3655;High
Delirium;2020-05-30;Fertile Catalyst;Chaos Orb;2.46901;High
Delirium;2020-05-31;Fertile Catalyst;Chaos Orb;2.49558;High
Delirium;2020-06-01;Fertile Catalyst;Chaos Orb;2.5;High
Delirium;2020-06-02;Fertile Catalyst;Chaos Orb;2.37034;High
Delirium;2020-06-03;Fertile Catalyst;Chaos Orb;2;High
Delirium;2020-06-04;Fertile Catalyst;Chaos Orb;2;High
Delirium;2020-06-05;Fertile Catalyst;Chaos Orb;2.21986;High
Delirium;2020-06-06;Fertile Catalyst;Chaos Orb;2.5;High
Delirium;2020-06-07;Fertile Catalyst;Chaos Orb;2.5;High
Delirium;2020-06-08;Fertile Catalyst;Chaos Orb;2.5;High
Delirium;2020-06-09;Fertile Catalyst;Chaos Orb;2.5;High
Delirium;2020-06-10;Fertile Catalyst;Chaos Orb;2.5;High
Delirium;2020-06-11;Fertile Catalyst;Chaos Orb;2.5;High
Delirium;2020-06-12;Fertile Catalyst;Chaos Orb;2.00003;High
Delirium;2020-06-13;Fertile Catalyst;Chaos Orb;2.5;High
Delirium;2020-06-14;Fertile Catalyst;Chaos Orb;2.86304;High
Delirium;2020-06-15;Fertile Catalyst;Chaos Orb;3;High
Delirium;2020-03-14;Tempering Catalyst;Chaos Orb;1;High
Delirium;2020-03-15;Tempering Catalyst;Chaos Orb;1;High
Delirium;2020-03-16;Tempering Catalyst;Chaos Orb;1;High
Delirium;2020-03-17;Tempering Catalyst;Chaos Orb;2;High
Delirium;2020-03-18;Tempering Catalyst;Chaos Orb;2;High
Delirium;2020-03-19;Tempering Catalyst;Chaos Orb;2;High
Delirium;2020-03-20;Tempering Catalyst;Chaos Orb;2;High
Delirium;2020-03-21;Tempering Catalyst;Chaos Orb;2;High
Delirium;2020-03-22;Tempering Catalyst;Chaos Orb;2;High
Delirium;2020-03-23;Tempering Catalyst;Chaos Orb;2;High
Delirium;2020-03-24;Tempering Catalyst;Chaos Orb;2;High
Delirium;2020-03-25;Tempering Catalyst;Chaos Orb;2;High
Delirium;2020-03-26;Tempering Catalyst;Chaos Orb;2;High
Delirium;2020-03-27;Tempering Catalyst;Chaos Orb;2;High
Delirium;2020-03-28;Tempering Catalyst;Chaos Orb;2;High
Delirium;2020-03-29;Tempering Catalyst;Chaos Orb;1.35337;High
Delirium;2020-03-30;Tempering Catalyst;Chaos Orb;1;High
Delirium;2020-03-31;Tempering Catalyst;Chaos Orb;1;High
Delirium;2020-04-01;Tempering Catalyst;Chaos Orb;1;High
Delirium;2020-04-02;Tempering Catalyst;Chaos Orb;1.22245;High
Delirium;2020-04-03;Tempering Catalyst;Chaos Orb;1.40688;High
Delirium;2020-04-04;Tempering Catalyst;Chaos Orb;1.94477;High
Delirium;2020-04-05;Tempering Catalyst;Chaos Orb;1.5;High
Delirium;2020-04-06;Tempering Catalyst;Chaos Orb;1.5;High
Delirium;2020-04-07;Tempering Catalyst;Chaos Orb;1.45175;High
Delirium;2020-04-08;Tempering Catalyst;Chaos Orb;1.41115;High
Delirium;2020-04-09;Tempering Catalyst;Chaos Orb;1.3454;High
Delirium;2020-04-15;Tempering Catalyst;Chaos Orb;1.5;High
Delirium;2020-04-16;Tempering Catalyst;Chaos Orb;1;High
Delirium;2020-04-17;Tempering Catalyst;Chaos Orb;1;High
Delirium;2020-04-18;Tempering Catalyst;Chaos Orb;1;High
Delirium;2020-04-19;Tempering Catalyst;Chaos Orb;1;High
Delirium;2020-04-20;Tempering Catalyst;Chaos Orb;1;High
Delirium;2020-04-21;Tempering Catalyst;Chaos Orb;1;High
Delirium;2020-04-22;Tempering Catalyst;Chaos Orb;1;High
Delirium;2020-04-23;Tempering Catalyst;Chaos Orb;1;High
Delirium;2020-04-24;Tempering Catalyst;Chaos Orb;1;High
Delirium;2020-04-25;Tempering Catalyst;Chaos Orb;1;High
Delirium;2020-04-26;Tempering Catalyst;Chaos Orb;1;High
Delirium;2020-04-27;Tempering Catalyst;Chaos Orb;1;High
Delirium;2020-04-28;Tempering Catalyst;Chaos Orb;1;High
Delirium;2020-04-29;Tempering Catalyst;Chaos Orb;1;High
Delirium;2020-04-30;Tempering Catalyst;Chaos Orb;1;High
Delirium;2020-05-01;Tempering Catalyst;Chaos Orb;1;High
Delirium;2020-05-02;Tempering Catalyst;Chaos Orb;1;High
Delirium;2020-05-03;Tempering Catalyst;Chaos Orb;1;High
Delirium;2020-05-04;Tempering Catalyst;Chaos Orb;1;High
Delirium;2020-05-05;Tempering Catalyst;Chaos Orb;0.99975;High
Delirium;2020-05-06;Tempering Catalyst;Chaos Orb;1;High
Delirium;2020-05-07;Tempering Catalyst;Chaos Orb;0.99025;High
Delirium;2020-05-08;Tempering Catalyst;Chaos Orb;1;High
Delirium;2020-05-09;Tempering Catalyst;Chaos Orb;1;High
Delirium;2020-05-10;Tempering Catalyst;Chaos Orb;1;High
Delirium;2020-05-11;Tempering Catalyst;Chaos Orb;1;High
Delirium;2020-05-12;Tempering Catalyst;Chaos Orb;1;High
Delirium;2020-05-13;Tempering Catalyst;Chaos Orb;1;High
Delirium;2020-05-14;Tempering Catalyst;Chaos Orb;1;High
Delirium;2020-05-15;Tempering Catalyst;Chaos Orb;1;High
Delirium;2020-05-16;Tempering Catalyst;Chaos Orb;1;High
Delirium;2020-05-17;Tempering Catalyst;Chaos Orb;1;High
Delirium;2020-05-18;Tempering Catalyst;Chaos Orb;1;High
Delirium;2020-05-19;Tempering Catalyst;Chaos Orb;1;High
Delirium;2020-05-20;Tempering Catalyst;Chaos Orb;1;High
Delirium;2020-05-21;Tempering Catalyst;Chaos Orb;1;High
Delirium;2020-05-22;Tempering Catalyst;Chaos Orb;1;High
Delirium;2020-05-23;Tempering Catalyst;Chaos Orb;1;High
Delirium;2020-05-24;Tempering Catalyst;Chaos Orb;1;High
Delirium;2020-05-25;Tempering Catalyst;Chaos Orb;1;High
Delirium;2020-05-26;Tempering Catalyst;Chaos Orb;1;High
Delirium;2020-05-27;Tempering Catalyst;Chaos Orb;1;High
Delirium;2020-05-28;Tempering Catalyst;Chaos Orb;0.99702;High
Delirium;2020-05-29;Tempering Catalyst;Chaos Orb;0.9336;High
Delirium;2020-05-30;Tempering Catalyst;Chaos Orb;0.96674;High
Delirium;2020-05-31;Tempering Catalyst;Chaos Orb;0.97589;High
Delirium;2020-06-01;Tempering Catalyst;Chaos Orb;0.95511;High
Delirium;2020-06-02;Tempering Catalyst;Chaos Orb;0.97496;High
Delirium;2020-06-03;Tempering Catalyst;Chaos Orb;0.9637;High
Delirium;2020-06-04;Tempering Catalyst;Chaos Orb;1;High
Delirium;2020-06-05;Tempering Catalyst;Chaos Orb;1;High
Delirium;2020-06-06;Tempering Catalyst;Chaos Orb;0.98496;High
Delirium;2020-06-07;Tempering Catalyst;Chaos Orb;0.98858;High
Delirium;2020-06-08;Tempering Catalyst;Chaos Orb;1;High
Delirium;2020-06-09;Tempering Catalyst;Chaos Orb;1;High
Delirium;2020-06-10;Tempering Catalyst;Chaos Orb;0.98632;High
Delirium;2020-06-11;Tempering Catalyst;Chaos Orb;1;High
Delirium;2020-06-12;Tempering Catalyst;Chaos Orb;0.9857;High
Delirium;2020-06-13;Tempering Catalyst;Chaos Orb;0.96135;High
Delirium;2020-06-14;Tempering Catalyst;Chaos Orb;1;High
Delirium;2020-06-15;Tempering Catalyst;Chaos Orb;1;High
Delirium;2020-03-14;Splinter of Tul;Chaos Orb;1;High
Delirium;2020-03-15;Splinter of Tul;Chaos Orb;0.48152;High
Delirium;2020-03-16;Splinter of Tul;Chaos Orb;0.33333;High
Delirium;2020-03-17;Splinter of Tul;Chaos Orb;0.33333;High
Delirium;2020-03-18;Splinter of Tul;Chaos Orb;0.3242;High
Delirium;2020-03-19;Splinter of Tul;Chaos Orb;0.32614;High
Delirium;2020-03-20;Splinter of Tul;Chaos Orb;0.31703;High
Delirium;2020-03-21;Splinter of Tul;Chaos Orb;0.30571;High
Delirium;2020-03-22;Splinter of Tul;Chaos Orb;0.30805;High
Delirium;2020-03-23;Splinter of Tul;Chaos Orb;0.25;High
Delirium;2020-03-24;Splinter of Tul;Chaos Orb;0.22222;High
Delirium;2020-03-25;Splinter of Tul;Chaos Orb;0.2381;High
Delirium;2020-03-26;Splinter of Tul;Chaos Orb;0.25071;High
Delirium;2020-03-27;Splinter of Tul;Chaos Orb;0.2436;High
Delirium;2020-03-28;Splinter of Tul;Chaos Orb;0.2381;High
Delirium;2020-03-29;Splinter of Tul;Chaos Orb;0.22222;High
Delirium;2020-03-30;Splinter of Tul;Chaos Orb;0.22222;High
Delirium;2020-03-31;Splinter of Tul;Chaos Orb;0.21563;High
Delirium;2020-04-01;Splinter of Tul;Chaos Orb;0.22222;High
Delirium;2020-04-02;Splinter of Tul;Chaos Orb;0.20684;High
Delirium;2020-04-03;Splinter of Tul;Chaos Orb;0.3162;High
Delirium;2020-04-04;Splinter of Tul;Chaos Orb;0.33183;High
Delirium;2020-04-05;Splinter of Tul;Chaos Orb;0.19139;High
Delirium;2020-04-06;Splinter of Tul;Chaos Orb;0.18827;High
Delirium;2020-04-07;Splinter of Tul;Chaos Orb;0.18219;High
Delirium;2020-04-08;Splinter of Tul;Chaos Orb;0.16667;High
Delirium;2020-04-09;Splinter of Tul;Chaos Orb;0.33339;High
Delirium;2020-04-15;Splinter of Tul;Chaos Orb;0.45524;High
Delirium;2020-04-16;Splinter of Tul;Chaos Orb;0.16667;High
Delirium;2020-04-17;Splinter of Tul;Chaos Orb;0.14428;High
Delirium;2020-04-18;Splinter of Tul;Chaos Orb;0.16529;High
Delirium;2020-04-19;Splinter of Tul;Chaos Orb;0.15929;High
Delirium;2020-04-20;Splinter of Tul;Chaos Orb;0.16667;High
Delirium;2020-04-21;Splinter of Tul;Chaos Orb;0.16959;High
Delirium;2020-04-22;Splinter of Tul;Chaos Orb;0.16667;High
Delirium;2020-04-23;Splinter of Tul;Chaos Orb;0.09925;High
Delirium;2020-04-24;Splinter of Tul;Chaos Orb;0.14199;High
Delirium;2020-04-25;Splinter of Tul;Chaos Orb;0.09091;High
Delirium;2020-04-26;Splinter of Tul;Chaos Orb;0.12382;High
Delirium;2020-04-27;Splinter of Tul;Chaos Orb;0.13257;High
Delirium;2020-04-28;Splinter of Tul;Chaos Orb;0.10397;High
Delirium;2020-04-29;Splinter of Tul;Chaos Orb;0.10746;High
Delirium;2020-04-30;Splinter of Tul;Chaos Orb;0.09204;High
Delirium;2020-05-01;Splinter of Tul;Chaos Orb;0.12711;High
Delirium;2020-05-02;Splinter of Tul;Chaos Orb;0.1358;High
Delirium;2020-05-03;Splinter of Tul;Chaos Orb;0.13243;High
Delirium;2020-05-04;Splinter of Tul;Chaos Orb;0.12025;High
Delirium;2020-05-05;Splinter of Tul;Chaos Orb;0.09558;High
Delirium;2020-05-06;Splinter of Tul;Chaos Orb;0.09724;High
Delirium;2020-05-07;Splinter of Tul;Chaos Orb;0.09406;High
Delirium;2020-05-08;Splinter of Tul;Chaos Orb;0.09091;High
Delirium;2020-05-09;Splinter of Tul;Chaos Orb;0.09171;High
Delirium;2020-05-10;Splinter of Tul;Chaos Orb;0.09692;High
Delirium;2020-05-11;Splinter of Tul;Chaos Orb;0.09091;High
Delirium;2020-05-12;Splinter of Tul;Chaos Orb;0.1031;High
Delirium;2020-05-13;Splinter of Tul;Chaos Orb;0.09404;High
Delirium;2020-05-14;Splinter of Tul;Chaos Orb;0.09091;High
Delirium;2020-05-15;Splinter of Tul;Chaos Orb;0.10087;High
Delirium;2020-05-16;Splinter of Tul;Chaos Orb;0.10608;High
Delirium;2020-05-17;Splinter of Tul;Chaos Orb;0.10079;High
Delirium;2020-05-18;Splinter of Tul;Chaos Orb;0.10023;High
Delirium;2020-05-19;Splinter of Tul;Chaos Orb;0.11032;High
Delirium;2020-05-20;Splinter of Tul;Chaos Orb;0.10688;High
Delirium;2020-05-21;Splinter of Tul;Chaos Orb;0.11111;High
Delirium;2020-05-22;Splinter of Tul;Chaos Orb;0.10986;High
Delirium;2020-05-23;Splinter of Tul;Chaos Orb;0.10003;High
Delirium;2020-05-24;Splinter of Tul;Chaos Orb;0.10263;High
Delirium;2020-05-25;Splinter of Tul;Chaos Orb;0.11104;High
Delirium;2020-05-26;Splinter of Tul;Chaos Orb;0.10647;High
Delirium;2020-05-27;Splinter of Tul;Chaos Orb;0.10899;High
Delirium;2020-05-28;Splinter of Tul;Chaos Orb;0.11861;High
Delirium;2020-05-29;Splinter of Tul;Chaos Orb;0.11916;High
Delirium;2020-05-30;Splinter of Tul;Chaos Orb;0.14052;High
Delirium;2020-05-31;Splinter of Tul;Chaos Orb;0.12217;High
Delirium;2020-06-01;Splinter of Tul;Chaos Orb;0.14254;High
Delirium;2020-06-02;Splinter of Tul;Chaos Orb;0.10727;High
Delirium;2020-06-03;Splinter of Tul;Chaos Orb;0.11807;High
Delirium;2020-06-04;Splinter of Tul;Chaos Orb;0.11832;High
Delirium;2020-06-05;Splinter of Tul;Chaos Orb;0.13069;High
Delirium;2020-06-06;Splinter of Tul;Chaos Orb;0.14068;High
Delirium;2020-06-07;Splinter of Tul;Chaos Orb;0.14286;High
Delirium;2020-06-08;Splinter of Tul;Chaos Orb;0.14286;High
Delirium;2020-06-09;Splinter of Tul;Chaos Orb;0.14286;High
Delirium;2020-06-10;Splinter of Tul;Chaos Orb;0.15893;High
