League;Date;Get;Pay;Value;Confidence
Heist;2020-10-17;Chaos Orb;Orb of Alchemy;6.25;High
Heist;2020-10-18;Chaos Orb;Orb of Alchemy;6.25;High
Heist;2020-10-19;Chaos Orb;Orb of Alchemy;6.5;High
Heist;2020-10-20;Chaos Orb;Orb of Alchemy;6.5;High
Heist;2020-10-21;Chaos Orb;Orb of Alchemy;6.73333;High
Heist;2020-10-22;Chaos Orb;Orb of Alchemy;7.95733;High
Heist;2020-10-23;Chaos Orb;Orb of Alchemy;9.9464;High
Heist;2020-10-24;Chaos Orb;Orb of Alchemy;10;High
Heist;2020-10-25;Chaos Orb;Orb of Alchemy;9.70251;High
Heist;2020-10-26;Chaos Orb;Orb of Alchemy;9.4;High
Heist;2020-10-27;Chaos Orb;Orb of Alchemy;9;High
Heist;2020-10-28;Chaos Orb;Orb of Alchemy;8.79305;High
Heist;2020-10-29;Chaos Orb;Orb of Alchemy;8.4;High
Heist;2020-10-30;Chaos Orb;Orb of Alchemy;7.9908;High
Heist;2020-10-31;Chaos Orb;Orb of Alchemy;7.71875;High
Heist;2020-11-01;Chaos Orb;Orb of Alchemy;7.41251;High
Heist;2020-11-02;Chaos Orb;Orb of Alchemy;7.4;High
Heist;2020-11-03;Chaos Orb;Orb of Alchemy;7.2;High
Heist;2020-11-04;Chaos Orb;Orb of Alchemy;7;High
Heist;2020-11-05;Chaos Orb;Orb of Alchemy;7;High
Heist;2020-11-06;Chaos Orb;Orb of Alchemy;7.14286;High
Heist;2020-11-07;Chaos Orb;Orb of Alchemy;7.30928;High
Heist;2020-11-08;Chaos Orb;Orb of Alchemy;7.5;High
Heist;2020-11-09;Chaos Orb;Orb of Alchemy;7.6;High
Heist;2020-11-10;Chaos Orb;Orb of Alchemy;7.5;High
Heist;2020-11-11;Chaos Orb;Orb of Alchemy;7.47523;High
Heist;2020-11-12;Chaos Orb;Orb of Alchemy;7.5;High
Heist;2020-11-13;Chaos Orb;Orb of Alchemy;7.5;High
Heist;2020-11-14;Chaos Orb;Orb of Alchemy;7.49142;High
Heist;2020-11-15;Chaos Orb;Orb of Alchemy;7.5;High
Heist;2020-11-16;Chaos Orb;Orb of Alchemy;7.5;High
Heist;2020-11-17;Chaos Orb;Orb of Alchemy;7.5;High
Heist;2020-11-18;Chaos Orb;Orb of Alchemy;7.6629;High
Heist;2020-11-19;Chaos Orb;Orb of Alchemy;7.99199;High
Heist;2020-11-20;Chaos Orb;Orb of Alchemy;8;High
Heist;2020-11-21;Chaos Orb;Orb of Alchemy;8;High
Heist;2020-11-22;Chaos Orb;Orb of Alchemy;8.29705;High
Heist;2020-11-23;Chaos Orb;Orb of Alchemy;8.25;High
Heist;2020-11-24;Chaos Orb;Orb of Alchemy;8.2142;High
Heist;2020-11-25;Chaos Orb;Orb of Alchemy;8.67314;High
Heist;2020-11-26;Chaos Orb;Orb of Alchemy;8.5635;High
Heist;2020-11-27;Chaos Orb;Orb of Alchemy;8.57353;High
Heist;2020-11-28;Chaos Orb;Orb of Alchemy;8.55429;High
Heist;2020-11-29;Chaos Orb;Orb of Alchemy;8.5;High
Heist;2020-11-30;Chaos Orb;Orb of Alchemy;8.5;High
Heist;2020-12-01;Chaos Orb;Orb of Alchemy;8.5;High
Heist;2020-12-02;Chaos Orb;Orb of Alchemy;8.5;High
Heist;2020-12-03;Chaos Orb;Orb of Alchemy;8.5;High
Heist;2020-12-04;Chaos Orb;Orb of Alchemy;8.5;High
Heist;2020-12-05;Chaos Orb;Orb of Alchemy;8.49942;High
Heist;2020-12-06;Chaos Orb;Orb of Alchemy;8.4179;High
Heist;2020-12-07;Chaos Orb;Orb of Alchemy;8.5;High
Heist;2020-12-08;Chaos Orb;Orb of Alchemy;8.48628;High
Heist;2020-12-09;Chaos Orb;Orb of Alchemy;8.11385;High
Heist;2020-12-10;Chaos Orb;Orb of Alchemy;8.33089;High
Heist;2020-12-11;Chaos Orb;Orb of Alchemy;8.39407;High
Heist;2020-12-12;Chaos Orb;Orb of Alchemy;8;High
Heist;2020-12-13;Chaos Orb;Orb of Alchemy;8.3843;High
Heist;2020-12-14;Chaos Orb;Orb of Alchemy;8.34816;High
Heist;2020-12-15;Chaos Orb;Orb of Alchemy;7.91003;High
Heist;2020-12-16;Chaos Orb;Orb of Alchemy;7.9;High
Heist;2020-12-17;Chaos Orb;Orb of Alchemy;7.22573;High
Heist;2020-12-18;Chaos Orb;Orb of Alchemy;8.04675;High
Heist;2020-12-19;Chaos Orb;Orb of Alchemy;8.435;High
Heist;2020-12-20;Chaos Orb;Orb of Alchemy;8.5;High
Heist;2020-12-21;Chaos Orb;Orb of Alchemy;8.57375;High
Heist;2020-12-22;Chaos Orb;Orb of Alchemy;8.86429;High
Heist;2020-12-23;Chaos Orb;Orb of Alchemy;8.93672;High
Heist;2020-12-24;Chaos Orb;Orb of Alchemy;9;High
Heist;2020-12-25;Chaos Orb;Orb of Alchemy;8.95918;High
Heist;2020-12-26;Chaos Orb;Orb of Alchemy;8.95964;High
Heist;2020-12-27;Chaos Orb;Orb of Alchemy;8.97543;High
Heist;2020-12-28;Chaos Orb;Orb of Alchemy;8.87926;High
Heist;2020-12-29;Chaos Orb;Orb of Alchemy;9.78406;High
Heist;2020-12-30;Chaos Orb;Orb of Alchemy;9.96334;High
Heist;2020-12-31;Chaos Orb;Orb of Alchemy;10.31347;High
Heist;2021-01-01;Chaos Orb;Orb of Alchemy;9.72165;High
Heist;2021-01-02;Chaos Orb;Orb of Alchemy;9.81625;High
Heist;2021-01-03;Chaos Orb;Orb of Alchemy;9.61093;High
Heist;2021-01-04;Chaos Orb;Orb of Alchemy;9.57273;High
Heist;2021-01-05;Chaos Orb;Orb of Alchemy;9.57826;High
Heist;2021-01-06;Chaos Orb;Orb of Alchemy;9.93545;High
Heist;2021-01-07;Chaos Orb;Orb of Alchemy;9.94156;High
Heist;2021-01-08;Chaos Orb;Orb of Alchemy;9.92326;High
Heist;2021-01-09;Chaos Orb;Orb of Alchemy;9.91433;High
Heist;2021-01-10;Chaos Orb;Orb of Alchemy;9.3645;High
Heist;2021-01-11;Chaos Orb;Orb of Alchemy;9;High
Heist;2020-09-18;Divine Orb;Chaos Orb;4;High
Heist;2020-09-19;Divine Orb;Chaos Orb;4;High
Heist;2020-09-20;Divine Orb;Chaos Orb;5;High
Heist;2020-09-21;Divine Orb;Chaos Orb;6;High
Heist;2020-09-22;Divine Orb;Chaos Orb;6;High
Heist;2020-09-23;Divine Orb;Chaos Orb;6;High
Heist;2020-09-24;Divine Orb;Chaos Orb;7;High
Heist;2020-09-25;Divine Orb;Chaos Orb;7;High
Heist;2020-09-26;Divine Orb;Chaos Orb;7;High
Heist;2020-09-27;Divine Orb;Chaos Orb;7;High
Heist;2020-09-28;Divine Orb;Chaos Orb;7;High
Heist;2020-09-29;Divine Orb;Chaos Orb;7;High
Heist;2020-09-30;Divine Orb;Chaos Orb;7;High
Heist;2020-10-01;Divine Orb;Chaos Orb;7;High
Heist;2020-10-02;Divine Orb;Chaos Orb;7;High
Heist;2020-10-03;Divine Orb;Chaos Orb;6;High
Heist;2020-10-04;Divine Orb;Chaos Orb;6;High
Heist;2020-10-05;Divine Orb;Chaos Orb;6;High
Heist;2020-10-06;Divine Orb;Chaos Orb;6;High
Heist;2020-10-07;Divine Orb;Chaos Orb;6.37535;High
Heist;2020-10-08;Divine Orb;Chaos Orb;7;High
Heist;2020-10-09;Divine Orb;Chaos Orb;7;High
Heist;2020-10-10;Divine Orb;Chaos Orb;7;High
Heist;2020-10-11;Divine Orb;Chaos Orb;7;High
Heist;2020-10-12;Divine Orb;Chaos Orb;8;High
Heist;2020-10-13;Divine Orb;Chaos Orb;8;High
Heist;2020-10-14;Divine Orb;Chaos Orb;8;High
Heist;2020-10-15;Divine Orb;Chaos Orb;8;High
Heist;2020-10-16;Divine Orb;Chaos Orb;8;High
Heist;2020-10-17;Divine Orb;Chaos Orb;8;High
Heist;2020-10-18;Divine Orb;Chaos Orb;8;High
Heist;2020-10-19;Divine Orb;Chaos Orb;8;High
Heist;2020-10-20;Divine Orb;Chaos Orb;8;High
Heist;2020-10-21;Divine Orb;Chaos Orb;7;High
Heist;2020-10-22;Divine Orb;Chaos Orb;7;High
Heist;2020-10-23;Divine Orb;Chaos Orb;6;High
Heist;2020-10-24;Divine Orb;Chaos Orb;7;High
Heist;2020-10-25;Divine Orb;Chaos Orb;7;High
Heist;2020-10-26;Divine Orb;Chaos Orb;7;High
Heist;2020-10-27;Divine Orb;Chaos Orb;8;High
Heist;2020-10-28;Divine Orb;Chaos Orb;9;High
Heist;2020-10-29;Divine Orb;Chaos Orb;9;High
Heist;2020-10-30;Divine Orb;Chaos Orb;10;High
Heist;2020-10-31;Divine Orb;Chaos Orb;10;High
Heist;2020-11-01;Divine Orb;Chaos Orb;10;High
Heist;2020-11-02;Divine Orb;Chaos Orb;10;High
Heist;2020-11-03;Divine Orb;Chaos Orb;11;High
Heist;2020-11-04;Divine Orb;Chaos Orb;11;High
Heist;2020-11-05;Divine Orb;Chaos Orb;11;High
Heist;2020-11-06;Divine Orb;Chaos Orb;12;High
Heist;2020-11-07;Divine Orb;Chaos Orb;12;High
Heist;2020-11-08;Divine Orb;Chaos Orb;13;High
Heist;2020-11-09;Divine Orb;Chaos Orb;13;High
Heist;2020-11-10;Divine Orb;Chaos Orb;13;High
Heist;2020-11-11;Divine Orb;Chaos Orb;13;High
Heist;2020-11-12;Divine Orb;Chaos Orb;14;High
Heist;2020-11-13;Divine Orb;Chaos Orb;14;High
Heist;2020-11-14;Divine Orb;Chaos Orb;15;High
Heist;2020-11-15;Divine Orb;Chaos Orb;14.61625;High
Heist;2020-11-16;Divine Orb;Chaos Orb;15;High
Heist;2020-11-17;Divine Orb;Chaos Orb;15;High
Heist;2020-11-18;Divine Orb;Chaos Orb;15;High
Heist;2020-11-19;Divine Orb;Chaos Orb;15;High
Heist;2020-11-20;Divine Orb;Chaos Orb;15;High
Heist;2020-11-21;Divine Orb;Chaos Orb;15;High
Heist;2020-11-22;Divine Orb;Chaos Orb;15;High
Heist;2020-11-23;Divine Orb;Chaos Orb;16;High
Heist;2020-11-24;Divine Orb;Chaos Orb;15;High
Heist;2020-11-25;Divine Orb;Chaos Orb;16;High
Heist;2020-11-26;Divine Orb;Chaos Orb;16;High
Heist;2020-11-27;Divine Orb;Chaos Orb;16;High
Heist;2020-11-28;Divine Orb;Chaos Orb;16.48497;High
Heist;2020-11-29;Divine Orb;Chaos Orb;16;High
Heist;2020-11-30;Divine Orb;Chaos Orb;16.90954;High
Heist;2020-12-01;Divine Orb;Chaos Orb;17;High
Heist;2020-12-02;Divine Orb;Chaos Orb;16;High
Heist;2020-12-03;Divine Orb;Chaos Orb;16;High
Heist;2020-12-04;Divine Orb;Chaos Orb;16;High
Heist;2020-12-05;Divine Orb;Chaos Orb;16;High
Heist;2020-12-06;Divine Orb;Chaos Orb;16.34831;High
Heist;2020-12-07;Divine Orb;Chaos Orb;16;High
Heist;2020-12-08;Divine Orb;Chaos Orb;17;High
Heist;2020-12-09;Divine Orb;Chaos Orb;17.69737;High
Heist;2020-12-10;Divine Orb;Chaos Orb;18;High
Heist;2020-12-11;Divine Orb;Chaos Orb;18;High
Heist;2020-12-12;Divine Orb;Chaos Orb;17;High
Heist;2020-12-13;Divine Orb;Chaos Orb;17;High
Heist;2020-12-14;Divine Orb;Chaos Orb;17.01295;High
Heist;2020-12-15;Divine Orb;Chaos Orb;18;High
Heist;2020-12-16;Divine Orb;Chaos Orb;18;High
Heist;2020-12-17;Divine Orb;Chaos Orb;18;High
Heist;2020-12-18;Divine Orb;Chaos Orb;18;High
Heist;2020-12-19;Divine Orb;Chaos Orb;17;High
Heist;2020-12-20;Divine Orb;Chaos Orb;17;High
Heist;2020-12-21;Divine Orb;Chaos Orb;18;High
Heist;2020-12-22;Divine Orb;Chaos Orb;17.58829;High
Heist;2020-12-23;Divine Orb;Chaos Orb;18;High
Heist;2020-12-24;Divine Orb;Chaos Orb;17.79521;High
Heist;2020-12-25;Divine Orb;Chaos Orb;18;High
Heist;2020-12-26;Divine Orb;Chaos Orb;18;High
Heist;2020-12-27;Divine Orb;Chaos Orb;18;High
Heist;2020-12-28;Divine Orb;Chaos Orb;18;High
Heist;2020-12-29;Divine Orb;Chaos Orb;17.95581;High
Heist;2020-12-30;Divine Orb;Chaos Orb;17;High
Heist;2020-12-31;Divine Orb;Chaos Orb;18;High
Heist;2021-01-01;Divine Orb;Chaos Orb;18;High
Heist;2021-01-02;Divine Orb;Chaos Orb;18;High
Heist;2021-01-03;Divine Orb;Chaos Orb;18;High
Heist;2021-01-04;Divine Orb;Chaos Orb;16;High
Heist;2021-01-05;Divine Orb;Chaos Orb;16;High
Heist;2021-01-06;Divine Orb;Chaos Orb;17.30939;High
Heist;2021-01-07;Divine Orb;Chaos Orb;18;High
Heist;2021-01-08;Divine Orb;Chaos Orb;18;High
Heist;2021-01-09;Divine Orb;Chaos Orb;17;High
Heist;2021-01-10;Divine Orb;Chaos Orb;18;High
Heist;2021-01-11;Divine Orb;Chaos Orb;17;High
Heist;2020-09-18;Chaos Orb;Chromatic Orb;20;Low
Heist;2020-09-19;Chaos Orb;Chromatic Orb;13;High
Heist;2020-09-20;Chaos Orb;Chromatic Orb;13.79277;High
Heist;2020-09-21;Chaos Orb;Chromatic Orb;8.7;High
Heist;2020-09-22;Chaos Orb;Chromatic Orb;8.2;High
Heist;2020-09-23;Chaos Orb;Chromatic Orb;8.2;High
Heist;2020-09-24;Chaos Orb;Chromatic Orb;10;High
Heist;2020-09-25;Chaos Orb;Chromatic Orb;9.75486;High
Heist;2020-09-26;Chaos Orb;Chromatic Orb;8.93802;High
Heist;2020-09-27;Chaos Orb;Chromatic Orb;9.57737;High
Heist;2020-09-28;Chaos Orb;Chromatic Orb;10.7195;High
Heist;2020-09-29;Chaos Orb;Chromatic Orb;9.9;High
Heist;2020-09-30;Chaos Orb;Chromatic Orb;10.02575;High
Heist;2020-10-01;Chaos Orb;Chromatic Orb;10;High
Heist;2020-10-02;Chaos Orb;Chromatic Orb;10.35922;High
Heist;2020-10-03;Chaos Orb;Chromatic Orb;11.95802;High
Heist;2020-10-04;Chaos Orb;Chromatic Orb;12.48077;High
Heist;2020-10-05;Chaos Orb;Chromatic Orb;13.50758;High
Heist;2020-10-06;Chaos Orb;Chromatic Orb;13;High
Heist;2020-10-07;Chaos Orb;Chromatic Orb;13.97877;High
Heist;2020-10-08;Chaos Orb;Chromatic Orb;16.81182;High
Heist;2020-10-09;Chaos Orb;Chromatic Orb;16.47348;High
Heist;2020-10-10;Chaos Orb;Chromatic Orb;14.84889;High
Heist;2020-10-11;Chaos Orb;Chromatic Orb;14;High
Heist;2020-10-12;Chaos Orb;Chromatic Orb;13;High
Heist;2020-10-13;Chaos Orb;Chromatic Orb;13.75001;High
Heist;2020-10-14;Chaos Orb;Chromatic Orb;13.57802;High
Heist;2020-10-15;Chaos Orb;Chromatic Orb;12.79182;High
Heist;2020-10-16;Chaos Orb;Chromatic Orb;12.97127;High
Heist;2020-10-17;Chaos Orb;Chromatic Orb;12.98651;High
Heist;2020-10-18;Chaos Orb;Chromatic Orb;11.98005;High
Heist;2020-10-19;Chaos Orb;Chromatic Orb;10.9754;High
Heist;2020-10-20;Chaos Orb;Chromatic Orb;11;High
Heist;2020-10-21;Chaos Orb;Chromatic Orb;11;High
Heist;2020-10-22;Chaos Orb;Chromatic Orb;12;High
Heist;2020-10-23;Chaos Orb;Chromatic Orb;13.27671;High
Heist;2020-10-24;Chaos Orb;Chromatic Orb;12.5;High
Heist;2020-10-25;Chaos Orb;Chromatic Orb;11.00523;High
Heist;2020-10-26;Chaos Orb;Chromatic Orb;10;High
Heist;2020-10-27;Chaos Orb;Chromatic Orb;8.95862;High
Heist;2020-10-28;Chaos Orb;Chromatic Orb;7.79132;High
Heist;2020-10-29;Chaos Orb;Chromatic Orb;7.40385;High
Heist;2020-10-30;Chaos Orb;Chromatic Orb;6.4;High
Heist;2020-10-31;Chaos Orb;Chromatic Orb;6.52036;High
Heist;2020-11-01;Chaos Orb;Chromatic Orb;6.25;High
Heist;2020-11-02;Chaos Orb;Chromatic Orb;6.3;High
Heist;2020-11-03;Chaos Orb;Chromatic Orb;6.18372;High
Heist;2020-11-04;Chaos Orb;Chromatic Orb;6.1221;High
Heist;2020-11-05;Chaos Orb;Chromatic Orb;6.05026;High
Heist;2020-11-06;Chaos Orb;Chromatic Orb;6;High
Heist;2020-11-07;Chaos Orb;Chromatic Orb;5.94002;High
Heist;2020-11-08;Chaos Orb;Chromatic Orb;5.6;High
Heist;2020-11-09;Chaos Orb;Chromatic Orb;5.57421;High
Heist;2020-11-10;Chaos Orb;Chromatic Orb;5.54842;High
Heist;2020-11-11;Chaos Orb;Chromatic Orb;5.58601;High
Heist;2020-11-12;Chaos Orb;Chromatic Orb;5.6;High
Heist;2020-11-13;Chaos Orb;Chromatic Orb;5.5;High
Heist;2020-11-14;Chaos Orb;Chromatic Orb;5.56223;High
Heist;2020-11-15;Chaos Orb;Chromatic Orb;5.5;High
Heist;2020-11-16;Chaos Orb;Chromatic Orb;5.5;High
Heist;2020-11-17;Chaos Orb;Chromatic Orb;5.5;High
Heist;2020-11-18;Chaos Orb;Chromatic Orb;5.5;High
Heist;2020-11-19;Chaos Orb;Chromatic Orb;5.45972;High
Heist;2020-11-20;Chaos Orb;Chromatic Orb;5.4;High
Heist;2020-11-21;Chaos Orb;Chromatic Orb;5.38889;High
Heist;2020-11-22;Chaos Orb;Chromatic Orb;5.5;High
Heist;2020-11-23;Chaos Orb;Chromatic Orb;5.5;High
Heist;2020-11-24;Chaos Orb;Chromatic Orb;5.5;High
Heist;2020-11-25;Chaos Orb;Chromatic Orb;5.58886;High
Heist;2020-11-26;Chaos Orb;Chromatic Orb;5.70406;High
Heist;2020-11-27;Chaos Orb;Chromatic Orb;5.70266;High
Heist;2020-11-28;Chaos Orb;Chromatic Orb;5.6;High
Heist;2020-11-29;Chaos Orb;Chromatic Orb;5.66378;High
Heist;2020-11-30;Chaos Orb;Chromatic Orb;5.56749;High
Heist;2020-12-01;Chaos Orb;Chromatic Orb;5.5;High
Heist;2020-12-02;Chaos Orb;Chromatic Orb;5.5;High
Heist;2020-12-03;Chaos Orb;Chromatic Orb;5.5;High
Heist;2020-12-04;Chaos Orb;Chromatic Orb;5.5;High
Heist;2020-12-05;Chaos Orb;Chromatic Orb;5.5185;High
Heist;2020-12-06;Chaos Orb;Chromatic Orb;5.51394;High
Heist;2020-12-07;Chaos Orb;Chromatic Orb;5.52158;High
Heist;2020-12-08;Chaos Orb;Chromatic Orb;5.5;High
Heist;2020-12-09;Chaos Orb;Chromatic Orb;5.5;High
Heist;2020-12-10;Chaos Orb;Chromatic Orb;5.5;High
Heist;2020-12-11;Chaos Orb;Chromatic Orb;5.50013;High
Heist;2020-12-12;Chaos Orb;Chromatic Orb;5.5;High
Heist;2020-12-13;Chaos Orb;Chromatic Orb;5.5;High
Heist;2020-12-14;Chaos Orb;Chromatic Orb;5.51065;High
Heist;2020-12-15;Chaos Orb;Chromatic Orb;5.51516;High
Heist;2020-12-16;Chaos Orb;Chromatic Orb;5.50026;High
Heist;2020-12-17;Chaos Orb;Chromatic Orb;5.57406;High
Heist;2020-12-18;Chaos Orb;Chromatic Orb;5.59404;High
Heist;2020-12-19;Chaos Orb;Chromatic Orb;5.55576;High
Heist;2020-12-20;Chaos Orb;Chromatic Orb;5.59113;High
Heist;2020-12-21;Chaos Orb;Chromatic Orb;5.59423;High
Heist;2020-12-22;Chaos Orb;Chromatic Orb;5.6;High
Heist;2020-12-23;Chaos Orb;Chromatic Orb;5.6303;High
Heist;2020-12-24;Chaos Orb;Chromatic Orb;5.54354;High
Heist;2020-12-25;Chaos Orb;Chromatic Orb;5.57983;High
Heist;2020-12-26;Chaos Orb;Chromatic Orb;5.58446;High
Heist;2020-12-27;Chaos Orb;Chromatic Orb;5.6;High
Heist;2020-12-28;Chaos Orb;Chromatic Orb;5.6;High
Heist;2020-12-29;Chaos Orb;Chromatic Orb;5.61383;High
Heist;2020-12-30;Chaos Orb;Chromatic Orb;5.6;High
Heist;2020-12-31;Chaos Orb;Chromatic Orb;5.6;High
Heist;2021-01-01;Chaos Orb;Chromatic Orb;5.6;High
Heist;2021-01-02;Chaos Orb;Chromatic Orb;5.6;High
Heist;2021-01-03;Chaos Orb;Chromatic Orb;5.5;High
Heist;2021-01-04;Chaos Orb;Chromatic Orb;5.5;High
Heist;2021-01-05;Chaos Orb;Chromatic Orb;5.48005;High
Heist;2021-01-06;Chaos Orb;Chromatic Orb;5.49785;High
Heist;2021-01-07;Chaos Orb;Chromatic Orb;5.51303;High
Heist;2021-01-08;Chaos Orb;Chromatic Orb;5.50102;High
Heist;2021-01-09;Chaos Orb;Chromatic Orb;5.5;High
Heist;2021-01-10;Chaos Orb;Chromatic Orb;5.5;High
Heist;2021-01-11;Chaos Orb;Chromatic Orb;5.57557;High
Heist;2020-09-18;Chaos Orb;Orb of Chance;10;Low
Heist;2020-09-19;Chaos Orb;Orb of Chance;7;High
Heist;2020-09-20;Chaos Orb;Orb of Chance;7;High
Heist;2020-09-21;Chaos Orb;Orb of Chance;6.90767;High
Heist;2020-09-22;Chaos Orb;Orb of Chance;7.39564;High
Heist;2020-09-23;Chaos Orb;Orb of Chance;7.88891;High
Heist;2020-09-24;Chaos Orb;Orb of Chance;7.92583;High
Heist;2020-09-25;Chaos Orb;Orb of Chance;8.0322;High
Heist;2020-09-26;Chaos Orb;Orb of Chance;8.8266;High
Heist;2020-09-27;Chaos Orb;Orb of Chance;8.79167;High
Heist;2020-09-28;Chaos Orb;Orb of Chance;9.3883;High
Heist;2020-09-29;Chaos Orb;Orb of Chance;13.88302;High
Heist;2020-09-30;Chaos Orb;Orb of Chance;14.62;High
Heist;2020-10-01;Chaos Orb;Orb of Chance;15;High
Heist;2020-10-02;Chaos Orb;Orb of Chance;15;High
Heist;2020-10-03;Chaos Orb;Orb of Chance;15.85441;High
Heist;2020-10-04;Chaos Orb;Orb of Chance;15.9;High
Heist;2020-10-05;Chaos Orb;Orb of Chance;15.97844;High
Heist;2020-10-06;Chaos Orb;Orb of Chance;15.3;High
Heist;2020-10-07;Chaos Orb;Orb of Chance;15.46706;High
Heist;2020-10-08;Chaos Orb;Orb of Chance;15.49686;High
Heist;2020-10-09;Chaos Orb;Orb of Chance;15;High
Heist;2020-10-10;Chaos Orb;Orb of Chance;15;High
Heist;2020-10-11;Chaos Orb;Orb of Chance;14;High
Heist;2020-10-12;Chaos Orb;Orb of Chance;12.99185;High
Heist;2020-10-13;Chaos Orb;Orb of Chance;12.9778;High
Heist;2020-10-14;Chaos Orb;Orb of Chance;13;High
Heist;2020-10-15;Chaos Orb;Orb of Chance;12.5;High
Heist;2020-10-16;Chaos Orb;Orb of Chance;12.5;High
Heist;2020-10-17;Chaos Orb;Orb of Chance;12;High
Heist;2020-10-18;Chaos Orb;Orb of Chance;12;High
Heist;2020-10-19;Chaos Orb;Orb of Chance;11.90016;High
Heist;2020-10-20;Chaos Orb;Orb of Chance;11.86326;High
Heist;2020-10-21;Chaos Orb;Orb of Chance;11.9;High
Heist;2020-10-22;Chaos Orb;Orb of Chance;13.49272;High
Heist;2020-10-23;Chaos Orb;Orb of Chance;14.34784;High
Heist;2020-10-24;Chaos Orb;Orb of Chance;14.87524;High
Heist;2020-10-25;Chaos Orb;Orb of Chance;14.0911;High
Heist;2020-10-26;Chaos Orb;Orb of Chance;13.75156;High
Heist;2020-10-27;Chaos Orb;Orb of Chance;13.30259;High
Heist;2020-10-28;Chaos Orb;Orb of Chance;12.90323;High
Heist;2020-10-29;Chaos Orb;Orb of Chance;12.5;High
Heist;2020-10-30;Chaos Orb;Orb of Chance;12;High
Heist;2020-10-31;Chaos Orb;Orb of Chance;12;High
Heist;2020-11-01;Chaos Orb;Orb of Chance;11.91034;High
Heist;2020-11-02;Chaos Orb;Orb of Chance;11.82866;High
Heist;2020-11-03;Chaos Orb;Orb of Chance;11;High
Heist;2020-11-04;Chaos Orb;Orb of Chance;11;High
Heist;2020-11-05;Chaos Orb;Orb of Chance;11;High
Heist;2020-11-06;Chaos Orb;Orb of Chance;11;High
Heist;2020-11-07;Chaos Orb;Orb of Chance;11;High
Heist;2020-11-08;Chaos Orb;Orb of Chance;11;High
Heist;2020-11-09;Chaos Orb;Orb of Chance;11.02144;High
Heist;2020-11-10;Chaos Orb;Orb of Chance;11.45017;High
Heist;2020-11-11;Chaos Orb;Orb of Chance;11.13475;High
Heist;2020-11-12;Chaos Orb;Orb of Chance;11.42056;High
Heist;2020-11-13;Chaos Orb;Orb of Chance;11;High
Heist;2020-11-14;Chaos Orb;Orb of Chance;11.12147;High
Heist;2020-11-15;Chaos Orb;Orb of Chance;11;High
Heist;2020-11-16;Chaos Orb;Orb of Chance;11;High
Heist;2020-11-17;Chaos Orb;Orb of Chance;11;High
Heist;2020-11-18;Chaos Orb;Orb of Chance;11;High
Heist;2020-11-19;Chaos Orb;Orb of Chance;11.11066;High
Heist;2020-11-20;Chaos Orb;Orb of Chance;11.49787;High
Heist;2020-11-21;Chaos Orb;Orb of Chance;11.55745;High
Heist;2020-11-22;Chaos Orb;Orb of Chance;11.78696;High
Heist;2020-11-23;Chaos Orb;Orb of Chance;11.8812;High
Heist;2020-11-24;Chaos Orb;Orb of Chance;12;High
Heist;2020-11-25;Chaos Orb;Orb of Chance;12;High
Heist;2020-11-26;Chaos Orb;Orb of Chance;12.94526;High
Heist;2020-11-27;Chaos Orb;Orb of Chance;12.96552;High
Heist;2020-11-28;Chaos Orb;Orb of Chance;13;High
Heist;2020-11-29;Chaos Orb;Orb of Chance;13.83855;High
Heist;2020-11-30;Chaos Orb;Orb of Chance;13.8936;High
Heist;2020-12-01;Chaos Orb;Orb of Chance;13.75765;High
Heist;2020-12-02;Chaos Orb;Orb of Chance;13.43056;High
Heist;2020-12-03;Chaos Orb;Orb of Chance;13.4033;High
Heist;2020-12-04;Chaos Orb;Orb of Chance;14.4;High
Heist;2020-12-05;Chaos Orb;Orb of Chance;14.53378;High
Heist;2020-12-06;Chaos Orb;Orb of Chance;14.61633;High
Heist;2020-12-07;Chaos Orb;Orb of Chance;14.73654;High
Heist;2020-12-08;Chaos Orb;Orb of Chance;14.71371;High
Heist;2020-12-09;Chaos Orb;Orb of Chance;14.91064;High
Heist;2020-12-10;Chaos Orb;Orb of Chance;15;High
Heist;2020-12-11;Chaos Orb;Orb of Chance;15;High
Heist;2020-12-12;Chaos Orb;Orb of Chance;14.87234;High
Heist;2020-12-13;Chaos Orb;Orb of Chance;14.74773;High
Heist;2020-12-14;Chaos Orb;Orb of Chance;14.17283;High
Heist;2020-12-15;Chaos Orb;Orb of Chance;14.07216;High
Heist;2020-12-16;Chaos Orb;Orb of Chance;14.73265;High
Heist;2020-12-17;Chaos Orb;Orb of Chance;14.74688;High
Heist;2020-12-18;Chaos Orb;Orb of Chance;14.70211;High
Heist;2020-12-19;Chaos Orb;Orb of Chance;15;High
Heist;2020-12-20;Chaos Orb;Orb of Chance;15;High
Heist;2020-12-21;Chaos Orb;Orb of Chance;15;High
Heist;2020-12-22;Chaos Orb;Orb of Chance;15;High
Heist;2020-12-23;Chaos Orb;Orb of Chance;15.02788;High
Heist;2020-12-24;Chaos Orb;Orb of Chance;14.99963;High
Heist;2020-12-25;Chaos Orb;Orb of Chance;15.00489;High
Heist;2020-12-26;Chaos Orb;Orb of Chance;14.99909;High
Heist;2020-12-27;Chaos Orb;Orb of Chance;15.14856;High
Heist;2020-12-28;Chaos Orb;Orb of Chance;17.97243;High
Heist;2020-12-29;Chaos Orb;Orb of Chance;18.67609;High
