League,Date,Get,Pay,Value,Confidence,daysIntoLeague
Ritual,2021-03-12,Exalted Orb,Chaos Orb,101.0,High,57
Ritual,2021-03-13,Exalted Orb,Chaos Orb,101.5,High,58
Ritual,2021-03-14,Exalted Orb,Chaos Orb,101.60858,High,59
Ritual,2021-03-15,Exalted Orb,Chaos Orb,102.0,High,60
Ritual,2021-03-16,Exalted Orb,Chaos Orb,102.0,High,61
Ritual,2021-03-17,Exalted Orb,Chaos Orb,102.0,High,62
Ritual,2021-03-18,Exalted Orb,Chaos Orb,101.88029,High,63
Ritual,2021-03-19,Exalted Orb,Chaos Orb,101.6501,High,64
Ritual,2021-03-20,Exalted Orb,Chaos Orb,101.979,High,65
Ritual,2021-03-21,Exalted Orb,Chaos Orb,101.0,High,66
Ritual,2021-03-22,Exalted Orb,Chaos Orb,101.0,High,67
Ritual,2021-03-23,Exalted Orb,Chaos Orb,101.5,High,68
Ritual,2021-03-24,Exalted Orb,Chaos Orb,102.0,High,69
Ritual,2021-03-25,Exalted Orb,Chaos Orb,102.0,High,70
Ritual,2021-03-26,Exalted Orb,Chaos Orb,102.0,High,71
Ritual,2021-03-27,Exalted Orb,Chaos Orb,102.0,High,72
Ritual,2021-03-28,Exalted Orb,Chaos Orb,102.0,High,73
Ritual,2021-03-29,Exalted Orb,Chaos Orb,102.0,High,74
Ritual,2021-03-30,Exalted Orb,Chaos Orb,102.0,High,75
Ritual,2021-03-31,Exalted Orb,Chaos Orb,102.0,High,76
Ritual,2021-04-01,Exalted Orb,Chaos Orb,102.0,High,77
Ritual,2021-04-02,Exalted Orb,Chaos Orb,102.0,High,78
Ritual,2021-04-03,Exalted Orb,Chaos Orb,102.0,High,79
Ritual,2021-04-04,Exalted Orb,Chaos Orb,102.44177,High,80
Ritual,2021-04-05,Exalted Orb,Chaos Orb,102.60006,High,81
Ritual,2021-04-06,Exalted Orb,Chaos Orb,102.0,High,82
Ritual,2021-04-07,Exalted Orb,Chaos Orb,103.0,High,83
Ritual,2021-04-08,Exalted Orb,Chaos Orb,103.0,High,84
Ritual,2021-04-09,Exalted Orb,Chaos Orb,103.49202,High,85
Ritual,2021-04-10,Exalted Orb,Chaos Orb,105.0,High,86
Ritual,2021-04-11,Exalted Orb,Chaos Orb,105.0204,High,87
Ritual,2021-04-12,Exalted Orb,Chaos Orb,105.0,High,88
Ritual,2021-01-15,Cartographer's Chisel,Chaos Orb,1.0,Medium,1
Ritual,2021-01-16,Cartographer's Chisel,Chaos Orb,0.25,High,2
Ritual,2021-01-17,Cartographer's Chisel,Chaos Orb,0.33333,High,3
Ritual,2021-01-18,Cartographer's Chisel,Chaos Orb,0.33333,High,4
Ritual,2021-01-19,Cartographer's Chisel,Chaos Orb,0.33333,High,5
Ritual,2021-01-20,Cartographer's Chisel,Chaos Orb,0.33333,High,6
Ritual,2021-01-21,Cartographer's Chisel,Chaos Orb,0.33333,High,7
Ritual,2021-01-22,Cartographer's Chisel,Chaos Orb,0.33333,High,8
Ritual,2021-01-23,Cartographer's Chisel,Chaos Orb,0.38617,High,9
Ritual,2021-01-24,Cartographer's Chisel,Chaos Orb,0.4,High,10
Ritual,2021-01-25,Cartographer's Chisel,Chaos Orb,0.39375,High,11
Ritual,2021-01-26,Cartographer's Chisel,Chaos Orb,0.37676,High,12
Ritual,2021-01-27,Cartographer's Chisel,Chaos Orb,0.35,High,13
Ritual,2021-01-28,Cartographer's Chisel,Chaos Orb,0.33333,High,14
Ritual,2021-01-29,Cartographer's Chisel,Chaos Orb,0.32728,High,15
Ritual,2021-01-30,Cartographer's Chisel,Chaos Orb,0.31429,High,16
Ritual,2021-01-31,Cartographer's Chisel,Chaos Orb,0.303,High,17
Ritual,2021-02-01,Cartographer's Chisel,Chaos Orb,0.30303,High,18
Ritual,2021-02-02,Cartographer's Chisel,Chaos Orb,0.30147,High,19
Ritual,2021-02-03,Cartographer's Chisel,Chaos Orb,0.3,High,20
Ritual,2021-02-04,Cartographer's Chisel,Chaos Orb,0.3,High,21
Ritual,2021-02-05,Cartographer's Chisel,Chaos Orb,0.3,High,22
Ritual,2021-02-06,Cartographer's Chisel,Chaos Orb,0.30303,High,23
Ritual,2021-02-07,Cartographer's Chisel,Chaos Orb,0.30128,High,24
Ritual,2021-02-08,Cartographer's Chisel,Chaos Orb,0.3125,High,25
Ritual,2021-02-09,Cartographer's Chisel,Chaos Orb,0.32243,High,26
Ritual,2021-02-10,Cartographer's Chisel,Chaos Orb,0.33333,High,27
Ritual,2021-02-11,Cartographer's Chisel,Chaos Orb,0.3165,High,28
Ritual,2021-02-12,Cartographer's Chisel,Chaos Orb,0.33333,High,29
Ritual,2021-02-13,Cartographer's Chisel,Chaos Orb,0.33333,High,30
Ritual,2021-02-14,Cartographer's Chisel,Chaos Orb,0.33333,High,31
Ritual,2021-02-15,Cartographer's Chisel,Chaos Orb,0.33333,High,32
Ritual,2021-02-16,Cartographer's Chisel,Chaos Orb,0.33333,High,33
Ritual,2021-02-17,Cartographer's Chisel,Chaos Orb,0.33333,High,34
Ritual,2021-02-18,Cartographer's Chisel,Chaos Orb,0.33333,High,35
Ritual,2021-02-19,Cartographer's Chisel,Chaos Orb,0.33333,High,36
Ritual,2021-02-20,Cartographer's Chisel,Chaos Orb,0.33333,High,37
Ritual,2021-02-21,Cartographer's Chisel,Chaos Orb,0.34987,High,38
Ritual,2021-02-22,Cartographer's Chisel,Chaos Orb,0.35609,High,39
Ritual,2021-02-23,Cartographer's Chisel,Chaos Orb,0.35238,High,40
Ritual,2021-02-24,Cartographer's Chisel,Chaos Orb,0.35613,High,41
Ritual,2021-02-25,Cartographer's Chisel,Chaos Orb,0.3561,High,42
Ritual,2021-02-26,Cartographer's Chisel,Chaos Orb,0.35461,High,43
Ritual,2021-02-27,Cartographer's Chisel,Chaos Orb,0.35085,High,44
Ritual,2021-02-28,Cartographer's Chisel,Chaos Orb,0.34483,High,45
Ritual,2021-03-01,Cartographer's Chisel,Chaos Orb,0.34714,High,46
Ritual,2021-03-02,Cartographer's Chisel,Chaos Orb,0.34836,High,47
Ritual,2021-03-03,Cartographer's Chisel,Chaos Orb,0.34669,High,48
Ritual,2021-03-04,Cartographer's Chisel,Chaos Orb,0.34479,High,49
Ritual,2021-03-05,Cartographer's Chisel,Chaos Orb,0.33633,High,50
Ritual,2021-03-06,Cartographer's Chisel,Chaos Orb,0.3354,High,51
Ritual,2021-03-07,Cartographer's Chisel,Chaos Orb,0.33333,High,52
Ritual,2021-03-08,Cartographer's Chisel,Chaos Orb,0.33361,High,53
Ritual,2021-03-09,Cartographer's Chisel,Chaos Orb,0.33411,High,54
Ritual,2021-03-10,Cartographer's Chisel,Chaos Orb,0.3333,High,55
Ritual,2021-03-11,Cartographer's Chisel,Chaos Orb,0.32983,High,56
Ritual,2021-03-12,Cartographer's Chisel,Chaos Orb,0.32665,High,57
Ritual,2021-03-13,Cartographer's Chisel,Chaos Orb,0.32692,High,58
Ritual,2021-03-14,Cartographer's Chisel,Chaos Orb,0.32272,High,59
Ritual,2021-03-15,Cartographer's Chisel,Chaos Orb,0.32365,High,60
Ritual,2021-03-16,Cartographer's Chisel,Chaos Orb,0.31926,High,61
Ritual,2021-03-17,Cartographer's Chisel,Chaos Orb,0.31904,High,62
Ritual,2021-03-18,Cartographer's Chisel,Chaos Orb,0.31596,High,63
Ritual,2021-03-19,Cartographer's Chisel,Chaos Orb,0.30882,High,64
Ritual,2021-03-20,Cartographer's Chisel,Chaos Orb,0.31031,High,65
Ritual,2021-03-21,Cartographer's Chisel,Chaos Orb,0.31009,High,66
Ritual,2021-03-22,Cartographer's Chisel,Chaos Orb,0.30603,High,67
Ritual,2021-03-23,Cartographer's Chisel,Chaos Orb,0.30623,High,68
Ritual,2021-03-24,Cartographer's Chisel,Chaos Orb,0.30581,High,69
Ritual,2021-03-25,Cartographer's Chisel,Chaos Orb,0.30712,High,70
Ritual,2021-03-26,Cartographer's Chisel,Chaos Orb,0.30312,High,71
Ritual,2021-03-27,Cartographer's Chisel,Chaos Orb,0.29988,High,72
Ritual,2021-03-28,Cartographer's Chisel,Chaos Orb,0.29988,High,73
Ritual,2021-03-29,Cartographer's Chisel,Chaos Orb,0.29598,High,74
Ritual,2021-03-30,Cartographer's Chisel,Chaos Orb,0.29172,High,75
Ritual,2021-03-31,Cartographer's Chisel,Chaos Orb,0.29172,High,76
Ritual,2021-04-01,Cartographer's Chisel,Chaos Orb,0.29172,High,77
Ritual,2021-04-02,Cartographer's Chisel,Chaos Orb,0.28356,High,78
Ritual,2021-04-03,Cartographer's Chisel,Chaos Orb,0.28356,High,79
Ritual,2021-04-04,Cartographer's Chisel,Chaos Orb,0.28356,High,80
Ritual,2021-04-05,Cartographer's Chisel,Chaos Orb,0.28407,High,81
Ritual,2021-04-06,Cartographer's Chisel,Chaos Orb,0.28849,High,82
Ritual,2021-04-07,Cartographer's Chisel,Chaos Orb,0.28734,High,83
Ritual,2021-04-08,Cartographer's Chisel,Chaos Orb,0.28769,High,84
Ritual,2021-04-09,Cartographer's Chisel,Chaos Orb,0.28806,High,85
Ritual,2021-04-10,Cartographer's Chisel,Chaos Orb,0.2919,High,86
Ritual,2021-04-11,Cartographer's Chisel,Chaos Orb,0.29222,High,87
Ritual,2021-04-12,Cartographer's Chisel,Chaos Orb,0.29155,High,88
Ritual,2021-01-15,Orb of Annulment,Chaos Orb,3.41921,Medium,1
Ritual,2021-01-16,Orb of Annulment,Chaos Orb,2.0,High,2
Ritual,2021-01-17,Orb of Annulment,Chaos Orb,3.0,High,3
Ritual,2021-01-18,Orb of Annulment,Chaos Orb,3.00015,High,4
Ritual,2021-01-19,Orb of Annulment,Chaos Orb,4.0,High,5
Ritual,2021-01-20,Orb of Annulment,Chaos Orb,3.46129,High,6
Ritual,2021-01-21,Orb of Annulment,Chaos Orb,4.0,High,7
Ritual,2021-01-22,Orb of Annulment,Chaos Orb,4.0,High,8
Ritual,2021-01-23,Orb of Annulment,Chaos Orb,3.78976,High,9
Ritual,2021-01-24,Orb of Annulment,Chaos Orb,3.0,High,10
Ritual,2021-01-25,Orb of Annulment,Chaos Orb,3.0,High,11
Ritual,2021-01-26,Orb of Annulment,Chaos Orb,3.0,High,12
Ritual,2021-01-27,Orb of Annulment,Chaos Orb,3.0,High,13
Ritual,2021-01-28,Orb of Annulment,Chaos Orb,3.0,High,14
Ritual,2021-01-29,Orb of Annulment,Chaos Orb,3.0,High,15
Ritual,2021-01-30,Orb of Annulment,Chaos Orb,3.0,High,16
Ritual,2021-01-31,Orb of Annulment,Chaos Orb,2.76846,High,17
Ritual,2021-02-01,Orb of Annulment,Chaos Orb,2.5,High,18
Ritual,2021-02-02,Orb of Annulment,Chaos Orb,2.5,High,19
Ritual,2021-02-03,Orb of Annulment,Chaos Orb,2.49807,High,20
Ritual,2021-02-04,Orb of Annulment,Chaos Orb,2.5,High,21
Ritual,2021-02-05,Orb of Annulment,Chaos Orb,2.40615,High,22
Ritual,2021-02-06,Orb of Annulment,Chaos Orb,2.0,High,23
Ritual,2021-02-07,Orb of Annulment,Chaos Orb,2.0,High,24
Ritual,2021-02-08,Orb of Annulment,Chaos Orb,2.0,High,25
Ritual,2021-02-09,Orb of Annulment,Chaos Orb,2.0,High,26
Ritual,2021-02-10,Orb of Annulment,Chaos Orb,2.0,High,27
Ritual,2021-02-11,Orb of Annulment,Chaos Orb,2.0,High,28
Ritual,2021-02-12,Orb of Annulment,Chaos Orb,2.0,High,29
Ritual,2021-02-13,Orb of Annulment,Chaos Orb,2.0,High,30
Ritual,2021-02-14,Orb of Annulment,Chaos Orb,1.5,High,31
Ritual,2021-02-15,Orb of Annulment,Chaos Orb,1.46613,High,32
Ritual,2021-02-16,Orb of Annulment,Chaos Orb,1.42857,High,33
Ritual,2021-02-17,Orb of Annulment,Chaos Orb,1.42706,High,34
Ritual,2021-02-18,Orb of Annulment,Chaos Orb,1.35383,High,35
Ritual,2021-02-19,Orb of Annulment,Chaos Orb,1.32894,High,36
Ritual,2021-02-20,Orb of Annulment,Chaos Orb,1.20281,High,37
Ritual,2021-02-21,Orb of Annulment,Chaos Orb,1.0,High,38
Ritual,2021-02-22,Orb of Annulment,Chaos Orb,1.0,High,39
Ritual,2021-02-23,Orb of Annulment,Chaos Orb,1.0,High,40
Ritual,2021-02-24,Orb of Annulment,Chaos Orb,1.0,High,41
Ritual,2021-02-25,Orb of Annulment,Chaos Orb,1.0,High,42
Ritual,2021-02-26,Orb of Annulment,Chaos Orb,1.0,High,43
Ritual,2021-02-27,Orb of Annulment,Chaos Orb,1.0,High,44
Ritual,2021-02-28,Orb of Annulment,Chaos Orb,1.0,High,45
Ritual,2021-03-01,Orb of Annulment,Chaos Orb,1.0,High,46
Ritual,2021-03-02,Orb of Annulment,Chaos Orb,1.0,High,47
Ritual,2021-03-03,Orb of Annulment,Chaos Orb,1.0,High,48
Ritual,2021-03-04,Orb of Annulment,Chaos Orb,1.0,High,49
Ritual,2021-03-05,Orb of Annulment,Chaos Orb,1.0,High,50
Ritual,2021-03-06,Orb of Annulment,Chaos Orb,1.0,High,51
Ritual,2021-03-07,Orb of Annulment,Chaos Orb,1.0,High,52
Ritual,2021-03-08,Orb of Annulment,Chaos Orb,1.0,High,53
Ritual,2021-03-09,Orb of Annulment,Chaos Orb,1.0,High,54
Ritual,2021-03-10,Orb of Annulment,Chaos Orb,1.0,High,55
Ritual,2021-03-11,Orb of Annulment,Chaos Orb,1.0,High,56
Ritual,2021-03-12,Orb of Annulment,Chaos Orb,1.0,High,57
Ritual,2021-03-13,Orb of Annulment,Chaos Orb,1.0,High,58
Ritual,2021-03-14,Orb of Annulment,Chaos Orb,1.0,High,59
Ritual,2021-03-15,Orb of Annulment,Chaos Orb,1.0,High,60
Ritual,2021-03-16,Orb of Annulment,Chaos Orb,1.0,High,61
Ritual,2021-03-17,Orb of Annulment,Chaos Orb,1.0,High,62
Ritual,2021-03-18,Orb of Annulment,Chaos Orb,1.0,High,63
Ritual,2021-03-19,Orb of Annulment,Chaos Orb,1.0,High,64
Ritual,2021-03-20,Orb of Annulment,Chaos Orb,1.0,High,65
Ritual,2021-03-21,Orb of Annulment,Chaos Orb,1.0,High,66
Ritual,2021-03-22,Orb of Annulment,Chaos Orb,1.0,High,67
Ritual,2021-03-23,Orb of Annulment,Chaos Orb,1.0,High,68
Ritual,2021-03-24,Orb of Annulment,Chaos Orb,1.0,High,69
Ritual,2021-03-25,Orb of Annulment,Chaos Orb,1.07427,High,70
Ritual,2021-03-26,Orb of Annulment,Chaos Orb,1.5,High,71
Ritual,2021-03-27,Orb of Annulment,Chaos Orb,1.2,High,72
Ritual,2021-03-28,Orb of Annulment,Chaos Orb,1.11258,High,73
Ritual,2021-03-29,Orb of Annulment,Chaos Orb,1.5,High,74
Ritual,2021-03-30,Orb of Annulment,Chaos Orb,1.46706,High,75
Ritual,2021-03-31,Orb of Annulment,Chaos Orb,1.5,High,76
Ritual,2021-04-01,Orb of Annulment,Chaos Orb,1.71143,High,77
Ritual,2021-04-02,Orb of Annulment,Chaos Orb,1.66929,High,78
Ritual,2021-04-03,Orb of Annulment,Chaos Orb,1.22549,High,79
Ritual,2021-04-04,Orb of Annulment,Chaos Orb,1.0,High,80
Ritual,2021-04-05,Orb of Annulment,Chaos Orb,1.51011,High,81
Ritual,2021-04-06,Orb of Annulment,Chaos Orb,1.51309,High,82
Ritual,2021-04-07,Orb of Annulment,Chaos Orb,1.9138,High,83
Ritual,2021-04-08,Orb of Annulment,Chaos Orb,1.91526,High,84
Ritual,2021-04-09,Orb of Annulment,Chaos Orb,1.27365,High,85
Ritual,2021-04-10,Orb of Annulment,Chaos Orb,1.15868,High,86
Ritual,2021-04-11,Orb of Annulment,Chaos Orb,1.63012,High,87
Ritual,2021-04-12,Orb of Annulment,Chaos Orb,1.20935,High,88
Ritual,2021-01-15,Sacrifice at Dawn,Chaos Orb,1.0,High,1
Ritual,2021-01-16,Sacrifice at Dawn,Chaos Orb,1.0,High,2
Ritual,2021-01-17,Sacrifice at Dawn,Chaos Orb,0.90723,High,3
Ritual,2021-01-18,Sacrifice at Dawn,Chaos Orb,0.5,High,4
Ritual,2021-01-19,Sacrifice at Dawn,Chaos Orb,0.48333,High,5
Ritual,2021-01-20,Sacrifice at Dawn,Chaos Orb,0.33333,High,6
Ritual,2021-01-21,Sacrifice at Dawn,Chaos Orb,0.33333,High,7
Ritual,2021-01-22,Sacrifice at Dawn,Chaos Orb,0.33333,High,8
Ritual,2021-01-23,Sacrifice at Dawn,Chaos Orb,0.31809,High,9
Ritual,2021-01-24,Sacrifice at Dawn,Chaos Orb,0.31667,High,10
Ritual,2021-01-25,Sacrifice at Dawn,Chaos Orb,0.31667,High,11
Ritual,2021-01-26,Sacrifice at Dawn,Chaos Orb,0.32037,High,12
Ritual,2021-01-27,Sacrifice at Dawn,Chaos Orb,0.32038,High,13
Ritual,2021-01-28,Sacrifice at Dawn,Chaos Orb,0.32859,High,14
Ritual,2021-01-29,Sacrifice at Dawn,Chaos Orb,0.31502,High,15
Ritual,2021-01-30,Sacrifice at Dawn,Chaos Orb,0.28571,High,16
Ritual,2021-01-31,Sacrifice at Dawn,Chaos Orb,0.28571,High,17
Ritual,2021-02-01,Sacrifice at Dawn,Chaos Orb,0.28571,High,18
Ritual,2021-02-02,Sacrifice at Dawn,Chaos Orb,0.28571,High,19
Ritual,2021-02-03,Sacrifice at Dawn,Chaos Orb,0.28571,High,20
Ritual,2021-02-04,Sacrifice at Dawn,Chaos Orb,0.28571,High,21
Ritual,2021-02-05,Sacrifice at Dawn,Chaos Orb,0.28571,High,22
Ritual,2021-02-06,Sacrifice at Dawn,Chaos Orb,0.28571,High,23
Ritual,2021-02-07,Sacrifice at Dawn,Chaos Orb,0.28852,High,24
Ritual,2021-02-08,Sacrifice at Dawn,Chaos Orb,0.32776,High,25
Ritual,2021-02-09,Sacrifice at Dawn,Chaos Orb,0.3282,High,26
Ritual,2021-02-10,Sacrifice at Dawn,Chaos Orb,0.33333,High,27
Ritual,2021-02-11,Sacrifice at Dawn,Chaos Orb,0.32615,High,28
Ritual,2021-02-12,Sacrifice at Dawn,Chaos Orb,0.33333,High,29
Ritual,2021-02-13,Sacrifice at Dawn,Chaos Orb,0.33333,High,30
Ritual,2021-02-14,Sacrifice at Dawn,Chaos Orb,0.33333,High,31
Ritual,2021-02-15,Sacrifice at Dawn,Chaos Orb,0.33333,High,32
Ritual,2021-02-16,Sacrifice at Dawn,Chaos Orb,0.33333,High,33
Ritual,2021-02-17,Sacrifice at Dawn,Chaos Orb,0.33333,High,34
Ritual,2021-02-18,Sacrifice at Dawn,Chaos Orb,0.31862,High,35
Ritual,2021-02-19,Sacrifice at Dawn,Chaos Orb,0.33333,High,36
Ritual,2021-02-20,Sacrifice at Dawn,Chaos Orb,0.32815,High,37
Ritual,2021-02-21,Sacrifice at Dawn,Chaos Orb,0.33297,High,38
Ritual,2021-02-22,Sacrifice at Dawn,Chaos Orb,0.33333,High,39
Ritual,2021-02-23,Sacrifice at Dawn,Chaos Orb,0.33333,High,40
Ritual,2021-02-24,Sacrifice at Dawn,Chaos Orb,0.33333,High,41
Ritual,2021-02-25,Sacrifice at Dawn,Chaos Orb,0.33333,High,42
Ritual,2021-02-26,Sacrifice at Dawn,Chaos Orb,0.33333,High,43
Ritual,2021-02-27,Sacrifice at Dawn,Chaos Orb,0.33322,High,44
Ritual,2021-02-28,Sacrifice at Dawn,Chaos Orb,0.33333,High,45
Ritual,2021-03-01,Sacrifice at Dawn,Chaos Orb,0.33333,High,46
Ritual,2021-03-02,Sacrifice at Dawn,Chaos Orb,0.33333,High,47
Ritual,2021-03-03,Sacrifice at Dawn,Chaos Orb,0.33333,High,48
Ritual,2021-03-04,Sacrifice at Dawn,Chaos Orb,0.33333,High,49
Ritual,2021-03-05,Sacrifice at Dawn,Chaos Orb,0.33333,High,50
Ritual,2021-03-06,Sacrifice at Dawn,Chaos Orb,0.33333,High,51
Ritual,2021-03-07,Sacrifice at Dawn,Chaos Orb,0.33333,High,52
Ritual,2021-03-08,Sacrifice at Dawn,Chaos Orb,0.33333,High,53
Ritual,2021-03-09,Sacrifice at Dawn,Chaos Orb,0.33333,High,54
Ritual,2021-03-10,Sacrifice at Dawn,Chaos Orb,0.33333,High,55
Ritual,2021-03-11,Sacrifice at Dawn,Chaos Orb,0.33333,High,56
Ritual,2021-03-12,Sacrifice at Dawn,Chaos Orb,0.33333,High,57
Ritual,2021-03-13,Sacrifice at Dawn,Chaos Orb,0.33333,High,58
Ritual,2021-03-14,Sacrifice at Dawn,Chaos Orb,0.33333,High,59
Ritual,2021-03-15,Sacrifice at Dawn,Chaos Orb,0.33333,High,60
Ritual,2021-03-16,Sacrifice at Dawn,Chaos Orb,0.33333,High,61
Ritual,2021-03-17,Sacrifice at Dawn,Chaos Orb,0.33333,High,62
Ritual,2021-03-18,Sacrifice at Dawn,Chaos Orb,0.33333,High,63
Ritual,2021-03-19,Sacrifice at Dawn,Chaos Orb,0.33333,High,64
Ritual,2021-03-20,Sacrifice at Dawn,Chaos Orb,0.33333,High,65
Ritual,2021-03-21,Sacrifice at Dawn,Chaos Orb,0.33333,High,66
Ritual,2021-03-22,Sacrifice at Dawn,Chaos Orb,0.33333,High,67
Ritual,2021-03-23,Sacrifice at Dawn,Chaos Orb,0.33333,High,68
Ritual,2021-03-24,Sacrifice at Dawn,Chaos Orb,0.33333,High,69
Ritual,2021-03-25,Sacrifice at Dawn,Chaos Orb,0.33333,High,70
Ritual,2021-03-26,Sacrifice at Dawn,Chaos Orb,0.33333,High,71
Ritual,2021-03-27,Sacrifice at Dawn,Chaos Orb,0.33333,High,72
Ritual,2021-03-28,Sacrifice at Dawn,Chaos Orb,0.33333,High,73
Ritual,2021-03-29,Sacrifice at Dawn,Chaos Orb,0.33333,High,74
Ritual,2021-03-30,Sacrifice at Dawn,Chaos Orb,0.33333,High,75
Ritual,2021-03-31,Sacrifice at Dawn,Chaos Orb,0.33333,High,76
Ritual,2021-04-01,Sacrifice at Dawn,Chaos Orb,0.31667,High,77
Ritual,2021-04-02,Sacrifice at Dawn,Chaos Orb,0.31667,High,78
Ritual,2021-04-03,Sacrifice at Dawn,Chaos Orb,0.33333,High,79
Ritual,2021-04-04,Sacrifice at Dawn,Chaos Orb,0.33333,High,80
Ritual,2021-04-05,Sacrifice at Dawn,Chaos Orb,0.33333,High,81
Ritual,2021-04-06,Sacrifice at Dawn,Chaos Orb,0.33333,High,82
Ritual,2021-04-07,Sacrifice at Dawn,Chaos Orb,0.33333,High,83
Ritual,2021-04-08,Sacrifice at Dawn,Chaos Orb,0.33333,High,84
Ritual,2021-04-09,Sacrifice at Dawn,Chaos Orb,0.33333,High,85
Ritual,2021-04-10,Sacrifice at Dawn,Chaos Orb,0.33333,High,86
Ritual,2021-04-11,Sacrifice at Dawn,Chaos Orb,0.33333,High,87
Ritual,2021-04-12,Sacrifice at Dawn,Chaos Orb,0.33333,High,88
Ritual,2021-01-15,Sacrifice at Dusk,Chaos Orb,1.0,High,1
Ritual,2021-01-16,Sacrifice at Dusk,Chaos Orb,1.0,High,2
Ritual,2021-01-17,Sacrifice at Dusk,Chaos Orb,0.72521,High,3
Ritual,2021-01-18,Sacrifice at Dusk,Chaos Orb,0.46667,High,4
Ritual,2021-01-19,Sacrifice at Dusk,Chaos Orb,0.39151,High,5
Ritual,2021-01-20,Sacrifice at Dusk,Chaos Orb,0.33333,High,6
Ritual,2021-01-21,Sacrifice at Dusk,Chaos Orb,0.33333,High,7
Ritual,2021-01-22,Sacrifice at Dusk,Chaos Orb,0.31667,High,8
Ritual,2021-01-23,Sacrifice at Dusk,Chaos Orb,0.29848,High,9
Ritual,2021-01-24,Sacrifice at Dusk,Chaos Orb,0.28556,High,10
Ritual,2021-01-25,Sacrifice at Dusk,Chaos Orb,0.28333,High,11
Ritual,2021-01-26,Sacrifice at Dusk,Chaos Orb,0.28462,High,12
Ritual,2021-01-27,Sacrifice at Dusk,Chaos Orb,0.2846,High,13
Ritual,2021-01-28,Sacrifice at Dusk,Chaos Orb,0.28571,High,14
Ritual,2021-01-29,Sacrifice at Dusk,Chaos Orb,0.28333,High,15
Ritual,2021-01-30,Sacrifice at Dusk,Chaos Orb,0.28333,High,16
Ritual,2021-01-31,Sacrifice at Dusk,Chaos Orb,0.28333,High,17
Ritual,2021-02-01,Sacrifice at Dusk,Chaos Orb,0.28314,High,18
Ritual,2021-02-02,Sacrifice at Dusk,Chaos Orb,0.28333,High,19
Ritual,2021-02-03,Sacrifice at Dusk,Chaos Orb,0.28325,High,20
Ritual,2021-02-04,Sacrifice at Dusk,Chaos Orb,0.28425,High,21
Ritual,2021-02-05,Sacrifice at Dusk,Chaos Orb,0.28333,High,22
Ritual,2021-02-06,Sacrifice at Dusk,Chaos Orb,0.28444,High,23
Ritual,2021-02-07,Sacrifice at Dusk,Chaos Orb,0.28571,High,24
Ritual,2021-02-08,Sacrifice at Dusk,Chaos Orb,0.29915,High,25
Ritual,2021-02-09,Sacrifice at Dusk,Chaos Orb,0.28851,High,26
Ritual,2021-02-10,Sacrifice at Dusk,Chaos Orb,0.32039,High,27
Ritual,2021-02-11,Sacrifice at Dusk,Chaos Orb,0.28617,High,28
Ritual,2021-02-12,Sacrifice at Dusk,Chaos Orb,0.28571,High,29
Ritual,2021-02-13,Sacrifice at Dusk,Chaos Orb,0.33333,High,30
Ritual,2021-02-14,Sacrifice at Dusk,Chaos Orb,0.33333,High,31
Ritual,2021-02-15,Sacrifice at Dusk,Chaos Orb,0.33333,High,32
Ritual,2021-02-16,Sacrifice at Dusk,Chaos Orb,0.33333,High,33
Ritual,2021-02-17,Sacrifice at Dusk,Chaos Orb,0.33333,High,34
Ritual,2021-02-18,Sacrifice at Dusk,Chaos Orb,0.28571,High,35
Ritual,2021-02-19,Sacrifice at Dusk,Chaos Orb,0.29533,High,36
Ritual,2021-02-20,Sacrifice at Dusk,Chaos Orb,0.28663,High,37
Ritual,2021-02-21,Sacrifice at Dusk,Chaos Orb,0.33146,High,38
Ritual,2021-02-22,Sacrifice at Dusk,Chaos Orb,0.33333,High,39
Ritual,2021-02-23,Sacrifice at Dusk,Chaos Orb,0.33333,High,40
Ritual,2021-02-24,Sacrifice at Dusk,Chaos Orb,0.33333,High,41
Ritual,2021-02-25,Sacrifice at Dusk,Chaos Orb,0.33333,High,42
Ritual,2021-02-26,Sacrifice at Dusk,Chaos Orb,0.33333,High,43
Ritual,2021-02-27,Sacrifice at Dusk,Chaos Orb,0.33333,High,44
Ritual,2021-02-28,Sacrifice at Dusk,Chaos Orb,0.33333,High,45
Ritual,2021-03-01,Sacrifice at Dusk,Chaos Orb,0.33333,High,46
Ritual,2021-03-02,Sacrifice at Dusk,Chaos Orb,0.33333,High,47
Ritual,2021-03-03,Sacrifice at Dusk,Chaos Orb,0.33333,High,48
Ritual,2021-03-04,Sacrifice at Dusk,Chaos Orb,0.33333,High,49
Ritual,2021-03-05,Sacrifice at Dusk,Chaos Orb,0.33333,High,50
Ritual,2021-03-06,Sacrifice at Dusk,Chaos Orb,0.33333,High,51
Ritual,2021-03-07,Sacrifice at Dusk,Chaos Orb,0.33333,High,52
Ritual,2021-03-08,Sacrifice at Dusk,Chaos Orb,0.33333,High,53
Ritual,2021-03-09,Sacrifice at Dusk,Chaos Orb,0.33333,High,54
Ritual,2021-03-10,Sacrifice at Dusk,Chaos Orb,0.33333,High,55
Ritual,2021-03-11,Sacrifice at Dusk,Chaos Orb,0.33333,High,56
Ritual,2021-03-12,Sacrifice at Dusk,Chaos Orb,0.33333,High,57
Ritual,2021-03-13,Sacrifice at Dusk,Chaos Orb,0.33333,High,58
