League;Date;Get;Pay;Value;Confidence
Ritual;2021-02-12;Chaos Orb;Jeweller's Orb;18.64599;High
Ritual;2021-02-13;Chaos Orb;Jeweller's Orb;21.25386;High
Ritual;2021-02-14;Chaos Orb;Jeweller's Orb;21.21429;High
Ritual;2021-02-15;Chaos Orb;Jeweller's Orb;21.33333;High
Ritual;2021-02-16;Chaos Orb;Jeweller's Orb;22.25;High
Ritual;2021-02-17;Chaos Orb;Jeweller's Orb;23.71417;High
Ritual;2021-02-18;Chaos Orb;Jeweller's Orb;24.7619;High
Ritual;2021-02-19;Chaos Orb;Jeweller's Orb;25.30068;High
Ritual;2021-02-20;Chaos Orb;Jeweller's Orb;25.67597;High
Ritual;2021-02-21;Chaos Orb;Jeweller's Orb;26;High
Ritual;2021-02-22;Chaos Orb;Jeweller's Orb;26;High
Ritual;2021-02-23;Chaos Orb;Jeweller's Orb;26.5;High
Ritual;2021-02-24;Chaos Orb;Jeweller's Orb;26.5;High
Ritual;2021-02-25;Chaos Orb;Jeweller's Orb;27;High
Ritual;2021-02-26;Chaos Orb;Jeweller's Orb;27;High
Ritual;2021-02-27;Chaos Orb;Jeweller's Orb;27.93806;High
Ritual;2021-02-28;Chaos Orb;Jeweller's Orb;27.5175;High
Ritual;2021-03-01;Chaos Orb;Jeweller's Orb;27.5;High
Ritual;2021-03-02;Chaos Orb;Jeweller's Orb;27.94601;High
Ritual;2021-03-03;Chaos Orb;Jeweller's Orb;27.99418;High
Ritual;2021-03-04;Chaos Orb;Jeweller's Orb;28;High
Ritual;2021-03-05;Chaos Orb;Jeweller's Orb;28;High
Ritual;2021-03-06;Chaos Orb;Jeweller's Orb;28;High
Ritual;2021-03-07;Chaos Orb;Jeweller's Orb;28;High
Ritual;2021-03-08;Chaos Orb;Jeweller's Orb;28;High
Ritual;2021-03-09;Chaos Orb;Jeweller's Orb;28;High
Ritual;2021-03-10;Chaos Orb;Jeweller's Orb;28.43716;High
Ritual;2021-03-11;Chaos Orb;Jeweller's Orb;29;High
Ritual;2021-03-12;Chaos Orb;Jeweller's Orb;29;High
Ritual;2021-03-13;Chaos Orb;Jeweller's Orb;29;High
Ritual;2021-03-14;Chaos Orb;Jeweller's Orb;29;High
Ritual;2021-03-15;Chaos Orb;Jeweller's Orb;29;High
Ritual;2021-03-16;Chaos Orb;Jeweller's Orb;29.39721;High
Ritual;2021-03-17;Chaos Orb;Jeweller's Orb;29.01884;High
Ritual;2021-03-18;Chaos Orb;Jeweller's Orb;28.43411;High
Ritual;2021-03-19;Chaos Orb;Jeweller's Orb;28.38482;High
Ritual;2021-03-20;Chaos Orb;Jeweller's Orb;28.38578;High
Ritual;2021-03-21;Chaos Orb;Jeweller's Orb;28.07281;High
Ritual;2021-03-22;Chaos Orb;Jeweller's Orb;28;High
Ritual;2021-03-23;Chaos Orb;Jeweller's Orb;27.91002;High
Ritual;2021-03-24;Chaos Orb;Jeweller's Orb;27.9488;High
Ritual;2021-03-25;Chaos Orb;Jeweller's Orb;27.97134;High
Ritual;2021-03-26;Chaos Orb;Jeweller's Orb;26;High
Ritual;2021-03-27;Chaos Orb;Jeweller's Orb;24.47323;High
Ritual;2021-03-28;Chaos Orb;Jeweller's Orb;24.47115;High
Ritual;2021-03-29;Chaos Orb;Jeweller's Orb;24;High
Ritual;2021-03-30;Chaos Orb;Jeweller's Orb;22.39956;High
Ritual;2021-03-31;Chaos Orb;Jeweller's Orb;21.67343;High
Ritual;2021-04-01;Chaos Orb;Jeweller's Orb;21.08821;High
Ritual;2021-04-02;Chaos Orb;Jeweller's Orb;21.80673;High
Ritual;2021-04-03;Chaos Orb;Jeweller's Orb;20.36917;High
Ritual;2021-04-04;Chaos Orb;Jeweller's Orb;20.91061;High
Ritual;2021-04-05;Chaos Orb;Jeweller's Orb;21.3875;High
Ritual;2021-04-06;Chaos Orb;Jeweller's Orb;22.99181;High
Ritual;2021-04-07;Chaos Orb;Jeweller's Orb;22.20332;High
Ritual;2021-04-08;Chaos Orb;Jeweller's Orb;21.30932;High
Ritual;2021-04-09;Chaos Orb;Jeweller's Orb;21.60269;High
Ritual;2021-04-10;Chaos Orb;Jeweller's Orb;21.88529;High
Ritual;2021-04-11;Chaos Orb;Jeweller's Orb;20.95859;High
Ritual;2021-04-12;Chaos Orb;Jeweller's Orb;21.97603;High
Ritual;2021-01-16;Timeless Eternal Empire Splinter;Chaos Orb;0.42347;High
Ritual;2021-01-17;Timeless Eternal Empire Splinter;Chaos Orb;0.33333;High
Ritual;2021-01-18;Timeless Eternal Empire Splinter;Chaos Orb;0.33333;High
Ritual;2021-01-19;Timeless Eternal Empire Splinter;Chaos Orb;0.33333;High
Ritual;2021-01-20;Timeless Eternal Empire Splinter;Chaos Orb;0.33241;High
Ritual;2021-01-21;Timeless Eternal Empire Splinter;Chaos Orb;0.30218;High
Ritual;2021-01-22;Timeless Eternal Empire Splinter;Chaos Orb;0.28571;High
Ritual;2021-01-23;Timeless Eternal Empire Splinter;Chaos Orb;0.27026;High
Ritual;2021-01-24;Timeless Eternal Empire Splinter;Chaos Orb;0.26373;High
Ritual;2021-01-25;Timeless Eternal Empire Splinter;Chaos Orb;0.25;High
Ritual;2021-01-26;Timeless Eternal Empire Splinter;Chaos Orb;0.2431;High
Ritual;2021-01-27;Timeless Eternal Empire Splinter;Chaos Orb;0.23364;High
Ritual;2021-01-28;Timeless Eternal Empire Splinter;Chaos Orb;0.23006;High
Ritual;2021-01-29;Timeless Eternal Empire Splinter;Chaos Orb;0.16788;High
Ritual;2021-01-30;Timeless Eternal Empire Splinter;Chaos Orb;0.16667;High
Ritual;2021-01-31;Timeless Eternal Empire Splinter;Chaos Orb;0.16667;High
Ritual;2021-02-01;Timeless Eternal Empire Splinter;Chaos Orb;0.15848;High
Ritual;2021-02-02;Timeless Eternal Empire Splinter;Chaos Orb;0.14286;High
Ritual;2021-02-03;Timeless Eternal Empire Splinter;Chaos Orb;0.14286;High
Ritual;2021-02-04;Timeless Eternal Empire Splinter;Chaos Orb;0.14286;High
Ritual;2021-02-05;Timeless Eternal Empire Splinter;Chaos Orb;0.14286;High
Ritual;2021-02-06;Timeless Eternal Empire Splinter;Chaos Orb;0.14286;High
Ritual;2021-02-07;Timeless Eternal Empire Splinter;Chaos Orb;0.14286;High
Ritual;2021-02-08;Timeless Eternal Empire Splinter;Chaos Orb;0.14286;High
Ritual;2021-02-09;Timeless Eternal Empire Splinter;Chaos Orb;0.14286;High
Ritual;2021-02-10;Timeless Eternal Empire Splinter;Chaos Orb;0.14286;High
Ritual;2021-02-11;Timeless Eternal Empire Splinter;Chaos Orb;0.14286;High
Ritual;2021-02-12;Timeless Eternal Empire Splinter;Chaos Orb;0.14286;High
Ritual;2021-02-13;Timeless Eternal Empire Splinter;Chaos Orb;0.14286;High
Ritual;2021-02-14;Timeless Eternal Empire Splinter;Chaos Orb;0.14286;High
Ritual;2021-02-15;Timeless Eternal Empire Splinter;Chaos Orb;0.14082;High
Ritual;2021-02-16;Timeless Eternal Empire Splinter;Chaos Orb;0.13333;High
Ritual;2021-02-17;Timeless Eternal Empire Splinter;Chaos Orb;0.13647;High
Ritual;2021-02-18;Timeless Eternal Empire Splinter;Chaos Orb;0.13333;High
Ritual;2021-02-19;Timeless Eternal Empire Splinter;Chaos Orb;0.13333;High
Ritual;2021-02-20;Timeless Eternal Empire Splinter;Chaos Orb;0.13333;High
Ritual;2021-02-21;Timeless Eternal Empire Splinter;Chaos Orb;0.1251;High
Ritual;2021-02-22;Timeless Eternal Empire Splinter;Chaos Orb;0.12064;High
Ritual;2021-02-23;Timeless Eternal Empire Splinter;Chaos Orb;0.12364;High
Ritual;2021-02-24;Timeless Eternal Empire Splinter;Chaos Orb;0.12246;High
Ritual;2021-02-25;Timeless Eternal Empire Splinter;Chaos Orb;0.12362;High
Ritual;2021-02-26;Timeless Eternal Empire Splinter;Chaos Orb;0.13198;High
Ritual;2021-02-27;Timeless Eternal Empire Splinter;Chaos Orb;0.12499;High
Ritual;2021-02-28;Timeless Eternal Empire Splinter;Chaos Orb;0.12137;High
Ritual;2021-03-01;Timeless Eternal Empire Splinter;Chaos Orb;0.12802;High
Ritual;2021-03-02;Timeless Eternal Empire Splinter;Chaos Orb;0.14152;High
Ritual;2021-03-03;Timeless Eternal Empire Splinter;Chaos Orb;0.13333;High
Ritual;2021-03-04;Timeless Eternal Empire Splinter;Chaos Orb;0.125;High
Ritual;2021-03-05;Timeless Eternal Empire Splinter;Chaos Orb;0.13333;High
Ritual;2021-03-06;Timeless Eternal Empire Splinter;Chaos Orb;0.13217;High
Ritual;2021-03-07;Timeless Eternal Empire Splinter;Chaos Orb;0.125;High
Ritual;2021-03-08;Timeless Eternal Empire Splinter;Chaos Orb;0.13105;High
Ritual;2021-03-09;Timeless Eternal Empire Splinter;Chaos Orb;0.13191;High
Ritual;2021-03-10;Timeless Eternal Empire Splinter;Chaos Orb;0.13063;High
Ritual;2021-03-11;Timeless Eternal Empire Splinter;Chaos Orb;0.13168;High
Ritual;2021-03-12;Timeless Eternal Empire Splinter;Chaos Orb;0.13333;High
Ritual;2021-03-13;Timeless Eternal Empire Splinter;Chaos Orb;0.13296;High
Ritual;2021-03-14;Timeless Eternal Empire Splinter;Chaos Orb;0.13304;High
Ritual;2021-03-15;Timeless Eternal Empire Splinter;Chaos Orb;0.13333;High
Ritual;2021-03-16;Timeless Eternal Empire Splinter;Chaos Orb;0.1303;High
Ritual;2021-03-17;Timeless Eternal Empire Splinter;Chaos Orb;0.12854;High
Ritual;2021-03-18;Timeless Eternal Empire Splinter;Chaos Orb;0.12857;High
Ritual;2021-03-19;Timeless Eternal Empire Splinter;Chaos Orb;0.12949;High
Ritual;2021-03-20;Timeless Eternal Empire Splinter;Chaos Orb;0.13058;High
Ritual;2021-03-21;Timeless Eternal Empire Splinter;Chaos Orb;0.13333;High
Ritual;2021-03-22;Timeless Eternal Empire Splinter;Chaos Orb;0.13879;High
Ritual;2021-03-23;Timeless Eternal Empire Splinter;Chaos Orb;0.14254;High
Ritual;2021-03-24;Timeless Eternal Empire Splinter;Chaos Orb;0.14076;High
Ritual;2021-03-25;Timeless Eternal Empire Splinter;Chaos Orb;0.13484;High
Ritual;2021-03-26;Timeless Eternal Empire Splinter;Chaos Orb;0.13078;High
Ritual;2021-03-27;Timeless Eternal Empire Splinter;Chaos Orb;0.13007;High
Ritual;2021-03-28;Timeless Eternal Empire Splinter;Chaos Orb;0.13243;High
Ritual;2021-03-29;Timeless Eternal Empire Splinter;Chaos Orb;0.1349;High
Ritual;2021-03-30;Timeless Eternal Empire Splinter;Chaos Orb;0.13699;High
Ritual;2021-03-31;Timeless Eternal Empire Splinter;Chaos Orb;0.13759;High
Ritual;2021-04-01;Timeless Eternal Empire Splinter;Chaos Orb;0.14142;High
Ritual;2021-04-02;Timeless Eternal Empire Splinter;Chaos Orb;0.14286;High
Ritual;2021-04-03;Timeless Eternal Empire Splinter;Chaos Orb;0.14286;High
Ritual;2021-04-04;Timeless Eternal Empire Splinter;Chaos Orb;0.14286;High
Ritual;2021-04-05;Timeless Eternal Empire Splinter;Chaos Orb;0.14286;High
Ritual;2021-04-06;Timeless Eternal Empire Splinter;Chaos Orb;0.14286;High
Ritual;2021-04-07;Timeless Eternal Empire Splinter;Chaos Orb;0.14286;High
Ritual;2021-04-08;Timeless Eternal Empire Splinter;Chaos Orb;0.14286;High
Ritual;2021-04-09;Timeless Eternal Empire Splinter;Chaos Orb;0.14286;High
Ritual;2021-04-10;Timeless Eternal Empire Splinter;Chaos Orb;0.14286;High
Ritual;2021-04-11;Timeless Eternal Empire Splinter;Chaos Orb;0.14286;High
Ritual;2021-04-12;Timeless Eternal Empire Splinter;Chaos Orb;0.14286;High
Ritual;2021-01-16;Timeless Karui Splinter;Chaos Orb;0.5;High
Ritual;2021-01-17;Timeless Karui Splinter;Chaos Orb;0.33333;High
Ritual;2021-01-18;Timeless Karui Splinter;Chaos Orb;0.33333;High
Ritual;2021-01-19;Timeless Karui Splinter;Chaos Orb;0.33333;High
Ritual;2021-01-20;Timeless Karui Splinter;Chaos Orb;0.32682;High
Ritual;2021-01-21;Timeless Karui Splinter;Chaos Orb;0.27171;High
Ritual;2021-01-22;Timeless Karui Splinter;Chaos Orb;0.24186;High
Ritual;2021-01-23;Timeless Karui Splinter;Chaos Orb;0.218;High
Ritual;2021-01-24;Timeless Karui Splinter;Chaos Orb;0.20515;High
Ritual;2021-01-25;Timeless Karui Splinter;Chaos Orb;0.19564;High
Ritual;2021-01-26;Timeless Karui Splinter;Chaos Orb;0.16667;High
Ritual;2021-01-27;Timeless Karui Splinter;Chaos Orb;0.16667;High
Ritual;2021-01-28;Timeless Karui Splinter;Chaos Orb;0.1664;High
Ritual;2021-01-29;Timeless Karui Splinter;Chaos Orb;0.15162;High
Ritual;2021-01-30;Timeless Karui Splinter;Chaos Orb;0.14286;High
Ritual;2021-01-31;Timeless Karui Splinter;Chaos Orb;0.14286;High
Ritual;2021-02-01;Timeless Karui Splinter;Chaos Orb;0.14286;High
Ritual;2021-02-02;Timeless Karui Splinter;Chaos Orb;0.14286;High
Ritual;2021-02-03;Timeless Karui Splinter;Chaos Orb;0.14228;High
Ritual;2021-02-04;Timeless Karui Splinter;Chaos Orb;0.14286;High
Ritual;2021-02-05;Timeless Karui Splinter;Chaos Orb;0.14286;High
Ritual;2021-02-06;Timeless Karui Splinter;Chaos Orb;0.14286;High
Ritual;2021-02-07;Timeless Karui Splinter;Chaos Orb;0.14286;High
Ritual;2021-02-08;Timeless Karui Splinter;Chaos Orb;0.14286;High
Ritual;2021-02-09;Timeless Karui Splinter;Chaos Orb;0.14286;High
Ritual;2021-02-10;Timeless Karui Splinter;Chaos Orb;0.14286;High
Ritual;2021-02-11;Timeless Karui Splinter;Chaos Orb;0.14286;High
Ritual;2021-02-12;Timeless Karui Splinter;Chaos Orb;0.14286;High
Ritual;2021-02-13;Timeless Karui Splinter;Chaos Orb;0.1389;High
Ritual;2021-02-14;Timeless Karui Splinter;Chaos Orb;0.13333;High
Ritual;2021-02-15;Timeless Karui Splinter;Chaos Orb;0.13333;High
Ritual;2021-02-16;Timeless Karui Splinter;Chaos Orb;0.13261;High
Ritual;2021-02-17;Timeless Karui Splinter;Chaos Orb;0.13262;High
Ritual;2021-02-18;Timeless Karui Splinter;Chaos Orb;0.12962;High
Ritual;2021-02-19;Timeless Karui Splinter;Chaos Orb;0.12976;High
Ritual;2021-02-20;Timeless Karui Splinter;Chaos Orb;0.12439;High
Ritual;2021-02-21;Timeless Karui Splinter;Chaos Orb;0.11765;High
Ritual;2021-02-22;Timeless Karui Splinter;Chaos Orb;0.12223;High
Ritual;2021-02-23;Timeless Karui Splinter;Chaos Orb;0.11846;High
Ritual;2021-02-24;Timeless Karui Splinter;Chaos Orb;0.11834;High
Ritual;2021-02-25;Timeless Karui Splinter;Chaos Orb;0.1215;High
Ritual;2021-02-26;Timeless Karui Splinter;Chaos Orb;0.12129;High
Ritual;2021-02-27;Timeless Karui Splinter;Chaos Orb;0.11786;High
Ritual;2021-02-28;Timeless Karui Splinter;Chaos Orb;0.12118;High
Ritual;2021-03-01;Timeless Karui Splinter;Chaos Orb;0.12111;High
Ritual;2021-03-02;Timeless Karui Splinter;Chaos Orb;0.12141;High
Ritual;2021-03-03;Timeless Karui Splinter;Chaos Orb;0.11878;High
Ritual;2021-03-04;Timeless Karui Splinter;Chaos Orb;0.11765;High
Ritual;2021-03-05;Timeless Karui Splinter;Chaos Orb;0.12191;High
Ritual;2021-03-06;Timeless Karui Splinter;Chaos Orb;0.11765;High
Ritual;2021-03-07;Timeless Karui Splinter;Chaos Orb;0.11111;High
Ritual;2021-03-08;Timeless Karui Splinter;Chaos Orb;0.11111;High
Ritual;2021-03-09;Timeless Karui Splinter;Chaos Orb;0.11111;High
Ritual;2021-03-10;Timeless Karui Splinter;Chaos Orb;0.11111;High
Ritual;2021-03-11;Timeless Karui Splinter;Chaos Orb;0.11111;High
Ritual;2021-03-12;Timeless Karui Splinter;Chaos Orb;0.11111;High
Ritual;2021-03-13;Timeless Karui Splinter;Chaos Orb;0.11111;High
Ritual;2021-03-14;Timeless Karui Splinter;Chaos Orb;0.11111;High
Ritual;2021-03-15;Timeless Karui Splinter;Chaos Orb;0.11111;High
Ritual;2021-03-16;Timeless Karui Splinter;Chaos Orb;0.11111;High
Ritual;2021-03-17;Timeless Karui Splinter;Chaos Orb;0.11111;High
Ritual;2021-03-18;Timeless Karui Splinter;Chaos Orb;0.11111;High
Ritual;2021-03-19;Timeless Karui Splinter;Chaos Orb;0.11111;High
Ritual;2021-03-20;Timeless Karui Splinter;Chaos Orb;0.11111;High
Ritual;2021-03-21;Timeless Karui Splinter;Chaos Orb;0.11111;High
Ritual;2021-03-22;Timeless Karui Splinter;Chaos Orb;0.11426;High
Ritual;2021-03-23;Timeless Karui Splinter;Chaos Orb;0.11111;High
Ritual;2021-03-24;Timeless Karui Splinter;Chaos Orb;0.11111;High
Ritual;2021-03-25;Timeless Karui Splinter;Chaos Orb;0.11111;High
Ritual;2021-03-26;Timeless Karui Splinter;Chaos Orb;0.11111;High
Ritual;2021-03-27;Timeless Karui Splinter;Chaos Orb;0.11111;High
Ritual;2021-03-28;Timeless Karui Splinter;Chaos Orb;0.11111;High
Ritual;2021-03-29;Timeless Karui Splinter;Chaos Orb;0.11111;High
Ritual;2021-03-30;Timeless Karui Splinter;Chaos Orb;0.11111;High
Ritual;2021-03-31;Timeless Karui Splinter;Chaos Orb;0.11111;High
Ritual;2021-04-01;Timeless Karui Splinter;Chaos Orb;0.11111;High
Ritual;2021-04-02;Timeless Karui Splinter;Chaos Orb;0.11111;High
Ritual;2021-04-03;Timeless Karui Splinter;Chaos Orb;0.11111;High
Ritual;2021-04-04;Timeless Karui Splinter;Chaos Orb;0.11111;High
Ritual;2021-04-05;Timeless Karui Splinter;Chaos Orb;0.11111;High
Ritual;2021-04-06;Timeless Karui Splinter;Chaos Orb;0.11111;High
Ritual;2021-04-07;Timeless Karui Splinter;Chaos Orb;0.11111;High
Ritual;2021-04-08;Timeless Karui Splinter;Chaos Orb;0.11111;High
Ritual;2021-04-09;Timeless Karui Splinter;Chaos Orb;0.11111;High
Ritual;2021-04-10;Timeless Karui Splinter;Chaos Orb;0.11902;High
Ritual;2021-04-11;Timeless Karui Splinter;Chaos Orb;0.11111;High
Ritual;2021-04-12;Timeless Karui Splinter;Chaos Orb;0.11111;High
Ritual;2021-01-16;Timeless Maraketh Splinter;Chaos Orb;0.5;High
Ritual;2021-01-17;Timeless Maraketh Splinter;Chaos Orb;0.5;High
Ritual;2021-01-18;Timeless Maraketh Splinter;Chaos Orb;0.5;High
Ritual;2021-01-19;Timeless Maraketh Splinter;Chaos Orb;0.5;High
Ritual;2021-01-20;Timeless Maraketh Splinter;Chaos Orb;0.5;High
Ritual;2021-01-21;Timeless Maraketh Splinter;Chaos Orb;0.49498;High
Ritual;2021-01-22;Timeless Maraketh Splinter;Chaos Orb;0.47419;High
Ritual;2021-01-23;Timeless Maraketh Splinter;Chaos Orb;0.47176;High
Ritual;2021-01-24;Timeless Maraketh Splinter;Chaos Orb;0.47218;High
Ritual;2021-01-25;Timeless Maraketh Splinter;Chaos Orb;0.47227;High
Ritual;2021-01-26;Timeless Maraketh Splinter;Chaos Orb;0.46273;High
Ritual;2021-01-27;Timeless Maraketh Splinter;Chaos Orb;0.42364;High
Ritual;2021-01-28;Timeless Maraketh Splinter;Chaos Orb;0.4;High
Ritual;2021-01-29;Timeless Maraketh Splinter;Chaos Orb;0.4;High
Ritual;2021-01-30;Timeless Maraketh Splinter;Chaos Orb;0.4;High
Ritual;2021-01-31;Timeless Maraketh Splinter;Chaos Orb;0.36141;High
Ritual;2021-02-01;Timeless Maraketh Splinter;Chaos Orb;0.33333;High
Ritual;2021-02-02;Timeless Maraketh Splinter;Chaos Orb;0.33333;High
Ritual;2021-02-03;Timeless Maraketh Splinter;Chaos Orb;0.33333;High
Ritual;2021-02-04;Timeless Maraketh Splinter;Chaos Orb;0.33333;High
Ritual;2021-02-05;Timeless Maraketh Splinter;Chaos Orb;0.33333;High
Ritual;2021-02-06;Timeless Maraketh Splinter;Chaos Orb;0.33333;High
Ritual;2021-02-07;Timeless Maraketh Splinter;Chaos Orb;0.33333;High
Ritual;2021-02-08;Timeless Maraketh Splinter;Chaos Orb;0.33333;High
Ritual;2021-02-09;Timeless Maraketh Splinter;Chaos Orb;0.33333;High
Ritual;2021-02-10;Timeless Maraketh Splinter;Chaos Orb;0.33333;High
Ritual;2021-02-11;Timeless Maraketh Splinter;Chaos Orb;0.33333;High
Ritual;2021-02-12;Timeless Maraketh Splinter;Chaos Orb;0.33333;High
Ritual;2021-02-13;Timeless Maraketh Splinter;Chaos Orb;0.36633;High
Ritual;2021-02-14;Timeless Maraketh Splinter;Chaos Orb;0.33333;High
Ritual;2021-02-15;Timeless Maraketh Splinter;Chaos Orb;0.33333;High
Ritual;2021-02-16;Timeless Maraketh Splinter;Chaos Orb;0.33333;High
Ritual;2021-02-17;Timeless Maraketh Splinter;Chaos Orb;0.33333;High
Ritual;2021-02-18;Timeless Maraketh Splinter;Chaos Orb;0.33333;High
Ritual;2021-02-19;Timeless Maraketh Splinter;Chaos Orb;0.33333;High
Ritual;2021-02-20;Timeless Maraketh Splinter;Chaos Orb;0.33333;High
Ritual;2021-02-21;Timeless Maraketh Splinter;Chaos Orb;0.33333;High
Ritual;2021-02-22;Timeless Maraketh Splinter;Chaos Orb;0.33333;High
Ritual;2021-02-23;Timeless Maraketh Splinter;Chaos Orb;0.33333;High
Ritual;2021-02-24;Timeless Maraketh Splinter;Chaos Orb;0.33333;High
Ritual;2021-02-25;Timeless Maraketh Splinter;Chaos Orb;0.33333;High
Ritual;2021-02-26;Timeless Maraketh Splinter;Chaos Orb;0.33333;High
Ritual;2021-02-27;Timeless Maraketh Splinter;Chaos Orb;0.33333;High
Ritual;2021-02-28;Timeless Maraketh Splinter;Chaos Orb;0.33333;High
Ritual;2021-03-01;Timeless Maraketh Splinter;Chaos Orb;0.33333;High
Ritual;2021-03-02;Timeless Maraketh Splinter;Chaos Orb;0.33333;High
Ritual;2021-03-03;Timeless Maraketh Splinter;Chaos Orb;0.33333;High
Ritual;2021-03-04;Timeless Maraketh Splinter;Chaos Orb;0.33333;High
Ritual;2021-03-05;Timeless Maraketh Splinter;Chaos Orb;0.33333;High
Ritual;2021-03-06;Timeless Maraketh Splinter;Chaos Orb;0.43704;High
Ritual;2021-03-07;Timeless Maraketh Splinter;Chaos Orb;0.44339;High
Ritual;2021-03-08;Timeless Maraketh Splinter;Chaos Orb;0.40167;High
Ritual;2021-03-09;Timeless Maraketh Splinter;Chaos Orb;0.41667;High
Ritual;2021-03-10;Timeless Maraketh Splinter;Chaos Orb;0.41694;High
Ritual;2021-03-11;Timeless Maraketh Splinter;Chaos Orb;0.42783;High
Ritual;2021-03-12;Timeless Maraketh Splinter;Chaos Orb;0.41223;High
Ritual;2021-03-13;Timeless Maraketh Splinter;Chaos Orb;0.40762;High
Ritual;2021-03-14;Timeless Maraketh Splinter;Chaos Orb;0.33333;High
Ritual;2021-03-15;Timeless Maraketh Splinter;Chaos Orb;0.42415;High
Ritual;2021-03-16;Timeless Maraketh Splinter;Chaos Orb;0.46834;High
Ritual;2021-03-17;Timeless Maraketh Splinter;Chaos Orb;0.4816;High
Ritual;2021-03-18;Timeless Maraketh Splinter;Chaos Orb;0.4702;High
Ritual;2021-03-19;Timeless Maraketh Splinter;Chaos Orb;0.42181;High
Ritual;2021-03-20;Timeless Maraketh Splinter;Chaos Orb;0.42386;High
Ritual;2021-03-21;Timeless Maraketh Splinter;Chaos Orb;0.46983;High
Ritual;2021-03-22;Timeless Maraketh Splinter;Chaos Orb;0.47619;High
Ritual;2021-03-23;Timeless Maraketh Splinter;Chaos Orb;0.44854;High
Ritual;2021-03-24;Timeless Maraketh Splinter;Chaos Orb;0.39305;High
Ritual;2021-03-25;Timeless Maraketh Splinter;Chaos Orb;0.46661;High
Ritual;2021-03-26;Timeless Maraketh Splinter;Chaos Orb;0.43953;High
Ritual;2021-03-27;Timeless Maraketh Splinter;Chaos Orb;0.4532;High
Ritual;2021-03-28;Timeless Maraketh Splinter;Chaos Orb;0.42621;High
Ritual;2021-03-29;Timeless Maraketh Splinter;Chaos Orb;0.46046;High
Ritual;2021-03-30;Timeless Maraketh Splinter;Chaos Orb;0.48681;High
Ritual;2021-03-31;Timeless Maraketh Splinter;Chaos Orb;0.49472;High
Ritual;2021-04-01;Timeless Maraketh Splinter;Chaos Orb;0.49195;High
Ritual;2021-04-02;Timeless Maraketh Splinter;Chaos Orb;0.48968;High
Ritual;2021-04-03;Timeless Maraketh Splinter;Chaos Orb;0.48947;High
Ritual;2021-04-04;Timeless Maraketh Splinter;Chaos Orb;0.48645;High
Ritual;2021-04-05;Timeless Maraketh Splinter;Chaos Orb;0.47779;High
Ritual;2021-04-06;Timeless Maraketh Splinter;Chaos Orb;0.47755;High
Ritual;2021-04-07;Timeless Maraketh Splinter;Chaos Orb;0.47787;High
Ritual;2021-04-08;Timeless Maraketh Splinter;Chaos Orb;0.44803;High
Ritual;2021-04-09;Timeless Maraketh Splinter;Chaos Orb;0.45362;High
Ritual;2021-04-10;Timeless Maraketh Splinter;Chaos Orb;0.40965;High
Ritual;2021-04-11;Timeless Maraketh Splinter;Chaos Orb;0.40205;High
Ritual;2021-04-12;Timeless Maraketh Splinter;Chaos Orb;0.42335;High
Ritual;2021-01-16;Offering to the Goddess;Chaos Orb;1;High
Ritual;2021-01-17;Offering to the Goddess;Chaos Orb;1;High
Ritual;2021-01-18;Offering to the Goddess;Chaos Orb;1;High
Ritual;2021-01-19;Offering to the Goddess;Chaos Orb;1;High
Ritual;2021-01-20;Offering to the Goddess;Chaos Orb;0.95342;High
Ritual;2021-01-21;Offering to the Goddess;Chaos Orb;0.75052;High
Ritual;2021-01-22;Offering to the Goddess;Chaos Orb;0.66667;High
Ritual;2021-01-23;Offering to the Goddess;Chaos Orb;0.55693;High
Ritual;2021-01-24;Offering to the Goddess;Chaos Orb;0.49232;High
Ritual;2021-01-25;Offering to the Goddess;Chaos Orb;0.47985;High
Ritual;2021-01-26;Offering to the Goddess;Chaos Orb;0.43893;High
Ritual;2021-01-27;Offering to the Goddess;Chaos Orb;0.44011;High
Ritual;2021-01-28;Offering to the Goddess;Chaos Orb;0.45556;High
Ritual;2021-01-29;Offering to the Goddess;Chaos Orb;0.41358;High
Ritual;2021-01-30;Offering to the Goddess;Chaos Orb;0.3927;High
Ritual;2021-01-31;Offering to the Goddess;Chaos Orb;0.33333;High
Ritual;2021-02-01;Offering to the Goddess;Chaos Orb;0.33333;High
Ritual;2021-02-02;Offering to the Goddess;Chaos Orb;0.33333;High
Ritual;2021-02-03;Offering to the Goddess;Chaos Orb;0.33333;High
Ritual;2021-02-04;Offering to the Goddess;Chaos Orb;0.33333;High
Ritual;2021-02-05;Offering to the Goddess;Chaos Orb;0.33333;High
Ritual;2021-02-06;Offering to the Goddess;Chaos Orb;0.33333;High
Ritual;2021-02-07;Offering to the Goddess;Chaos Orb;0.43371;High
Ritual;2021-02-08;Offering to the Goddess;Chaos Orb;0.5;High
Ritual;2021-02-09;Offering to the Goddess;Chaos Orb;0.5;High
Ritual;2021-02-10;Offering to the Goddess;Chaos Orb;0.44228;High
Ritual;2021-02-11;Offering to the Goddess;Chaos Orb;0.45273;High
Ritual;2021-02-12;Offering to the Goddess;Chaos Orb;0.44237;High
Ritual;2021-02-13;Offering to the Goddess;Chaos Orb;0.41682;High
Ritual;2021-02-14;Offering to the Goddess;Chaos Orb;0.33333;High
